#
# Linsky & Wood 1996 Alpha Centauri A
# Hubble Space Telescope HRS UV spectra
# Extracted from the HST Archive (MAST), dataset z2mp010dt
#
# lam - wavelength in Angstroms, range: ~1212.3 to 1218.8A
# flam - flux in relative F-lambda (erg/s/cm^2/A)
#
lam               flam
1.21470264E+03     3.26784737E-02
1.21470581E+03     5.06744236E-02
1.21470911E+03     2.46580187E-02
1.21471228E+03     5.06109037E-02
1.21471558E+03     3.87233868E-02
1.21471887E+03     3.46133411E-02
1.21472205E+03     2.86561362E-02
1.21472534E+03     3.25840488E-02
1.21472852E+03     2.85840351E-02
1.21473181E+03     2.86137760E-02
1.21473499E+03     2.66220458E-02
1.21473828E+03     5.06450459E-02
1.21474158E+03     4.26200517E-02
1.21474475E+03     3.65929268E-02
1.21474805E+03     3.86074148E-02
1.21475122E+03     4.25678864E-02
1.21475452E+03     3.06278858E-02
1.21475769E+03     4.85384949E-02
1.21476099E+03     4.05701585E-02
1.21476428E+03     5.25494665E-02
1.21476746E+03     5.05565666E-02
1.21477075E+03     3.85143720E-02
1.21477393E+03     4.25039120E-02
1.21477722E+03     4.05127481E-02
1.21478040E+03     3.45043801E-02
1.21478369E+03     5.63949868E-02
1.21478699E+03     4.84337769E-02
1.21479016E+03     5.24384193E-02
1.21479346E+03     5.04648909E-02
1.21479663E+03     2.65115015E-02
1.21479993E+03     4.84576300E-02
1.21480310E+03     5.83948679E-02
1.21480640E+03     6.03868589E-02
1.21480957E+03     5.84043786E-02
1.21481287E+03     4.84533310E-02
1.21481616E+03     4.64529134E-02
1.21481934E+03     6.03918396E-02
1.21482263E+03     6.23480976E-02
1.21482581E+03     5.63902743E-02
1.21482910E+03     6.23569302E-02
1.21483228E+03     7.63036907E-02
1.21483557E+03     6.82629272E-02
1.21483875E+03     7.43103921E-02
1.21484204E+03     6.62656277E-02
1.21484534E+03     6.62679002E-02
1.21484851E+03     6.81842566E-02
1.21485181E+03     6.61844984E-02
1.21485498E+03     9.40110981E-02
1.21485828E+03     7.81072974E-02
1.21486145E+03     7.21626654E-02
1.21486475E+03     8.20960477E-02
1.21486792E+03     7.61391371E-02
1.21487122E+03     6.81887642E-02
1.21487451E+03     1.01866677E-01
1.21487769E+03     5.61892390E-02
1.21488098E+03     8.01085755E-02
1.21488416E+03     1.07944630E-01
1.21488745E+03     1.03869483E-01
1.21489062E+03     8.20609182E-02
1.21489392E+03     7.20939636E-02
1.21489709E+03     7.80697539E-02
1.21490039E+03     6.40694946E-02
1.21490369E+03     8.99555758E-02
1.21490686E+03     7.80155286E-02
1.21491016E+03     9.58101600E-02
1.21491333E+03     9.37659815E-02
1.21491663E+03     8.38780776E-02
1.21491980E+03     8.39350894E-02
1.21492310E+03     7.39656016E-02
1.21492627E+03     1.05669491E-01
1.21492957E+03     1.01744503E-01
1.21493274E+03     1.51166260E-01
1.21493604E+03     1.13486961E-01
1.21493933E+03     1.03555053E-01
1.21494250E+03     1.33299083E-01
1.21494580E+03     1.23428039E-01
1.21494897E+03     1.49151474E-01
1.21495227E+03     1.23309515E-01
1.21495544E+03     1.33227021E-01
1.21495874E+03     1.64937809E-01
1.21496191E+03     1.01500660E-01
1.21496521E+03     1.33064568E-01
1.21496838E+03     1.58810973E-01
1.21497168E+03     1.40918672E-01
1.21497485E+03     1.37013286E-01
1.21497815E+03     1.38909101E-01
1.21498145E+03     1.03454642E-01
1.21498462E+03     1.52778491E-01
1.21498792E+03     1.38969883E-01
1.21499109E+03     1.70380294E-01
1.21499438E+03     1.36817485E-01
1.21499756E+03     1.58591986E-01
1.21500085E+03     1.40863746E-01
1.21500403E+03     1.54554978E-01
1.21500732E+03     2.03987166E-01
1.21501050E+03     1.80237800E-01
1.21501379E+03     1.88133225E-01
1.21501697E+03     1.30737573E-01
1.21502026E+03     1.60385698E-01
1.21502344E+03     1.72107652E-01
1.21502673E+03     1.60336345E-01
1.21503003E+03     1.83776602E-01
1.21503320E+03     1.91746071E-01
1.21503650E+03     1.97866440E-01
1.21503967E+03     2.09592119E-01
1.21504297E+03     2.23170742E-01
1.21504614E+03     1.58256277E-01
1.21504944E+03     1.91619784E-01
1.21505261E+03     2.09466621E-01
1.21505591E+03     2.11126357E-01
1.21505908E+03     2.36880213E-01
1.21506238E+03     2.13218093E-01
1.21506555E+03     2.26928055E-01
1.21506885E+03     2.24786699E-01
1.21507202E+03     2.22987577E-01
1.21507532E+03     2.34599873E-01
1.21507849E+03     2.89666086E-01
1.21508179E+03     2.22563475E-01
1.21508496E+03     2.69889504E-01
1.21508826E+03     2.87480354E-01
1.21509155E+03     2.73670554E-01
1.21509473E+03     2.69530505E-01
1.21509802E+03     2.87382096E-01
1.21510120E+03     2.75584996E-01
1.21510449E+03     3.08796316E-01
1.21510767E+03     2.75334775E-01
1.21511096E+03     3.08804005E-01
1.21511414E+03     3.00899118E-01
1.21511743E+03     2.96950966E-01
1.21512061E+03     2.86875337E-01
1.21512390E+03     3.18386853E-01
1.21512708E+03     3.12477738E-01
1.21513037E+03     3.57517928E-01
1.21513354E+03     2.92644024E-01
1.21513684E+03     3.43717009E-01
1.21514001E+03     3.23971629E-01
1.21514331E+03     3.16103280E-01
1.21514648E+03     4.35328156E-01
1.21514978E+03     3.76693100E-01
1.21515295E+03     3.88470620E-01
1.21515625E+03     4.29629803E-01
1.21515942E+03     4.32984024E-01
1.21516272E+03     3.58638287E-01
1.21516589E+03     4.27338630E-01
1.21516919E+03     4.25264060E-01
1.21517236E+03     4.81773347E-01
1.21517566E+03     4.95635122E-01
1.21517883E+03     4.58457410E-01
1.21518213E+03     4.74148095E-01
1.21518530E+03     5.28183281E-01
1.21518860E+03     4.46276188E-01
1.21519177E+03     5.44063747E-01
1.21519507E+03     5.18551588E-01
1.21519824E+03     5.56961834E-01
1.21520154E+03     4.88868773E-01
1.21520483E+03     5.86596489E-01
1.21520801E+03     5.31720579E-01
1.21521130E+03     5.29266894E-01
1.21521448E+03     5.33474505E-01
1.21521777E+03     5.81952512E-01
1.21522095E+03     6.11290574E-01
1.21522424E+03     5.42609692E-01
1.21522742E+03     5.72272241E-01
1.21523071E+03     6.34792328E-01
1.21523389E+03     5.31011045E-01
1.21523718E+03     5.85481167E-01
1.21524036E+03     5.70243955E-01
1.21524365E+03     5.48176289E-01
1.21524683E+03     5.75693429E-01
1.21525012E+03     5.09082973E-01
1.21525330E+03     4.70405191E-01
1.21525659E+03     4.66274083E-01
1.21525977E+03     4.15451527E-01
1.21526306E+03     3.66375834E-01
1.21526624E+03     4.30861652E-01
1.21526953E+03     3.87740642E-01
1.21527271E+03     3.64372879E-01
1.21527600E+03     4.30011034E-01
1.21527917E+03     4.61307734E-01
1.21528247E+03     4.18687522E-01
1.21528564E+03     4.45771337E-01
1.21528882E+03     5.25188804E-01
1.21529211E+03     4.76855695E-01
1.21529529E+03     5.44880271E-01
1.21529858E+03     6.01336181E-01
1.21530176E+03     7.26762354E-01
1.21530505E+03     6.69003189E-01
1.21530823E+03     8.38088691E-01
1.21531152E+03     7.69954443E-01
1.21531470E+03     8.14372003E-01
1.21531799E+03     8.34352911E-01
1.21532117E+03     8.80689025E-01
1.21532446E+03     8.56931090E-01
1.21532764E+03     8.89552534E-01
1.21533093E+03     9.59939957E-01
1.21533411E+03     8.89107645E-01
1.21533740E+03     8.27285588E-01
1.21534058E+03     9.60132420E-01
1.21534387E+03     9.19864118E-01
1.21534705E+03     9.75873828E-01
1.21535034E+03     8.32325637E-01
1.21535352E+03     9.48651552E-01
1.21535681E+03     9.72217321E-01
1.21535999E+03     9.09931660E-01
1.21536328E+03     9.36939359E-01
1.21536646E+03     8.97051990E-01
1.21536975E+03     8.95419478E-01
1.21537292E+03     8.37614894E-01
1.21537622E+03     7.81442940E-01
1.21537939E+03     8.42527568E-01
1.21538269E+03     7.76977003E-01
1.21538586E+03     7.69349515E-01
1.21538916E+03     7.73127854E-01
1.21539233E+03     6.79744124E-01
1.21539563E+03     7.28463948E-01
1.21539880E+03     6.58638537E-01
1.21540198E+03     6.73922181E-01
1.21540527E+03     5.96243024E-01
1.21540845E+03     6.11914337E-01
1.21541174E+03     6.52974546E-01
1.21541492E+03     4.94154155E-01
1.21541821E+03     4.99758095E-01
1.21542139E+03     4.47894484E-01
1.21542468E+03     4.01337832E-01
1.21542786E+03     4.10767704E-01
1.21543115E+03     3.48906070E-01
1.21543433E+03     3.91662389E-01
1.21543762E+03     3.10258925E-01
1.21544080E+03     2.83136636E-01
1.21544409E+03     2.40364581E-01
1.21544727E+03     1.82421014E-01
1.21545056E+03     1.63018286E-01
1.21545374E+03     1.01052292E-01
1.21545703E+03     8.55210945E-02
1.21546021E+03     5.84673099E-02
1.21546338E+03     6.61639050E-02
1.21546667E+03     4.49544787E-02
1.21546985E+03     3.13822702E-02
1.21547314E+03     6.25703111E-03
1.21547632E+03     2.40652543E-03
1.21547961E+03     1.59341544E-02
1.21548279E+03     1.20394342E-02
1.21548608E+03     1.98493078E-02
1.21548926E+03     1.21080624E-02
1.21549255E+03     6.26225490E-03
1.21549573E+03     1.78638194E-02
1.21549902E+03     6.31616544E-03
1.21550220E+03     1.20448424E-02
1.21550549E+03     4.35404060E-03
1.21550867E+03     2.17703376E-02
1.21551184E+03     1.01969158E-02
1.21551514E+03     4.34094109E-03
1.21551831E+03     1.40210008E-02
1.21552161E+03     8.19219369E-03
1.21552478E+03     1.59292351E-02
1.21552808E+03     4.70447965E-04
1.21553125E+03     4.33625467E-03
1.21553455E+03    -5.30303782E-03
1.21553772E+03     2.42575677E-03
1.21554102E+03     1.20943673E-02
1.21554419E+03     4.33747983E-03
1.21554749E+03     9.48826689E-03
1.21555066E+03    -7.85571581E-04
1.21555383E+03     8.19938164E-03
1.21555713E+03     9.47975460E-03
1.21556030E+03     1.10405637E-03
1.21556360E+03     1.80096924E-02
1.21556677E+03     1.20723341E-02
1.21557007E+03    -9.13823582E-03
1.21557324E+03     9.48973559E-03
1.21557654E+03     1.25966137E-02
1.21557971E+03     6.80084480E-03
1.21558301E+03     9.87132639E-03
1.21558618E+03     1.78508461E-03
1.21558936E+03     1.13523914E-03
1.21559265E+03     1.14319623E-02
1.21559583E+03     6.16052886E-03
1.21559912E+03     2.44307332E-03
1.21560229E+03     1.02057196E-02
1.21560559E+03     1.21292248E-02
1.21560876E+03     3.08335759E-03
1.21561206E+03     7.59524293E-03
1.21561523E+03     1.33489016E-02
1.21561841E+03     5.34541148E-04
1.21562170E+03     1.78813667E-03
1.21562488E+03     1.59250759E-02
1.21562817E+03     1.27577484E-02
1.21563135E+03    -5.90074481E-03
1.21563464E+03     2.43952894E-03
1.21563782E+03     5.66491392E-03
1.21564111E+03     5.66744991E-03
1.21564429E+03     1.83252932E-03
1.21564758E+03    -1.01714119E-04
1.21565076E+03     6.92684436E-03
1.21565393E+03     8.85878224E-03
1.21565723E+03     2.55572964E-02
1.21566040E+03    -9.10769310E-03
1.21566370E+03     2.42798310E-03
1.21566687E+03     3.11407307E-03
1.21567017E+03     5.02393674E-03
1.21567334E+03     1.47275254E-02
1.21567651E+03     1.27135953E-02
1.21567981E+03     3.07059828E-02
1.21568298E+03     2.75023095E-02
1.21568628E+03     1.01835104E-02
1.21568945E+03     1.27387410E-02
1.21569275E+03     2.15680134E-02
1.21569592E+03     1.97722372E-02
1.21569922E+03    -5.23021771E-03
1.21570239E+03     1.10361027E-02
1.21570557E+03     1.03804534E-02
1.21570886E+03     4.81838398E-02
1.21571204E+03     6.94373529E-03
1.21571533E+03     1.72388181E-02
1.21571851E+03    -2.02304940E-03
1.21572180E+03     1.57716982E-02
1.21572498E+03     1.12983910E-02
1.21572815E+03     1.08072665E-02
1.21573145E+03     1.56496223E-02
1.21573462E+03     2.10764948E-02
1.21573792E+03     2.04192959E-02
1.21574109E+03     8.89947172E-03
1.21574438E+03     2.74911933E-02
1.21574756E+03     1.78666301E-02
1.21575073E+03     1.72610730E-02
1.21575403E+03     1.78662669E-02
1.21575720E+03     3.19906473E-02
1.21576050E+03     6.80969432E-02
1.21576367E+03     5.89730218E-02
1.21576697E+03     4.92983125E-02
1.21577014E+03     4.48550917E-02
1.21577332E+03     8.20893273E-02
1.21577661E+03     1.43655688E-01
1.21577979E+03     1.53129891E-01
1.21578308E+03     1.81513086E-01
1.21578625E+03     2.53960818E-01
1.21578955E+03     3.04682493E-01
1.21579272E+03     2.55142003E-01
1.21579590E+03     3.50867152E-01
1.21579919E+03     4.21795905E-01
1.21580237E+03     4.06714141E-01
1.21580566E+03     5.05424976E-01
1.21580884E+03     4.97381628E-01
1.21581213E+03     5.48492372E-01
1.21581531E+03     6.20214045E-01
1.21581848E+03     5.49208224E-01
1.21582178E+03     6.12366796E-01
1.21582495E+03     6.16563201E-01
1.21582825E+03     6.57601476E-01
1.21583142E+03     7.11760223E-01
1.21583459E+03     7.57187963E-01
1.21583789E+03     8.23597014E-01
1.21584106E+03     6.85807228E-01
1.21584436E+03     8.30378532E-01
1.21584753E+03     8.42182934E-01
1.21585083E+03     8.35851192E-01
1.21585400E+03     8.48332167E-01
1.21585718E+03     8.81002963E-01
1.21586047E+03     7.98650682E-01
1.21586365E+03     8.00882459E-01
1.21586694E+03     7.94430554E-01
1.21587012E+03     8.09749603E-01
1.21587329E+03     7.52701938E-01
1.21587659E+03     7.94028461E-01
1.21587976E+03     8.27716708E-01
1.21588306E+03     8.17266762E-01
1.21588623E+03     7.55184591E-01
1.21588953E+03     7.23340213E-01
1.21589270E+03     7.61928856E-01
1.21589587E+03     7.89818466E-01
1.21589917E+03     7.25266099E-01
1.21590234E+03     7.36302793E-01
1.21590564E+03     7.42033899E-01
1.21590881E+03     7.61959672E-01
1.21591199E+03     6.65796578E-01
1.21591528E+03     7.11347282E-01
1.21591846E+03     7.32393146E-01
1.21592175E+03     6.87642336E-01
1.21592493E+03     6.74960732E-01
1.21592810E+03     6.64928734E-01
1.21593140E+03     6.64837837E-01
1.21593457E+03     6.08616054E-01
1.21593787E+03     6.32025898E-01
1.21594104E+03     6.38044000E-01
1.21594421E+03     6.13236547E-01
1.21594751E+03     5.45387506E-01
1.21595068E+03     5.76251209E-01
1.21595398E+03     5.93413234E-01
1.21595715E+03     6.01003826E-01
1.21596033E+03     5.81641912E-01
1.21596362E+03     4.74359304E-01
1.21596680E+03     5.08855283E-01
1.21597009E+03     5.08758962E-01
1.21597327E+03     5.18479943E-01
1.21597644E+03     4.62589890E-01
1.21597974E+03     5.41363716E-01
1.21598291E+03     4.99454379E-01
1.21598621E+03     4.42779660E-01
1.21598938E+03     4.87474501E-01
1.21599255E+03     4.50907320E-01
1.21599585E+03     3.89360756E-01
1.21599902E+03     4.08488125E-01
1.21600232E+03     4.10722822E-01
1.21600549E+03     4.10520285E-01
1.21600867E+03     3.93307000E-01
1.21601196E+03     3.95052850E-01
1.21601514E+03     3.35613608E-01
1.21601843E+03     3.87574613E-01
1.21602161E+03     3.79961163E-01
1.21602478E+03     3.81749541E-01
1.21602808E+03     3.74353528E-01
1.21603125E+03     3.76089305E-01
1.21603442E+03     3.93482804E-01
1.21603772E+03     3.79955232E-01
1.21604089E+03     3.51270229E-01
1.21604419E+03     3.31928223E-01
1.21604736E+03     3.03070277E-01
1.21605054E+03     3.00860256E-01
1.21605383E+03     3.20345581E-01
1.21605701E+03     3.28210711E-01
1.21606030E+03     2.80268341E-01
1.21606348E+03     2.87488282E-01
1.21606665E+03     2.64589161E-01
1.21606995E+03     2.56664932E-01
1.21607312E+03     2.31695130E-01
1.21607642E+03     2.98917651E-01
1.21607959E+03     2.49148667E-01
1.21608276E+03     2.58737087E-01
1.21608606E+03     2.35708162E-01
1.21608923E+03     2.35400274E-01
1.21609241E+03     2.25981385E-01
1.21609570E+03     2.22133726E-01
1.21609888E+03     2.18312591E-01
1.21610217E+03     1.96963534E-01
1.21610535E+03     2.10413426E-01
1.21610852E+03     1.81633368E-01
1.21611182E+03     1.81655452E-01
1.21611499E+03     1.73879892E-01
1.21611816E+03     1.93169773E-01
1.21612146E+03     1.54712528E-01
1.21612463E+03     2.16390193E-01
1.21612793E+03     1.94962785E-01
1.21613110E+03     1.79655626E-01
1.21613428E+03     2.02909976E-01
1.21613757E+03     2.16160148E-01
1.21614075E+03     1.50743216E-01
1.21614392E+03     1.56495064E-01
1.21614722E+03     1.68085054E-01
1.21615039E+03     1.54544637E-01
1.21615369E+03     1.66071966E-01
1.21615686E+03     1.58486620E-01
1.21616003E+03     1.56587645E-01
1.21616333E+03     1.37339637E-01
1.21616650E+03     1.39125139E-01
1.21616968E+03     1.27792940E-01
1.21617297E+03     1.35462567E-01
1.21617615E+03     1.43195271E-01
1.21617944E+03     1.62287235E-01
1.21618262E+03     1.39230728E-01
1.21618579E+03     1.71922967E-01
1.21618909E+03     1.33643433E-01
1.21619226E+03     1.19927175E-01
1.21619543E+03     1.14287712E-01
1.21619873E+03     1.23902351E-01
1.21620190E+03     1.06651448E-01
1.21620520E+03     1.14214383E-01
1.21620837E+03     9.31762755E-02
1.21621155E+03     1.22063145E-01
1.21621484E+03     1.22096919E-01
1.21621802E+03     1.16156980E-01
1.21622119E+03     1.08545594E-01
1.21622449E+03     1.08497888E-01
1.21622766E+03     1.00865453E-01
1.21623083E+03     1.06537938E-01
1.21623413E+03     1.20026052E-01
1.21623730E+03     1.00860670E-01
1.21624060E+03     1.06511354E-01
1.21624377E+03     1.10392451E-01
1.21624695E+03     8.35926980E-02
1.21625024E+03     8.15925822E-02
1.21625342E+03     1.22189119E-01
1.21625659E+03     8.54138881E-02
1.21625989E+03     1.02876835E-01
1.21626306E+03     7.78341964E-02
1.21626624E+03     7.77395368E-02
1.21626953E+03     1.06652796E-01
1.21627271E+03     1.10758059E-01
1.21627588E+03     6.44196346E-02
1.21627917E+03     9.52311903E-02
1.21628235E+03     1.12408265E-01
1.21628564E+03     7.02902600E-02
1.21628882E+03     1.00858301E-01
1.21629199E+03     8.36819187E-02
1.21629529E+03     7.39087984E-02
1.21629846E+03     7.96195120E-02
1.21630164E+03     5.47437333E-02
1.21630493E+03     6.82037026E-02
1.21630811E+03     6.23219460E-02
1.21631128E+03     7.40218312E-02
1.21631458E+03     9.12516862E-02
1.21631775E+03     6.04849271E-02
1.21632092E+03     7.58086368E-02
1.21632422E+03     6.82153255E-02
1.21632739E+03     6.82895780E-02
1.21633057E+03     5.86381145E-02
1.21633386E+03     8.55056569E-02
1.21633704E+03     7.97086507E-02
1.21634033E+03     4.90161218E-02
1.21634351E+03     6.24453500E-02
1.21634668E+03     6.24538437E-02
1.21634998E+03     7.02267066E-02
1.21635315E+03     8.35585594E-02
1.21635632E+03     5.28211817E-02
1.21635962E+03     5.85611314E-02
1.21636279E+03     6.82809800E-02
1.21636597E+03     6.25985637E-02
1.21636926E+03     6.05939738E-02
1.21637244E+03     8.54508355E-02
1.21637561E+03     7.21410662E-02
1.21637891E+03     6.62012845E-02
1.21638208E+03     4.51314971E-02
1.21638525E+03     4.12991233E-02
1.21638855E+03     6.43893033E-02
1.21639172E+03     4.90666963E-02
1.21639490E+03     4.33173627E-02
1.21639819E+03     4.70718928E-02
1.21640137E+03     4.31804657E-02
1.21640454E+03     5.28579652E-02
1.21640784E+03     5.48074692E-02
1.21641101E+03     5.47198802E-02
1.21641418E+03     5.86253330E-02
1.21641748E+03     4.52018268E-02
1.21642065E+03     4.52110954E-02
1.21642383E+03     4.70721722E-02
1.21642712E+03     3.56012173E-02
1.21643030E+03     5.67784086E-02
1.21643347E+03     4.52280268E-02
1.21643677E+03     3.35620195E-02
1.21643994E+03     3.16806622E-02
1.21644312E+03     4.70839143E-02
1.21644641E+03     3.74960564E-02
1.21644958E+03     3.17113660E-02
1.21645276E+03     4.90539297E-02
1.21645605E+03     2.40271054E-02
1.21645923E+03     4.13031094E-02
1.21646240E+03     4.70874906E-02
1.21646570E+03     3.94762382E-02
1.21646887E+03     3.94430533E-02
1.21647205E+03     3.94019112E-02
1.21647534E+03     2.59437803E-02
1.21647852E+03     3.94472256E-02
1.21648169E+03     4.32481542E-02
1.21648499E+03     3.36416848E-02
1.21648816E+03     3.55455317E-02
1.21649133E+03     3.37060764E-02
1.21649463E+03     4.12569717E-02
1.21649780E+03     2.78708283E-02
1.21650098E+03     3.55571397E-02
1.21650427E+03     3.93989980E-02
1.21650745E+03     2.01871134E-02
1.21651062E+03     3.17554995E-02
1.21651392E+03     2.97399871E-02
1.21651709E+03     3.54896933E-02
1.21652026E+03     2.97876876E-02
1.21652356E+03     2.01945640E-02
1.21652673E+03     2.40105037E-02
1.21652991E+03     4.33056727E-02
1.21653320E+03     2.59336624E-02
1.21653638E+03     4.32241820E-02
1.21653955E+03     2.59567089E-02
1.21654272E+03     3.55517678E-02
1.21654602E+03     4.71449234E-02
1.21654919E+03     2.79438552E-02
1.21655237E+03     3.74649316E-02
1.21655566E+03     2.59667132E-02
1.21655884E+03     3.56027037E-02
1.21656201E+03     3.17025483E-02
1.21656531E+03     2.40758918E-02
1.21656848E+03     3.18062194E-02
1.21657166E+03     2.98667178E-02
1.21657495E+03     1.82982050E-02
1.21657812E+03     2.40697432E-02
1.21658130E+03     1.83179751E-02
1.21658459E+03     1.25312647E-02
1.21658777E+03     1.83267277E-02
1.21659094E+03     5.85287102E-02
1.21659424E+03     1.25113223E-02
1.21659741E+03     3.75686958E-02
1.21660059E+03     2.59950235E-02
1.21660376E+03     4.32331227E-02
1.21660706E+03     1.83772445E-02
1.21661023E+03     2.78850626E-02
1.21661340E+03     1.63833909E-02
1.21661670E+03     2.21330039E-02
1.21661987E+03     1.06128426E-02
1.21662305E+03     3.17620635E-02
1.21662634E+03     1.45009188E-02
1.21662952E+03     2.40564309E-02
1.21663269E+03     2.21834164E-02
1.21663599E+03     2.60559749E-02
1.21663916E+03     1.06476024E-02
1.21664233E+03     3.93855870E-02
1.21664551E+03     2.22047400E-02
1.21664880E+03     2.02195290E-02
1.21665198E+03     4.13235500E-02
1.21665515E+03     2.98331175E-02
1.21665845E+03     2.21705604E-02
1.21666162E+03     3.55690233E-02
1.21666479E+03     1.25580486E-02
1.21666809E+03     2.40965895E-02
1.21667126E+03     3.37128229E-02
1.21667444E+03     2.59630121E-02
1.21667773E+03     3.17925848E-02
1.21668091E+03     2.02432442E-02
1.21668408E+03     2.22547371E-02
1.21668726E+03     1.63953714E-02
1.21669055E+03     2.40987688E-02
1.21669373E+03     2.59991623E-02
1.21669690E+03     1.83335971E-02
1.21670020E+03     1.06089364E-03
1.21670337E+03     2.21421607E-02
1.21670654E+03     3.36290449E-02
1.21670972E+03     6.82689669E-03
1.21671301E+03     2.02666335E-02
1.21671619E+03     2.21926328E-02
1.21671936E+03     1.64137613E-02
1.21672266E+03     2.21863892E-02
1.21672583E+03     1.26060396E-02
1.21672900E+03     2.41033453E-02
1.21673230E+03     2.78969016E-02
1.21673547E+03     2.79247109E-02
1.21673865E+03     1.06462771E-02
1.21674182E+03     2.21831296E-02
1.21674512E+03     1.44852838E-02
1.21674829E+03     1.44838402E-02
1.21675146E+03     8.77088588E-03
1.21675476E+03     1.83301531E-02
1.21675793E+03     2.02610847E-02
1.21676111E+03     2.02825107E-02
1.21676428E+03     2.79244743E-02
1.21676758E+03     4.93462849E-03
1.21677075E+03     1.45129403E-02
1.21677393E+03     2.02657282E-02
1.21677722E+03     1.64702479E-02
1.21678040E+03     1.83776692E-02
1.21678357E+03     1.26060098E-02
1.21678674E+03     5.00272121E-03
1.21679004E+03     1.26007730E-02
1.21679321E+03     1.83327161E-02
1.21679639E+03     6.85108546E-03
1.21679968E+03     8.76862928E-03
1.21680286E+03     2.79887207E-02
1.21680603E+03     1.06775770E-02
1.21680920E+03     1.83223914E-02
1.21681250E+03     1.64256003E-02
1.21681567E+03     6.88977446E-03
1.21681885E+03    -7.91523722E-04
1.21682214E+03     1.64095555E-02
1.21682532E+03     2.21984126E-02
1.21682849E+03     2.78817713E-02
1.21683167E+03     8.76685232E-03
1.21683496E+03     1.64391901E-02
1.21683813E+03     1.83669366E-02
1.21684131E+03     1.83385350E-02
1.21684460E+03     8.76616314E-03
1.21684778E+03     4.94425697E-03
1.21685095E+03     2.02393867E-02
1.21685413E+03     2.02520620E-02
1.21685742E+03     1.26072448E-02
1.21686060E+03     1.63732637E-02
1.21686377E+03     6.86401268E-03
1.21686694E+03     1.82847548E-02
1.21687024E+03     6.85213087E-03
1.21687341E+03     1.63833834E-02
1.21687659E+03     4.93978709E-03
1.21687988E+03     2.78653335E-02
1.21688306E+03     1.06873708E-02
1.21688623E+03     4.93242405E-03
1.21688940E+03     1.63807273E-02
1.21689270E+03     3.73763219E-02
1.21689587E+03     3.01991613E-03
1.21689905E+03     3.02715343E-03
1.21690222E+03    -2.70478916E-03
1.21690552E+03     1.25574432E-02
1.21690869E+03     3.02675623E-03
1.21691187E+03     2.01912448E-02
1.21691516E+03     4.95098997E-03
1.21691833E+03     6.82295440E-03
1.21692151E+03     4.90933331E-03
1.21692468E+03     3.01199476E-03
1.21692798E+03     8.72999895E-03
1.21693115E+03     1.44523121E-02
1.21693433E+03     1.44740408E-02
1.21693750E+03     1.44423358E-02
1.21694080E+03    -8.07413482E-04
1.21694397E+03     1.44698555E-02
1.21694714E+03     3.00325989E-03
1.21695032E+03     2.20675152E-02
1.21695361E+03     1.25305457E-02
1.21695679E+03     8.74431897E-03
1.21695996E+03     1.63846333E-02
1.21696326E+03     1.06107993E-02
1.21696643E+03     1.10392808E-03
1.21696960E+03     1.44248586E-02
1.21697278E+03     2.01992933E-02
1.21697607E+03     2.20229328E-02
1.21697925E+03     1.25082778E-02
1.21698242E+03     8.74099322E-03
1.21698560E+03     1.44245457E-02
1.21698889E+03     1.06108328E-02
1.21699207E+03     6.80765230E-03
1.21699524E+03     1.25067439E-02
1.21699841E+03     1.25321113E-02
1.21700171E+03     1.05968807E-02
1.21700488E+03     8.69903434E-03
1.21700806E+03     4.90348414E-03
1.21701123E+03     1.44024491E-02
1.21701453E+03     1.06016872E-02
1.21701770E+03     1.44331614E-02
1.21702087E+03     1.24893822E-02
1.21702405E+03     1.06529770E-02
1.21702734E+03     4.90872981E-03
1.21703052E+03     1.09280017E-03
1.21703369E+03    -8.02895636E-04
1.21703687E+03    -2.69870088E-03
1.21704016E+03     1.05885044E-02
1.21704333E+03     1.24920942E-02
1.21704651E+03     1.44140469E-02
1.21704968E+03     2.38905940E-02
1.21705298E+03     1.62785184E-02
1.21705615E+03     1.05844494E-02
1.21705933E+03     4.89200605E-03
1.21706250E+03    -6.45928597E-03
1.21706580E+03     1.24803940E-02
1.21706897E+03     1.24977930E-02
1.21707214E+03     6.79481542E-03
1.21707532E+03     1.62795186E-02
1.21707861E+03     4.89882100E-03
1.21708179E+03     1.62666757E-02
1.21708496E+03     8.67733080E-03
1.21708813E+03     2.39092633E-02
1.21709143E+03     2.57611480E-02
1.21709460E+03     4.90221288E-03
1.21709778E+03     6.82251528E-03
1.21710095E+03    -7.91343220E-04
1.21710425E+03     2.38454919E-02
1.21710742E+03     4.89328196E-03
1.21711060E+03     1.05733583E-02
1.21711377E+03     1.43520366E-02
1.21711707E+03     6.79419469E-03
1.21712024E+03     1.06277708E-02
1.21712341E+03     1.81823149E-02
1.21712659E+03     6.80642202E-03
1.21712988E+03    -6.46484084E-03
1.21713306E+03     2.57484075E-02
1.21713623E+03     1.43824425E-02
1.21713940E+03     1.06095206E-02
1.21714258E+03     2.19154693E-02
1.21714587E+03     2.00417470E-02
1.21714905E+03     6.81423582E-03
1.21715222E+03    -4.56994725E-03
1.21715540E+03     4.89004608E-03
1.21715869E+03     1.06210811E-02
1.21716187E+03     1.62319411E-02
1.21716504E+03     1.43735660E-02
1.21716821E+03     1.43438885E-02
1.21717151E+03    -4.56910860E-03
1.21717468E+03     1.24822967E-02
