#
# Nicastro et al. 2018 RGS2 Spectrum
#
# Column1: wavelength (angstrom), column2: err_wavelength
# Column3: flux (Jansky), column4: err_flux
# Column 5: Best-fit model, 6: continuum
#
wavelength                      err_wavelength                  flux                            err_flux                        model                           continuum
1.689999960000000101e+01        1.000062560000000017e-02        4.975237969999999698e-06        1.810726639999999950e-07        4.986003660000000352e-06        4.986003660000000352e-06
1.692000009999999932e+01        1.000022520000000067e-02        5.138637329999999911e-06        1.824345050000000097e-07        4.991376039999999669e-06        4.991376039999999669e-06
1.694000240000000090e+01        1.000042819999999964e-02        5.215367760000000015e-06        1.838291869999999880e-07        4.996489219999999793e-06        4.996489219999999793e-06
1.696000099999999833e+01        9.999165310000000459e-03        5.135483210000000082e-06        1.819292090000000045e-07        5.001023959999999731e-06        5.001023959999999731e-06
1.697999950000000169e+01        9.999889879999999606e-03        4.763179730000000357e-06        1.784377020000000037e-07        5.005500950000000033e-06        5.005500950000000033e-06
1.700000000000000000e+01        1.000053709999999992e-02        5.097083430000000113e-06        1.843574179999999953e-07        5.009505000000000414e-06        5.009505000000000414e-06
1.702000049999999831e+01        9.999711070000000257e-03        5.102187519999999662e-06        1.841195569999999914e-07        5.012415840000000355e-06        5.012415840000000355e-06
1.704000089999999901e+01        9.999495000000000605e-03        4.907402849999999767e-06        1.827015269999999952e-07        5.015234820000000382e-06        5.015234820000000382e-06
1.705999949999999998e+01        1.000059489999999968e-02        4.932122009999999763e-06        1.832121510000000048e-07        5.017514470000000003e-06        5.017514470000000003e-06
1.707999990000000068e+01        9.999513629999999889e-03        4.781660209999999760e-06        1.796139200000000104e-07        5.018378489999999785e-06        5.018378489999999785e-06
1.710000039999999899e+01        1.000115740000000024e-02        5.236623559999999887e-06        1.879374309999999991e-07        5.014372620000000002e-06        5.014372620000000002e-06
1.712000079999999969e+01        9.999203499999999648e-03        5.029436120000000235e-06        1.857779920000000084e-07        5.004390910000000165e-06        5.004390910000000165e-06
1.714000130000000155e+01        9.999982080000000689e-03        4.846078810000000072e-06        1.841804359999999922e-07        4.987263309999999770e-06        4.987263309999999770e-06
1.716000179999999986e+01        1.000068339999999993e-02        5.059917380000000404e-06        1.871859180000000130e-07        4.959075340000000421e-06        4.959075340000000421e-06
1.718000220000000056e+01        9.999887089999999479e-03        5.114565280000000386e-06        1.874327609999999882e-07        4.929818260000000387e-06        4.929818260000000387e-06
1.720000080000000153e+01        9.999716650000000512e-03        5.016861910000000303e-06        1.854096470000000072e-07        4.940648979999999979e-06        4.940648979999999979e-06
1.722000119999999868e+01        9.999462400000000764e-03        5.204489299999999617e-06        1.882726510000000123e-07        5.015650460000000395e-06        5.015650460000000395e-06
1.723999979999999965e+01        9.999841449999999701e-03        5.196946860000000321e-06        1.882272760000000039e-07        5.085012159999999660e-06        5.085012159999999660e-06
1.726000020000000035e+01        1.000085849999999936e-02        4.992571119999999700e-06        1.884133950000000112e-07        5.108778170000000334e-06        5.108778170000000334e-06
1.728000069999999866e+01        9.998926890000000775e-03        5.556350969999999668e-06        1.964242530000000037e-07        5.114376560000000208e-06        5.114376560000000208e-06
1.729999919999999847e+01        1.000050360000000020e-02        5.346512349999999666e-06        1.912879240000000009e-07        5.115513889999999756e-06        5.115513889999999756e-06
1.732000160000000122e+01        1.000056600000000066e-02        5.128798419999999695e-06        1.891357469999999892e-07        5.115243310000000364e-06        5.115243310000000364e-06
1.734000209999999953e+01        9.999825619999999637e-03        4.908604299999999823e-06        1.853396869999999935e-07        5.113939549999999968e-06        5.113939549999999968e-06
1.736000059999999934e+01        9.999725040000000814e-03        4.839412670000000211e-06        1.835445999999999983e-07        5.114259239999999841e-06        5.114259239999999841e-06
1.738000110000000120e+01        1.000027080000000061e-02        4.716079730000000418e-06        1.824185740000000036e-07        5.112989130000000173e-06        5.112989130000000173e-06
1.740000149999999834e+01        1.000001189999999950e-02        5.036412399999999844e-06        1.887218699999999924e-07        5.101142050000000028e-06        5.101142050000000028e-06
1.742000200000000021e+01        1.000040209999999985e-02        4.677177000000000298e-06        1.819310429999999869e-07        5.074880389999999699e-06        5.074880389999999699e-06
1.744000240000000090e+01        9.999983009999999575e-03        4.741652899999999672e-06        1.827654900000000130e-07        5.036500620000000106e-06        5.036500620000000106e-06
1.746000099999999833e+01        9.998749010000000312e-03        4.997085850000000108e-06        1.862047159999999943e-07        4.979136970000000387e-06        4.979136970000000387e-06
1.747999950000000169e+01        1.000110430000000078e-02        5.223415879999999835e-06        1.889640230000000012e-07        4.879430890000000275e-06        4.879430890000000275e-06
1.750000190000000089e+01        9.999711070000000257e-03        4.771449310000000111e-06        1.779025920000000039e-07        4.785065809999999577e-06        4.785065809999999577e-06
1.752000049999999831e+01        1.000044590000000004e-02        5.114494799999999677e-06        1.877114220000000013e-07        4.923707370000000235e-06        4.923707370000000235e-06
1.754000089999999901e+01        9.999627250000000384e-03        5.598998999999999856e-06        2.003123430000000008e-07        5.175861130000000102e-06        5.175861130000000102e-06
1.756000140000000087e+01        1.000020840000000015e-02        5.228664119999999880e-06        1.967661229999999993e-07        5.285257879999999708e-06        5.285257879999999708e-06
1.757999990000000068e+01        9.999227709999999186e-03        5.406419860000000069e-06        2.012580319999999983e-07        5.309692819999999960e-06        5.309692819999999960e-06
1.760000039999999899e+01        1.000039930000000063e-02        5.389682879999999983e-06        2.005492519999999924e-07        5.320770010000000213e-06        5.320770010000000213e-06
1.762000079999999969e+01        9.999259380000000141e-03        5.417436570000000313e-06        2.014117510000000006e-07        5.328936370000000350e-06        5.328936370000000350e-06
1.763999940000000066e+01        1.000028009999999988e-02        5.572417649999999653e-06        2.037659779999999993e-07        5.336486990000000096e-06        5.336486990000000096e-06
1.765999980000000136e+01        1.000048029999999963e-02        5.544333360000000320e-06        2.024935530000000063e-07        5.343275459999999651e-06        5.343275459999999651e-06
1.768000220000000056e+01        1.000060510000000055e-02        5.356986550000000251e-06        2.022576379999999941e-07        5.349671479999999670e-06        5.349671479999999670e-06
1.770000080000000153e+01        9.999145750000000554e-03        5.390850219999999760e-06        2.021987910000000058e-07        5.356201650000000333e-06        5.356201650000000333e-06
1.772000119999999868e+01        1.000062189999999934e-02        5.233003319999999888e-06        2.015813439999999875e-07        5.362521729999999743e-06        5.362521729999999743e-06
1.774000170000000054e+01        9.999758560000000449e-03        5.434528250000000004e-06        2.023145950000000086e-07        5.368943679999999590e-06        5.368943679999999590e-06
1.776000210000000124e+01        1.000033229999999947e-02        4.999625619999999718e-06        1.970509229999999941e-07        5.375066850000000242e-06        5.375066850000000242e-06
1.778000069999999866e+01        9.999311530000000794e-03        5.392810639999999907e-06        2.040162740000000065e-07        5.381101350000000056e-06        5.381101350000000056e-06
1.779999919999999847e+01        9.999732489999999668e-03        5.340128610000000147e-06        2.065210230000000042e-07        5.387127659999999597e-06        5.387127659999999597e-06
1.781999970000000033e+01        1.000084449999999979e-02        5.780407260000000248e-06        2.141896690000000046e-07        5.393145329999999982e-06        5.393145329999999982e-06
1.784000019999999864e+01        9.999589990000000081e-03        5.526174849999999744e-06        2.106135359999999935e-07        5.399153450000000242e-06        5.399153450000000242e-06
1.786000059999999934e+01        9.999787430000000449e-03        5.414873610000000225e-06        2.091109220000000071e-07        5.405524460000000382e-06        5.405524460000000382e-06
1.787999920000000031e+01        9.999910370000000132e-03        5.286900889999999781e-06        2.081690700000000052e-07        5.411573509999999826e-06        5.411573509999999826e-06
1.789999960000000101e+01        9.999958800000000037e-03        5.212829819999999631e-06        2.065184499999999880e-07        5.417552979999999708e-06        5.417552979999999708e-06
1.792000009999999932e+01        1.000070479999999942e-02        5.376942230000000226e-06        2.051257440000000043e-07        5.423523359999999862e-06        5.423523359999999862e-06
1.794000050000000002e+01        9.999058209999999933e-03        5.901829349999999927e-06        2.151286939999999953e-07        5.429484639999999617e-06        5.429484639999999617e-06
1.795999910000000099e+01        1.000042999999999939e-02        5.621732270000000275e-06        2.102182460000000024e-07        5.435436829999999643e-06        5.435436829999999643e-06
1.798000139999999902e+01        1.000018050000000061e-02        5.330669410000000263e-06        2.010071260000000017e-07        5.441767829999999702e-06        5.441767829999999702e-06
1.800000190000000089e+01        1.000063489999999944e-02        5.171224530000000398e-06        1.950079000000000028e-07        5.447743210000000206e-06        5.447743210000000206e-06
1.802000049999999831e+01        9.999454950000000175e-03        5.815769780000000357e-06        2.081322070000000102e-07        5.453666290000000304e-06        5.453666290000000304e-06
1.804000089999999901e+01        9.999758560000000449e-03        5.523256729999999653e-06        2.020229889999999950e-07        5.459580279999999827e-06        5.459580279999999827e-06
1.806000140000000087e+01        1.000077559999999928e-02        5.334497469999999845e-06        2.021426869999999885e-07        5.465484720000000070e-06        5.465484720000000070e-06
1.808000180000000157e+01        9.999366480000000668e-03        5.747023350000000413e-06        2.069751160000000093e-07        5.471380970000000040e-06        5.471380970000000040e-06
1.810000229999999988e+01        1.000102699999999914e-02        5.610016159999999826e-06        2.013974979999999934e-07        5.477671040000000067e-06        5.477671040000000067e-06
1.812000079999999969e+01        9.998674500000000534e-03        5.512966249999999743e-06        2.037969720000000126e-07        5.483570929999999688e-06        5.483570929999999688e-06
1.813999940000000066e+01        1.000019260000000083e-02        5.669171060000000339e-06        2.115426549999999963e-07        5.489437170000000275e-06        5.489437170000000275e-06
1.815999980000000136e+01        1.000006030000000039e-02        5.680762570000000271e-06        2.190089529999999876e-07        5.495294770000000014e-06        5.495294770000000014e-06
1.818499949999999998e+01        1.499968020000000055e-02        5.445534039999999599e-06        1.774632350000000110e-07        5.502601199999999747e-06        5.502601199999999747e-06
1.821500019999999864e+01        1.500056309999999934e-02        5.300777049999999684e-06        1.859468740000000102e-07        5.511632030000000238e-06        5.511632030000000238e-06
1.824000170000000054e+01        1.000039280000000058e-02        5.798177430000000315e-06        2.232610259999999916e-07        5.519054870000000213e-06        5.519054870000000213e-06
1.826500130000000155e+01        1.499963269999999953e-02        5.854934899999999595e-06        1.849369509999999913e-07        5.526313540000000339e-06        5.526313540000000339e-06
1.829500009999999932e+01        1.499986830000000007e-02        5.595357830000000378e-06        1.875215500000000120e-07        5.535006040000000256e-06        5.535006040000000256e-06
1.832000160000000122e+01        1.000037320000000084e-02        5.650850200000000163e-06        2.093757269999999973e-07        5.542246979999999805e-06        5.542246979999999805e-06
1.834000209999999953e+01        9.999581610000000606e-03        5.267413599999999952e-06        2.022525790000000126e-07        5.548431090000000017e-06        5.548431090000000017e-06
1.836000059999999934e+01        9.999524799999999491e-03        5.313276229999999978e-06        1.995894219999999969e-07        5.554191830000000339e-06        5.554191830000000339e-06
1.837999920000000031e+01        1.000020930000000002e-02        5.628810870000000048e-06        2.064436160000000022e-07        5.559943470000000261e-06        5.559943470000000261e-06
1.839999960000000101e+01        1.000001189999999950e-02        5.828541360000000293e-06        2.087670769999999940e-07        5.565685569999999882e-06        5.565685569999999882e-06
1.842000009999999932e+01        1.000055860000000074e-02        5.543936819999999712e-06        2.069159709999999988e-07        5.571418110000000400e-06        5.571418110000000400e-06
1.844000050000000002e+01        9.998583230000000072e-03        5.643173610000000224e-06        2.065387860000000119e-07        5.577169299999999748e-06        5.577169299999999748e-06
1.845999910000000099e+01        1.000144430000000050e-02        5.416843120000000099e-06        2.053440369999999909e-07        5.583277019999999624e-06        5.583277019999999624e-06
1.848000139999999902e+01        9.999321769999999776e-03        5.863962089999999588e-06        2.099799589999999885e-07        5.588979549999999912e-06        5.588979549999999912e-06
1.850000000000000000e+01        1.000041049999999924e-02        5.943912129999999705e-06        2.138939269999999960e-07        5.594672979999999801e-06        5.594672979999999801e-06
1.852000049999999831e+01        9.999784640000000321e-03        5.884364779999999656e-06        2.143357990000000064e-07        5.600356870000000236e-06        5.600356870000000236e-06
1.854000089999999901e+01        9.999911300000000752e-03        6.007277529999999659e-06        2.129276030000000017e-07        5.606031209999999697e-06        5.606031209999999697e-06
1.855999949999999998e+01        9.999969040000000753e-03        5.465372400000000053e-06        2.057625039999999884e-07        5.611741469999999862e-06        5.611741469999999862e-06
1.857999990000000068e+01        9.999957869999999416e-03        5.641375539999999679e-06        2.093140100000000006e-07        5.617770509999999776e-06        5.617770509999999776e-06
1.860000039999999899e+01        1.000070850000000025e-02        5.419318770000000049e-06        2.096757470000000130e-07        5.623415289999999583e-06        5.623415289999999583e-06
1.862000079999999969e+01        9.998892429999999693e-03        5.781630079999999685e-06        2.310606389999999943e-07        5.629049609999999985e-06        5.629049609999999985e-06
1.864500049999999831e+01        1.500019430000000022e-02        5.571661400000000112e-06        1.862605500000000115e-07        5.636077729999999601e-06        5.636077729999999601e-06
1.867500109999999935e+01        1.500156149999999980e-02        5.472424159999999873e-06        1.905929279999999950e-07        5.644536489999999932e-06        5.644536489999999932e-06
1.870500180000000157e+01        1.499933940000000056e-02        5.202767169999999681e-06        1.977473259999999952e-07        5.653306290000000310e-06        5.653306290000000310e-06
1.873000139999999902e+01        1.000016930000000026e-02        5.894307379999999712e-06        2.331118910000000048e-07        5.660284839999999894e-06        5.660284839999999894e-06
1.875500110000000120e+01        1.499931049999999981e-02        5.669089210000000102e-06        1.947419429999999895e-07        5.667245200000000198e-06        5.667245200000000198e-06
1.878000069999999866e+01        1.000022140000000025e-02        5.742207120000000259e-06        2.263828519999999888e-07        5.674193740000000401e-06        5.674193740000000401e-06
1.880000109999999935e+01        1.000029409999999945e-02        5.510511530000000119e-06        2.102015909999999906e-07        5.679820330000000079e-06        5.679820330000000079e-06
1.882000160000000122e+01        9.999446570000000700e-03        5.879125179999999612e-06        2.197566430000000024e-07        5.685692490000000118e-06        5.685692490000000118e-06
1.884000209999999953e+01        1.000108759999999986e-02        5.636673000000000064e-06        2.122185659999999900e-07        5.691219029999999608e-06        5.691219029999999608e-06
1.886000250000000023e+01        9.999248199999999712e-03        6.073453730000000037e-06        2.224981020000000109e-07        5.696735120000000366e-06        5.696735120000000366e-06
1.888000110000000120e+01        9.999044239999999376e-03        5.696580050000000069e-06        2.151787020000000016e-07        5.702241199999999753e-06        5.702241199999999753e-06
1.889999960000000101e+01        1.000049060000000010e-02        6.120352280000000418e-06        2.232033719999999898e-07        5.707737729999999861e-06        5.707737729999999861e-06
1.892000200000000021e+01        1.000101769999999987e-02        5.684536519999999869e-06        2.189616170000000124e-07        5.713322029999999657e-06        5.713322029999999657e-06
1.894000050000000002e+01        9.998028169999999271e-03        5.959009740000000216e-06        2.216976899999999915e-07        5.719115050000000184e-06        5.719115050000000184e-06
1.895999910000000099e+01        1.000100750000000073e-02        5.654375849999999874e-06        2.185791740000000105e-07        5.724581570000000063e-06        5.724581570000000063e-06
1.898500059999999934e+01        1.500037589999999969e-02        5.275333479999999604e-06        1.741437219999999982e-07        5.731399600000000121e-06        5.731399600000000121e-06
1.901000020000000035e+01        9.999969969999999639e-03        5.613570010000000188e-06        2.131404810000000125e-07        5.738204890000000128e-06        5.738204890000000128e-06
1.903000069999999866e+01        1.000013110000000024e-02        6.115744779999999971e-06        2.284255910000000087e-07        5.743636850000000001e-06        5.743636850000000001e-06
1.905000109999999935e+01        9.999353440000000731e-03        6.194136860000000001e-06        2.281788060000000056e-07        5.749377120000000395e-06        5.749377120000000395e-06
1.906999970000000033e+01        1.000025499999999956e-02        5.825203970000000362e-06        2.256515760000000116e-07        5.754880929999999806e-06        5.754880929999999806e-06
1.909000019999999864e+01        1.000021859999999929e-02        5.624511230000000396e-06        2.204007500000000090e-07        5.760282419999999899e-06        5.760282419999999899e-06
1.911000059999999934e+01        9.999237949999999903e-03        5.580441210000000168e-06        2.197475909999999888e-07        5.765673449999999742e-06        5.765673449999999742e-06
1.912999920000000031e+01        9.999945760000000100e-03        6.152070000000000375e-06        2.283003230000000065e-07        5.771054930000000305e-06        5.771054930000000305e-06
1.914999960000000101e+01        1.000059210000000046e-02        6.215195750000000268e-06        2.302562339999999958e-07        5.776426410000000169e-06        5.776426410000000169e-06
1.917000200000000021e+01        1.000117699999999998e-02        5.592063639999999606e-06        2.221988350000000004e-07        5.782122119999999859e-06        5.782122119999999859e-06
1.919000050000000002e+01        9.998155760000000322e-03        6.025890799999999853e-06        2.279091970000000061e-07        5.787547709999999707e-06        5.787547709999999707e-06
1.921000099999999833e+01        1.000126540000000064e-02        6.054679030000000191e-06        2.295907680000000130e-07        5.792888709999999966e-06        5.792888709999999966e-06
1.923000139999999902e+01        9.998991150000000744e-03        5.514077660000000134e-06        2.197930940000000116e-07        5.798219720000000197e-06        5.798219720000000197e-06
1.925000000000000000e+01        1.000020369999999985e-02        5.809399680000000342e-06        2.265657169999999978e-07        5.803540260000000354e-06        5.803540260000000354e-06
1.927000049999999831e+01        1.000046540000000019e-02        5.696759669999999847e-06        2.244319720000000118e-07        5.808851260000000209e-06        5.808851260000000209e-06
1.929000089999999901e+01        9.999768810000000258e-03        5.818404589999999982e-06        2.269208749999999941e-07        5.814500579999999966e-06        5.814500579999999966e-06
1.931000140000000087e+01        1.000079700000000051e-02        6.351805040000000396e-06        2.352491609999999928e-07        5.819848870000000200e-06        5.819848870000000200e-06
1.933500099999999833e+01        1.499962250000000039e-02        5.727786170000000049e-06        1.870746329999999915e-07        5.826445890000000051e-06        5.826445890000000051e-06
1.936000059999999934e+01        9.999499659999999332e-03        6.117108110000000252e-06        2.355164100000000077e-07        5.833029720000000123e-06        5.833029720000000123e-06
1.937999920000000031e+01        9.999404660000000764e-03        5.728709770000000387e-06        2.289037869999999912e-07        5.838284320000000370e-06        5.838284320000000370e-06
1.939999960000000101e+01        1.000105589999999989e-02        5.925935970000000129e-06        2.302097640000000122e-07        5.843690360000000239e-06        5.843690360000000239e-06
1.942000200000000021e+01        9.999931789999999543e-03        5.972183770000000387e-06        2.335482489999999979e-07        5.849167790000000095e-06        5.849167790000000095e-06
1.944000050000000002e+01        9.999645870000000575e-03        5.793630409999999878e-06        2.302254249999999918e-07        5.854391469999999987e-06        5.854391469999999987e-06
1.946000099999999833e+01        1.000020650000000080e-02        6.634454619999999884e-06        2.417966130000000036e-07        5.859604700000000300e-06        5.859604700000000300e-06
1.948000139999999902e+01        1.000070569999999930e-02        5.768040860000000075e-06        2.296144429999999995e-07        5.864808830000000214e-06        5.864808830000000214e-06
1.950000190000000089e+01        9.999315249999999808e-03        5.981954020000000144e-06        2.347572230000000039e-07        5.870002499999999877e-06        5.870002499999999877e-06
1.952500149999999834e+01        1.499987950000000042e-02        5.771155879999999947e-06        1.891207689999999990e-07        5.876730029999999872e-06        5.876730029999999872e-06
1.955000109999999935e+01        1.000013020000000037e-02        5.754278850000000263e-06        2.275575780000000096e-07        5.883342510000000323e-06        5.883342510000000323e-06
1.957500080000000153e+01        1.499943249999999978e-02        5.840019640000000083e-06        1.892342139999999944e-07        5.889785830000000399e-06        5.889785830000000399e-06
1.960499950000000169e+01        1.500017200000000085e-02        5.653185780000000018e-06        1.862387220000000017e-07        5.897498799999999745e-06        5.897498799999999745e-06
1.963500020000000035e+01        1.499977889999999994e-02        5.661735939999999864e-06        1.875873039999999885e-07        5.905316360000000079e-06        5.905316360000000079e-06
1.966000179999999986e+01        1.000149179999999978e-02        6.121133080000000287e-06        2.363814670000000042e-07        5.911980679999999690e-06        5.911980679999999690e-06
1.968000220000000056e+01        9.999508969999999428e-03        5.903496459999999754e-06        2.338101550000000069e-07        5.917081129999999588e-06        5.917081129999999588e-06
1.970000080000000153e+01        9.999318979999999649e-03        6.049958760000000000e-06        2.405623150000000115e-07        5.922170659999999685e-06        5.922170659999999685e-06
1.971999930000000134e+01        1.000000160000000075e-02        6.097069220000000190e-06        2.366383570000000024e-07        5.927250639999999655e-06        5.927250639999999655e-06
1.974000170000000054e+01        1.000062749999999952e-02        5.809954469999999653e-06        2.316865140000000125e-07        5.932320619999999773e-06        5.932320619999999773e-06
1.976500130000000155e+01        1.499998760000000042e-02        5.843381129999999769e-06        1.925895250000000035e-07        5.938913089999999847e-06        5.938913089999999847e-06
1.979500009999999932e+01        1.499940450000000064e-02        5.940824389999999687e-06        1.939028489999999942e-07        5.946604230000000261e-06        5.946604230000000261e-06
1.982500080000000153e+01        1.500050070000000062e-02        5.687394150000000127e-06        1.891895070000000004e-07        5.954146219999999830e-06        5.954146219999999830e-06
1.985000229999999988e+01        1.000063489999999944e-02        6.274590309999999820e-06        2.419436670000000220e-07        5.960415360000000379e-06        5.960415360000000379e-06
1.987000079999999969e+01        9.998968800000000712e-03        6.224894610000000037e-06        2.412793949999999765e-07        5.965443510000000166e-06        5.965443510000000166e-06
1.989000130000000155e+01        1.000008829999999953e-02        6.062167810000000076e-06        2.387399429999999842e-07        5.970804519999999955e-06        5.970804519999999955e-06
1.991000179999999986e+01        1.000019909999999915e-02        6.036258129999999650e-06        2.372585039999999946e-07        5.975785369999999686e-06        5.975785369999999686e-06
1.993499949999999998e+01        1.499930019999999933e-02        6.046276209999999918e-06        1.981485840000000094e-07        5.981995860000000299e-06        5.981995860000000299e-06
1.996500019999999864e+01        1.500040480000000044e-02        6.351750470000000014e-06        2.188711509999999935e-07        5.989428700000000127e-06        5.989428700000000127e-06
1.999500079999999969e+01        1.500035260000000086e-02        6.233373819999999799e-06        2.420772769999999769e-07        5.996997060000000273e-06        5.996997060000000273e-06
2.003499980000000136e+01        2.499938009999999947e-02        5.642854379999999902e-06        2.400473990000000234e-07        6.007068809999999776e-06        6.007068809999999776e-06
2.202000049999999831e+01        1.960000280000000039e+00        6.001635939999999778e-06        3.978237540000000103e-07        6.534223759999999844e-06        6.601704629999999895e-06
2.400500110000000120e+01        2.499999290000000027e-02        7.785691199999999262e-06        4.081732360000000205e-07        8.018499100000000092e-06        8.018499100000000092e-06
2.405000109999999935e+01        1.999970150000000141e-02        8.357451409999999738e-06        3.105286049999999841e-07        8.030277059999999380e-06        8.030277059999999380e-06
2.408500099999999833e+01        1.500059479999999931e-02        7.892500430000000321e-06        3.110536109999999924e-07        8.039348359999999504e-06        8.039348359999999504e-06
2.411500170000000054e+01        1.500024649999999980e-02        8.139292730000000672e-06        2.765476669999999790e-07        8.046860779999999593e-06        8.046860779999999593e-06
2.414500049999999831e+01        1.499975570000000070e-02        7.960370570000000655e-06        2.752107090000000182e-07        8.054324100000000719e-06        8.054324100000000719e-06
2.417500109999999935e+01        1.500052770000000028e-02        8.493442690000000347e-06        2.823630609999999817e-07        8.062020240000000636e-06        8.062020240000000636e-06
2.420499990000000068e+01        1.499834750000000015e-02        8.509634429999999553e-06        2.841798900000000188e-07        8.069498110000000545e-06        8.069498110000000545e-06
2.422999950000000169e+01        1.000121980000000070e-02        8.584209350000000154e-06        3.427261960000000174e-07        8.075604460000000744e-06        8.075604460000000744e-06
2.425500299999999854e+01        1.500098409999999979e-02        8.286167940000000557e-06        2.792899069999999884e-07        8.081672600000000615e-06        8.081672600000000615e-06
2.428000259999999955e+01        9.998612109999999165e-03        8.918021190000000842e-06        3.521375900000000212e-07        8.087739839999999339e-06        8.087739839999999339e-06
2.430500029999999967e+01        1.500041499999999958e-02        8.210680790000000841e-06        2.781842170000000176e-07        8.094136320000000604e-06        8.094136320000000604e-06
2.433500099999999833e+01        1.500045969999999965e-02        7.576241389999999991e-06        2.720505850000000087e-07        8.101325879999999696e-06        8.101325879999999696e-06
2.436500170000000054e+01        1.499893799999999985e-02        8.340654860000000615e-06        2.808984900000000090e-07        8.108483600000000179e-06        8.108483600000000179e-06
2.439500049999999831e+01        1.500013279999999963e-02        7.900409400000000843e-06        2.752666430000000011e-07        8.115647690000000688e-06        8.115647690000000688e-06
2.442000200000000021e+01        1.000100840000000060e-02        9.017249789999999386e-06        3.541702540000000224e-07        8.121936839999999920e-06        8.121936839999999920e-06
2.444500160000000122e+01        1.499992420000000048e-02        8.837994759999999542e-06        2.891206350000000113e-07        8.127828550000000784e-06        8.127828550000000784e-06
2.447500229999999988e+01        1.499932539999999925e-02        8.168520250000000204e-06        2.772446809999999996e-07        8.134876229999999357e-06        8.134876229999999357e-06
2.450500110000000120e+01        1.500003230000000048e-02        8.296830860000000473e-06        2.819555219999999737e-07        8.141897520000000244e-06        8.141897520000000244e-06
2.453499980000000136e+01        1.499916050000000070e-02        8.170946780000000695e-06        2.802421479999999833e-07        8.149206220000000799e-06        8.149206220000000799e-06
2.456500050000000002e+01        1.500105109999999922e-02        8.076373890000000238e-06        2.794518539999999798e-07        8.156262990000000794e-06        8.156262990000000794e-06
2.459499930000000134e+01        1.499845370000000080e-02        8.789388630000000548e-06        2.883787719999999846e-07        8.163200619999999325e-06        8.163200619999999325e-06
2.462500000000000000e+01        1.500154100000000018e-02        8.951981730000000439e-06        2.954893150000000109e-07        8.170119139999999474e-06        8.170119139999999474e-06
2.465500069999999866e+01        1.500012730000000079e-02        7.912931319999999346e-06        2.791637139999999924e-07        8.177335079999999815e-06        8.177335079999999815e-06
2.468500140000000087e+01        1.500003599999999958e-02        8.307236390000000774e-06        2.848758809999999813e-07        8.184276340000000714e-06        8.184276340000000714e-06
2.471500209999999953e+01        1.499981059999999991e-02        8.415218869999999544e-06        2.879778550000000163e-07        8.191118469999999680e-06        8.191118469999999680e-06
2.474500079999999969e+01        1.499945110000000005e-02        8.167756279999999764e-06        2.866254359999999808e-07        8.197935130000000062e-06        8.197935130000000062e-06
2.477500149999999834e+01        1.500043269999999998e-02        8.086032720000000277e-06        2.858308509999999760e-07        8.205064660000000565e-06        8.205064660000000565e-06
2.480500029999999967e+01        1.499980870000000056e-02        8.198538129999999554e-06        2.861452509999999831e-07        8.211897689999999979e-06        8.211897689999999979e-06
2.483500099999999833e+01        1.500053240000000059e-02        8.454127959999999865e-06        3.204709739999999965e-07        8.218647959999999877e-06        8.218647959999999877e-06
2.487000079999999969e+01        1.999963069999999982e-02        7.893244399999999362e-06        2.757057299999999940e-07        8.226536009999999897e-06        8.226536009999999897e-06
2.491500089999999901e+01        2.500055169999999827e-02        7.677660509999999463e-06        2.743786920000000190e-07        8.236909709999999719e-06        8.236909709999999719e-06
2.496000099999999833e+01        1.999938299999999905e-02        8.164996869999999621e-06        2.944514960000000199e-07        8.246906870000000333e-06        8.246906870000000333e-06
2.499500079999999969e+01        1.499996330000000037e-02        8.999222699999999926e-06        3.362974330000000193e-07        8.254719430000000317e-06        8.254719430000000317e-06
2.502499960000000101e+01        1.499911030000000006e-02        8.047210939999999247e-06        2.940479359999999932e-07        8.261627949999999766e-06        8.261627949999999766e-06
2.505500029999999967e+01        1.500038799999999992e-02        8.140511450000000059e-06        2.934033319999999836e-07        8.268206330000000610e-06        8.268206330000000610e-06
2.508500099999999833e+01        1.500078759999999914e-02        7.755918890000000271e-06        2.913224649999999857e-07        8.274759239999999482e-06        8.274759239999999482e-06
2.511500170000000054e+01        1.499954329999999940e-02        8.315559170000000387e-06        2.932781909999999921e-07        8.281394000000000285e-06        8.281394000000000285e-06
2.514500049999999831e+01        1.500044300000000046e-02        8.700207220000000507e-06        3.017959779999999844e-07        8.288197019999999469e-06        8.288197019999999469e-06
2.517500109999999935e+01        1.499969609999999946e-02        7.740690309999999217e-06        2.890596139999999984e-07        8.294684450000000523e-06        8.294684450000000523e-06
2.520500180000000157e+01        1.500034329999999985e-02        8.144865209999999520e-06        2.908358279999999827e-07        8.301150959999999382e-06        8.301150959999999382e-06
2.523500250000000023e+01        1.500010209999999913e-02        8.360412719999999164e-06        2.993258479999999943e-07        8.307705680000000372e-06        8.307705680000000372e-06
2.526500130000000155e+01        1.499896310000000017e-02        8.384952709999999955e-06        2.984849910000000094e-07        8.314409569999999317e-06        8.314409569999999317e-06
2.529500009999999932e+01        1.499999779999999956e-02        8.017967050000000684e-06        2.937893559999999790e-07        8.322181199999999270e-06        8.322181199999999270e-06
2.532500080000000153e+01        1.500091329999999994e-02        8.593777240000000228e-06        3.027368789999999776e-07        8.331342539999999906e-06        8.331342539999999906e-06
