#
# Nicastro et al. 2018 RGS1 Spectrum
#
# Column1: wavelength (angstrom), column2: err_wavelength
# Column3: flux (Jansky), column4: err_flux
# Column 5: Best-fit model, 6: continuum
#
wavelength                      err_wavelength                  flux                            err_flux                        model                           continuum
2.032500080000000153e+01        1.500010019999999979e-02        6.163044869999999616e-06        2.080416549999999969e-07        6.077953460000000242e-06        6.077953460000000242e-06
2.035500139999999902e+01        1.499959640000000059e-02        6.045466309999999945e-06        2.106579299999999904e-07        6.085266250000000176e-06        6.085266250000000176e-06
2.038500020000000035e+01        1.500089280000000032e-02        6.092319379999999672e-06        2.110883910000000062e-07        6.092565850000000332e-06        6.092565850000000332e-06
2.041500279999999989e+01        1.499999869999999944e-02        6.013013260000000101e-06        2.117409390000000070e-07        6.099643539999999981e-06        6.099643539999999981e-06
2.044500160000000122e+01        1.499990749999999956e-02        6.290463719999999850e-06        2.138858830000000126e-07        6.106698040000000000e-06        6.106698040000000000e-06
2.047500229999999988e+01        1.499961969999999943e-02        6.061904970000000385e-06        2.145653470000000040e-07        6.113924879999999647e-06        6.113924879999999647e-06
2.050500110000000120e+01        1.500014870000000028e-02        6.174208010000000156e-06        2.124915430000000044e-07        6.121117169999999960e-06        6.121117169999999960e-06
2.053499980000000136e+01        1.499947350000000075e-02        6.181670409999999639e-06        2.177666119999999892e-07        6.128098899999999645e-06        6.128098899999999645e-06
2.056500050000000002e+01        1.500063580000000028e-02        6.072335050000000167e-06        2.155055650000000078e-07        6.135057900000000098e-06        6.135057900000000098e-06
2.059500119999999868e+01        1.500059379999999984e-02        5.956852420000000289e-06        2.154523320000000025e-07        6.142198800000000130e-06        6.142198800000000130e-06
2.062500190000000089e+01        1.499933659999999960e-02        6.031179510000000378e-06        2.148772469999999950e-07        6.149283310000000377e-06        6.149283310000000377e-06
2.065500069999999866e+01        1.499993070000000053e-02        5.994779260000000337e-06        2.232482499999999953e-07        6.156169550000000321e-06        6.156169550000000321e-06
2.068500140000000087e+01        1.499930959999999994e-02        6.393273450000000306e-06        2.472135350000000132e-07        6.163032589999999963e-06        6.163032589999999963e-06
2.072000119999999868e+01        2.000041680000000030e-02        6.450927689999999795e-06        2.513138209999999823e-07        6.171262159999999636e-06        6.171262159999999636e-06
2.076500130000000155e+01        2.500013449999999998e-02        5.324009629999999756e-06        2.699554499999999756e-07        6.181589009999999976e-06        6.181589009999999976e-06
2.081500240000000090e+01        2.500091310000000094e-02        6.232040050000000021e-06        2.986914749999999870e-07        6.192926320000000217e-06        6.192926320000000217e-06
2.086000059999999934e+01        1.999861559999999844e-02        6.200950340000000283e-06        2.274776419999999923e-07        6.203336850000000021e-06        6.203336850000000021e-06
2.089500049999999831e+01        1.500106600000000040e-02        6.427324929999999868e-06        2.398119530000000184e-07        6.211150779999999681e-06        6.211150779999999681e-06
2.092500310000000141e+01        1.499996990000000002e-02        5.731923010000000375e-06        2.081117709999999942e-07        6.217821460000000340e-06        6.217821460000000340e-06
2.095500180000000157e+01        1.499973519999999935e-02        6.126516380000000253e-06        2.123042999999999961e-07        6.224700429999999959e-06        6.224700429999999959e-06
2.098500059999999934e+01        1.499931330000000076e-02        6.183077400000000325e-06        2.183431039999999919e-07        6.231461609999999834e-06        6.231461609999999834e-06
2.101000020000000035e+01        1.000039559999999980e-02        6.922475680000000084e-06        2.722081830000000001e-07        6.236962689999999718e-06        6.236962689999999718e-06
2.103499980000000136e+01        1.499961500000000086e-02        6.508183109999999722e-06        2.213880349999999915e-07        6.242444670000000197e-06        6.242444670000000197e-06
2.106500050000000002e+01        1.500083320000000081e-02        6.266265700000000133e-06        2.185354050000000045e-07        6.249120360000000184e-06        6.249120360000000184e-06
2.109500309999999956e+01        1.500080709999999928e-02        6.105352440000000295e-06        2.165413379999999885e-07        6.255905649999999639e-06        6.255905649999999639e-06
2.112500190000000089e+01        1.499844990000000038e-02        6.244918949999999624e-06        2.203922659999999913e-07        6.262414440000000249e-06        6.262414440000000249e-06
2.115500069999999866e+01        1.500019900000000052e-02        5.907911600000000371e-06        2.147275499999999976e-07        6.268899140000000082e-06        6.268899140000000082e-06
2.118500140000000087e+01        1.499962059999999930e-02        6.388841939999999811e-06        2.229770929999999920e-07        6.275767189999999899e-06        6.275767189999999899e-06
2.121500019999999864e+01        1.499993909999999993e-02        6.627552469999999614e-06        2.307805859999999875e-07        6.283257329999999635e-06        6.283257329999999635e-06
2.124500079999999969e+01        1.500116659999999914e-02        6.311109699999999631e-06        2.255673760000000115e-07        6.288565599999999963e-06        6.288565599999999963e-06
2.127500149999999834e+01        1.499895570000000025e-02        6.406768079999999628e-06        2.286505490000000056e-07        6.293083059999999898e-06        6.293083059999999898e-06
2.130500029999999967e+01        1.499982360000000001e-02        6.416423279999999840e-06        2.277482739999999969e-07        6.297974319999999690e-06        6.297974319999999690e-06
2.133500099999999833e+01        1.500161550000000087e-02        6.105018660000000344e-06        2.252216549999999959e-07        6.302687779999999953e-06        6.302687779999999953e-06
2.136500170000000054e+01        1.499884949999999960e-02        6.441963710000000185e-06        2.304508659999999937e-07        6.307078370000000242e-06        6.307078370000000242e-06
2.139500049999999831e+01        1.500028840000000065e-02        6.104593009999999807e-06        2.271059000000000034e-07        6.311343440000000065e-06        6.311343440000000065e-06
2.142500109999999935e+01        1.499935240000000065e-02        6.012582619999999886e-06        2.270658680000000008e-07        6.315557580000000004e-06        6.315557580000000004e-06
2.145499990000000068e+01        1.500044759999999942e-02        6.031245450000000288e-06        2.287986969999999956e-07        6.319695790000000005e-06        6.319695790000000005e-06
2.148500059999999934e+01        1.500026420000000020e-02        6.232981380000000088e-06        2.306417029999999896e-07        6.323523849999999587e-06        6.323523849999999587e-06
2.151500130000000155e+01        1.499990189999999939e-02        6.150905849999999676e-06        2.328437179999999998e-07        6.327253689999999901e-06        6.327253689999999901e-06
2.154500009999999932e+01        1.499936169999999992e-02        6.676239990000000141e-06        2.553604190000000161e-07        6.330942139999999786e-06        6.330942139999999786e-06
2.158000180000000157e+01        2.000148779999999862e-02        4.440497380000000328e-06        1.582027660000000021e-07        4.415291640000000059e-06        6.335189479999999879e-06
2.162000270000000057e+01        1.999930290000000166e-02        6.479383959999999583e-06        2.293525650000000126e-07        6.339765600000000421e-06        6.339765600000000421e-06
2.165500069999999866e+01        1.499961600000000034e-02        6.609039700000000182e-06        2.506856450000000082e-07        6.343582300000000300e-06        6.343582300000000300e-06
2.168499949999999998e+01        1.499938129999999967e-02        6.926499739999999994e-06        2.479773970000000084e-07        6.346816920000000340e-06        6.346816920000000340e-06
2.171500019999999864e+01        1.500010679999999944e-02        6.705110540000000091e-06        2.497866939999999871e-07        6.349197519999999603e-06        6.349197519999999603e-06
2.175000000000000000e+01        2.000060299999999874e-02        6.730916539999999654e-06        2.394334329999999799e-07        6.355910050000000243e-06        6.355910050000000243e-06
2.179000089999999901e+01        2.000005360000000135e-02        6.352247509999999690e-06        2.451292569999999769e-07        6.360609399999999932e-06        6.360609399999999932e-06
2.183000180000000157e+01        2.000023800000000004e-02        6.794629830000000133e-06        2.563872100000000254e-07        6.364830820000000021e-06        6.364830820000000021e-06
2.187000079999999969e+01        2.000002000000000030e-02        6.537034549999999596e-06        2.483909900000000073e-07        6.348964229999999743e-06        6.348964229999999743e-06
2.191000179999999986e+01        1.999939610000000048e-02        6.244620180000000252e-06        2.201109200000000057e-07        6.358053270000000268e-06        6.358053270000000268e-06
2.194499970000000033e+01        1.500005090000000076e-02        6.551436850000000127e-06        2.467691050000000146e-07        6.360372029999999671e-06        6.360372029999999671e-06
2.197500039999999899e+01        1.500046529999999982e-02        6.135106560000000005e-06        2.416227010000000196e-07        6.362793559999999813e-06        6.362793559999999813e-06
2.200500299999999854e+01        1.500071400000000006e-02        6.539196420000000147e-06        2.482953789999999860e-07        6.365422910000000384e-06        6.365422910000000384e-06
2.203500179999999986e+01        1.499845929999999924e-02        6.366608890000000015e-06        2.452395339999999947e-07        6.370659780000000054e-06        6.370659780000000054e-06
2.206500050000000002e+01        1.500070650000000054e-02        6.535533429999999867e-06        2.471880120000000200e-07        6.378663330000000192e-06        6.378663330000000192e-06
2.209500119999999868e+01        1.500045510000000068e-02        6.530071910000000338e-06        2.609076829999999844e-07        6.364338330000000121e-06        6.364338330000000121e-06
2.212500190000000089e+01        1.500003509999999970e-02        7.065299999999999930e-06        2.778267859999999816e-07        6.371393279999999866e-06        6.371393279999999866e-06
2.216000179999999986e+01        2.000041309999999947e-02        6.947595009999999668e-06        2.500826500000000043e-07        6.389160720000000407e-06        6.389160720000000407e-06
2.220000080000000153e+01        1.999804750000000117e-02        6.878744899999999708e-06        2.498130979999999998e-07        6.345114799999999933e-06        6.345114799999999933e-06
2.223999979999999965e+01        2.000121770000000063e-02        6.321150519999999802e-06        2.429006829999999741e-07        6.365327859999999698e-06        6.365327859999999698e-06
2.227500149999999834e+01        1.500016820000000042e-02        6.471010240000000262e-06        2.518975460000000175e-07        6.290539200000000062e-06        6.290539200000000062e-06
2.230500220000000056e+01        1.499994009999999940e-02        6.614153789999999584e-06        2.515816669999999923e-07        6.368381490000000283e-06        6.368381490000000283e-06
2.233500289999999922e+01        1.500074749999999978e-02        6.499866229999999912e-06        2.526133760000000010e-07        6.371039490000000386e-06        6.371039490000000386e-06
2.236500170000000054e+01        1.499899009999999984e-02        6.644626409999999751e-06        2.525345049999999823e-07        6.355743610000000417e-06        6.355743610000000417e-06
2.239500239999999920e+01        1.500067769999999939e-02        6.666317399999999615e-06        2.595577940000000209e-07        6.343555919999999898e-06        6.343555919999999898e-06
2.242500310000000141e+01        1.499979660000000034e-02        6.459968059999999741e-06        2.537714469999999834e-07        6.330802080000000363e-06        6.330802080000000363e-06
2.245500180000000157e+01        1.499995959999999955e-02        6.827737709999999653e-06        2.589798949999999966e-07        6.317876340000000254e-06        6.317876340000000254e-06
2.248500250000000023e+01        1.499996240000000050e-02        6.642627340000000222e-06        2.564915749999999851e-07        6.305209810000000010e-06        6.305209810000000010e-06
2.251500130000000155e+01        1.499858500000000004e-02        6.415701590000000305e-06        2.547853059999999865e-07        6.288613349999999746e-06        6.288613349999999746e-06
2.254999919999999847e+01        2.000043539999999884e-02        6.499989010000000180e-06        2.245904079999999991e-07        6.277609830000000127e-06        6.277609830000000127e-06
2.258500099999999833e+01        1.500126159999999945e-02        6.474624569999999787e-06        2.563312759999999896e-07        6.142918209999999865e-06        6.142918209999999865e-06
2.262000270000000057e+01        1.999935320000000016e-02        6.600138480000000381e-06        2.307743329999999894e-07        6.396537630000000001e-06        6.396537630000000001e-06
2.266000179999999986e+01        2.000102960000000110e-02        6.547499200000000055e-06        2.603497080000000247e-07        6.266964190000000213e-06        6.266964190000000213e-06
2.270500180000000157e+01        2.499875429999999857e-02        5.257352309999999853e-06        2.266270510000000080e-07        5.121274169999999680e-06        6.093971930000000046e-06
2.275500110000000120e+01        2.499944720000000023e-02        6.431594099999999740e-06        3.049237589999999840e-07        6.730607769999999582e-06        6.730607769999999582e-06
2.280500029999999967e+01        2.500067279999999836e-02        6.723687869999999933e-06        2.788729030000000040e-07        6.737643619999999923e-06        6.737643619999999923e-06
2.285000039999999899e+01        1.999898250000000169e-02        8.009976229999999926e-06        3.187619480000000025e-07        7.376871050000000275e-06        7.376871050000000275e-06
2.289500049999999831e+01        2.500057409999999897e-02        6.165743340000000198e-06        2.341459289999999916e-07        6.526808649999999745e-06        6.526808649999999745e-06
2.294499970000000033e+01        2.499979360000000039e-02        6.951274830000000223e-06        2.926352069999999828e-07        7.680999259999999246e-06        7.680999259999999246e-06
2.299500079999999969e+01        2.500083300000000008e-02        7.398548860000000185e-06        2.801378400000000187e-07        7.713184459999999223e-06        7.713184459999999223e-06
2.304000089999999901e+01        1.999992130000000090e-02        7.011341950000000028e-06        2.759115889999999808e-07        7.750131770000000394e-06        7.750131770000000394e-06
2.308000180000000157e+01        2.000028270000000011e-02        7.529435150000000097e-06        2.754638329999999873e-07        7.761441339999999536e-06        7.761441339999999536e-06
2.312000270000000057e+01        2.000028640000000094e-02        7.654658479999999901e-06        2.708774220000000196e-07        7.770469889999999380e-06        7.770469889999999380e-06
2.316000179999999986e+01        1.999863610000000153e-02        7.630182150000000066e-06        2.640622370000000117e-07        7.778420699999999210e-06        7.778420699999999210e-06
2.319499970000000033e+01        1.500005649999999920e-02        8.604313729999999553e-06        3.073712950000000179e-07        7.784524310000000058e-06        7.784524310000000058e-06
2.322500039999999899e+01        1.499998569999999934e-02        8.467225600000000547e-06        3.078521050000000064e-07        7.789022669999999741e-06        7.789022669999999741e-06
2.325500110000000120e+01        1.500106600000000040e-02        8.122097820000000692e-06        2.991113210000000104e-07        7.791913050000000426e-06        7.791913050000000426e-06
2.328499980000000136e+01        1.499808950000000064e-02        7.974733309999999984e-06        3.173232409999999895e-07        7.792620639999999212e-06        7.792620639999999212e-06
2.332499890000000065e+01        2.500167119999999882e-02        5.422074990000000266e-06        2.030507890000000117e-07        5.516124019999999896e-06        7.787312819999999458e-06
2.337500190000000089e+01        2.499996869999999982e-02        7.754188119999999487e-06        3.266533780000000015e-07        7.757861569999999169e-06        7.757861569999999169e-06
2.342500109999999935e+01        2.499887350000000105e-02        7.639030630000000406e-06        2.727882420000000248e-07        7.627709240000000315e-06        7.627709240000000315e-06
2.347000119999999868e+01        2.000134250000000155e-02        7.244155770000000311e-06        2.511411589999999799e-07        6.649399439999999899e-06        6.649399439999999899e-06
2.351000020000000035e+01        1.999916319999999956e-02        2.251957539999999920e-06        8.579167599999999420e-08        2.376525569999999825e-06        3.252928309999999798e-06
2.354500009999999932e+01        1.500042899999999915e-02        7.243027079999999917e-06        2.714727429999999793e-07        6.865602239999999617e-06        6.865602239999999617e-06
2.357500080000000153e+01        1.499993730000000018e-02        7.753152200000000825e-06        2.784079809999999979e-07        7.635548170000000030e-06        7.635548170000000030e-06
2.360499950000000169e+01        1.499929560000000037e-02        7.979792829999999852e-06        2.765656010000000247e-07        7.796563299999999459e-06        7.796563299999999459e-06
2.363500020000000035e+01        1.500119180000000080e-02        8.053501920000000246e-06        2.807344970000000073e-07        7.859013749999999748e-06        7.859013749999999748e-06
2.366500089999999901e+01        1.499891369999999981e-02        8.048451490000000107e-06        2.764031419999999760e-07        7.892385840000000328e-06        7.892385840000000328e-06
2.369499970000000033e+01        1.500052680000000041e-02        8.245059689999999306e-06        2.811844979999999918e-07        7.914312849999999579e-06        7.914312849999999579e-06
2.372500229999999988e+01        1.500065249999999947e-02        8.062214870000000442e-06        2.769361339999999955e-07        7.930375430000000361e-06        7.930375430000000361e-06
2.375500299999999854e+01        1.500063389999999920e-02        7.710806129999999935e-06        2.747204350000000039e-07        7.943197490000000453e-06        7.943197490000000453e-06
2.378500179999999986e+01        1.499774960000000053e-02        8.019032070000000297e-06        2.762277800000000261e-07        7.954282409999999736e-06        7.954282409999999736e-06
2.381500050000000002e+01        1.500152329999999978e-02        7.664310939999999914e-06        2.740348179999999801e-07        7.964589709999999250e-06        7.964589709999999250e-06
2.384500119999999868e+01        1.499970909999999956e-02        8.041381989999999886e-06        2.821171279999999987e-07        7.974062099999999759e-06        7.974062099999999759e-06
2.387500000000000000e+01        1.499911030000000006e-02        7.753650609999999330e-06        2.770318590000000067e-07        7.982875099999999296e-06        7.982875099999999296e-06
2.390500069999999866e+01        1.500111449999999916e-02        7.959696629999999209e-06        2.781282829999999818e-07        7.991352499999999481e-06        7.991352499999999481e-06
2.393500140000000087e+01        1.499885509999999977e-02        7.982450370000000403e-06        2.808640719999999894e-07        7.999851729999999444e-06        7.999851729999999444e-06
2.396500019999999864e+01        1.500058450000000057e-02        7.877487409999999398e-06        2.796798530000000230e-07        8.008029910000000529e-06        8.008029910000000529e-06
2.399500079999999969e+01        1.500079869999999989e-02        7.663014910000000242e-06        2.791833539999999798e-07        8.015910679999999552e-06        8.015910679999999552e-06
2.402499960000000101e+01        1.499809510000000082e-02        7.884907059999999448e-06        2.931208199999999771e-07        8.023673219999999777e-06        8.023673219999999777e-06
2.405499839999999878e+01        1.500080059999999924e-02        8.497540880000000442e-06        3.161774489999999739e-07        8.031621290000000256e-06        8.031621290000000256e-06
2.408500099999999833e+01        1.500059479999999931e-02        8.538861039999999806e-06        3.237755950000000134e-07        8.039348359999999504e-06        8.039348359999999504e-06
2.412000079999999969e+01        1.999882609999999866e-02        7.906794049999999640e-06        2.841964319999999914e-07        8.048104969999999257e-06        8.048104969999999257e-06
2.415500069999999866e+01        1.500096079999999922e-02        7.990531229999999979e-06        3.133396259999999920e-07        8.056812480000000049e-06        8.056812480000000049e-06
2.419000050000000002e+01        1.999973689999999873e-02        8.187918869999999196e-06        2.796532780000000253e-07        8.065825570000000139e-06        8.065825570000000139e-06
2.422500039999999899e+01        1.500057339999999982e-02        8.463240190000000020e-06        3.255715059999999801e-07        8.074383000000000311e-06        8.074383000000000311e-06
2.425500299999999854e+01        1.500098409999999979e-02        8.859457009999999321e-06        3.378995639999999817e-07        8.081672600000000615e-06        8.081672600000000615e-06
2.429000279999999989e+01        1.999950779999999997e-02        8.508734940000000488e-06        3.121078580000000189e-07        8.090335539999999183e-06        8.090335539999999183e-06
2.433000180000000157e+01        1.999997909999999893e-02        8.347554290000000336e-06        2.976261729999999867e-07        8.100128980000000263e-06        8.100128980000000263e-06
2.436500170000000054e+01        1.499893799999999985e-02        8.480214090000000641e-06        3.340491049999999862e-07        8.108483600000000179e-06        8.108483600000000179e-06
2.439500049999999831e+01        1.500013279999999963e-02        8.308339599999999372e-06        2.954199940000000123e-07        8.115647690000000688e-06        8.115647690000000688e-06
2.442500109999999935e+01        1.499976499999999997e-02        8.297942259999999346e-06        2.947526530000000043e-07        8.123113729999999823e-06        8.123113729999999823e-06
2.445499990000000068e+01        1.500069629999999966e-02        8.197927850000000759e-06        2.940288650000000053e-07        8.130182320000000766e-06        8.130182320000000766e-06
2.448500059999999934e+01        1.500005649999999920e-02        8.240590430000000575e-06        2.948139869999999880e-07        8.137218170000000260e-06        8.137218170000000260e-06
2.451500130000000155e+01        1.499927600000000062e-02        8.426211020000000482e-06        2.976705959999999828e-07        8.144279490000000030e-06        8.144279490000000030e-06
2.454500200000000021e+01        1.500125419999999953e-02        8.194885600000000373e-06        2.957215770000000068e-07        8.151618200000000815e-06        8.151618200000000815e-06
2.457500080000000153e+01        1.499875170000000008e-02        8.199781400000000117e-06        2.978757439999999845e-07        8.158580390000000346e-06        8.158580390000000346e-06
2.460500139999999902e+01        1.500046719999999917e-02        7.866284249999999799e-06        2.988662969999999897e-07        8.165509830000000296e-06        8.165509830000000296e-06
2.463500020000000035e+01        1.499914010000000068e-02        8.850509400000000437e-06        3.458654020000000094e-07        8.172476559999999779e-06        8.172476559999999779e-06
2.467000009999999932e+01        2.000109850000000161e-02        9.011994730000000436e-06        3.471806450000000262e-07        8.180843909999999922e-06        8.180843909999999922e-06
2.471500209999999953e+01        2.500015870000000043e-02        7.935346729999999966e-06        4.238562779999999832e-07        8.191115740000000153e-06        8.191115740000000153e-06
2.476500130000000155e+01        2.499969299999999992e-02        7.119051129999999703e-06        4.245120240000000174e-07        8.202664499999999805e-06        8.202664499999999805e-06
2.481500050000000002e+01        2.500009159999999966e-02        7.979229849999999418e-06        2.997901730000000053e-07        8.214147779999999945e-06        8.214147779999999945e-06
2.486000059999999934e+01        1.999914649999999863e-02        7.909327910000000470e-06        2.843172809999999779e-07        8.224240449999999948e-06        8.224240449999999948e-06
2.489500049999999831e+01        1.500084720000000038e-02        8.315085319999999494e-06        3.080872089999999884e-07        8.232403159999999762e-06        8.232403159999999762e-06
2.492500109999999935e+01        1.500043830000000016e-02        8.267361409999999386e-06        3.038516640000000120e-07        8.239138879999999184e-06        8.239138879999999184e-06
2.495500180000000157e+01        1.499914559999999952e-02        8.217273720000000466e-06        3.024118769999999989e-07        8.245803660000000041e-06        8.245803660000000041e-06
2.498500059999999934e+01        1.499996710000000080e-02        8.681325199999999299e-06        3.122499089999999943e-07        8.252424779999999646e-06        8.252424779999999646e-06
2.501499940000000066e+01        1.499991120000000039e-02        8.307117239999999486e-06        3.063444750000000092e-07        8.259389690000000573e-06        8.259389690000000573e-06
2.504500009999999932e+01        1.499972490000000061e-02        7.594590899999999698e-06        2.958808519999999935e-07        8.266017180000000204e-06        8.266017180000000204e-06
2.507500080000000153e+01        1.500016449999999960e-02        8.303401049999999348e-06        3.066923279999999765e-07        8.272574630000000722e-06        8.272574630000000722e-06
2.510500139999999902e+01        1.500047740000000004e-02        8.370466279999999387e-06        3.040752570000000072e-07        8.279120270000000115e-06        8.279120270000000115e-06
2.513500020000000035e+01        1.499990370000000087e-02        8.030680869999999466e-06        3.054381069999999763e-07        8.285996960000000780e-06        8.285996960000000780e-06
2.516500089999999901e+01        1.500072139999999998e-02        8.700061699999999488e-06        3.149604879999999795e-07        8.292525310000000346e-06        8.292525310000000346e-06
2.519500160000000122e+01        1.499912420000000003e-02        8.889730449999999907e-06        3.177979979999999907e-07        8.298997270000000128e-06        8.298997270000000128e-06
2.522500039999999899e+01        1.500045139999999985e-02        8.374908249999999285e-06        3.144643590000000079e-07        8.305450139999999483e-06        8.305450139999999483e-06
2.525500110000000120e+01        1.500012449999999983e-02        8.568037630000000302e-06        3.159566400000000191e-07        8.312249519999999862e-06        8.312249519999999862e-06
2.528500179999999986e+01        1.499966810000000032e-02        8.536640050000000792e-06        3.192121480000000206e-07        8.318990690000000208e-06        8.318990690000000208e-06
2.531500240000000090e+01        1.500062370000000006e-02        8.781421459999999817e-06        3.271567550000000072e-07        8.328896909999999163e-06        8.328896909999999163e-06
2.534500119999999868e+01        1.499914010000000068e-02        8.065230759999999228e-06        3.117371250000000109e-07        8.335571690000000719e-06        8.335571690000000719e-06
2.537500000000000000e+01        1.499984409999999962e-02        8.859577060000000062e-06        3.222222629999999863e-07        8.342267389999999389e-06        8.342267389999999389e-06
2.540500069999999866e+01        1.500120289999999981e-02        8.489480020000000570e-06        3.230225050000000243e-07        8.348563819999999617e-06        8.348563819999999617e-06
2.543500140000000087e+01        1.499933189999999930e-02        8.658144910000000656e-06        3.229825440000000145e-07        8.354821149999999889e-06        8.354821149999999889e-06
2.546500019999999864e+01        1.499966250000000015e-02        8.286971930000000056e-06        3.219652740000000259e-07        8.361051189999999634e-06        8.361051189999999634e-06
2.549500079999999969e+01        1.500065350000000068e-02        8.589078789999999992e-06        3.270862120000000227e-07        8.367631379999999208e-06        8.367631379999999208e-06
2.552500149999999834e+01        1.499917360000000040e-02        8.252663059999999185e-06        3.186698620000000097e-07        8.373797749999999866e-06        8.373797749999999866e-06
2.555500029999999967e+01        1.500070189999999984e-02        8.348704800000000684e-06        3.217596430000000192e-07        8.379935029999999397e-06        8.379935029999999397e-06
2.558500289999999922e+01        1.500054079999999998e-02        8.504150169999999273e-06        3.259038409999999836e-07        8.386055920000000247e-06        8.386055920000000247e-06
2.561500170000000054e+01        1.499867530000000004e-02        8.245670869999999249e-06        3.209205770000000195e-07        8.392500599999999327e-06        8.392500599999999327e-06
2.565000149999999834e+01        2.000072779999999967e-02        7.948125130000000500e-06        2.741736580000000073e-07        8.399550099999999843e-06        8.399550099999999843e-06
2.568500140000000087e+01        1.499988879999999969e-02        8.902153239999999865e-06        3.368136839999999796e-07        8.406562299999999308e-06        8.406562299999999308e-06
2.571500209999999953e+01        1.499998009999999916e-02        8.422921379999999487e-06        3.253060190000000041e-07        8.412686840000000482e-06        8.412686840000000482e-06
2.574500079999999969e+01        1.499994940000000040e-02        8.917433659999999233e-06        3.349275909999999919e-07        8.418861399999999720e-06        8.418861399999999720e-06
2.577500149999999834e+01        1.499979480000000059e-02        8.930035619999999243e-06        3.452653909999999774e-07        8.424775839999999817e-06        8.424775839999999817e-06
2.581000140000000087e+01        2.000043170000000148e-02        8.468790840000000784e-06        3.128196510000000224e-07        8.431637070000000728e-06        8.431637070000000728e-06
2.585500139999999902e+01        2.499920690000000112e-02        7.776999149999999918e-06        2.898227360000000091e-07        8.440716559999999433e-06        8.440716559999999433e-06
2.590000149999999834e+01        2.000068309999999960e-02        8.710377189999999277e-06        3.291811200000000264e-07        8.449466799999999161e-06        8.449466799999999161e-06
2.594000050000000002e+01        1.999942960000000020e-02        8.529474140000000034e-06        3.333003349999999977e-07        8.457169320000000622e-06        8.457169320000000622e-06
2.597500039999999899e+01        1.500075220000000008e-02        8.591513510000000758e-06        3.393985539999999775e-07        8.464176970000000311e-06        8.464176970000000311e-06
2.600500299999999854e+01        1.500047460000000082e-02        8.617671479999999552e-06        3.379876719999999968e-07        8.469858589999999923e-06        8.469858589999999923e-06
2.603500179999999986e+01        1.499926019999999957e-02        8.523823449999999753e-06        3.383051139999999743e-07        8.475508369999999232e-06        8.475508369999999232e-06
2.607000160000000122e+01        2.000026400000000024e-02        8.195134799999999713e-06        2.888760660000000000e-07        8.482192240000000516e-06        8.482192240000000516e-06
2.611000059999999934e+01        1.999941469999999902e-02        8.368430830000000449e-06        2.918335159999999826e-07        8.489866560000000479e-06        8.489866560000000479e-06
2.614999960000000101e+01        1.999992130000000090e-02        7.979551809999999268e-06        2.879948509999999945e-07        8.497249840000000099e-06        8.497249840000000099e-06
2.619000050000000002e+01        2.000014859999999992e-02        8.404801519999999989e-06        2.951914550000000220e-07        8.504716790000000205e-06        8.504716790000000205e-06
2.622500039999999899e+01        1.499993909999999993e-02        8.994045860000000539e-06        3.485276640000000079e-07        8.511313350000000505e-06        8.511313350000000505e-06
2.626000020000000035e+01        1.999946119999999883e-02        8.585288009999999270e-06        3.012235940000000075e-07        8.517637069999999566e-06        8.517637069999999566e-06
2.629999919999999847e+01        2.000058069999999938e-02        8.388299650000000012e-06        2.960339600000000029e-07        8.524869370000000808e-06        8.524869370000000808e-06
2.634000019999999864e+01        1.999976109999999918e-02        8.206344319999999513e-06        2.977550369999999837e-07        8.532300849999999937e-06        8.532300849999999937e-06
2.638000110000000120e+01        2.000033110000000100e-02        8.291232919999999478e-06        2.980452509999999771e-07        8.539368539999999733e-06        8.539368539999999733e-06
2.642000200000000021e+01        2.000062910000000027e-02        8.788777450000000605e-06        3.061245760000000203e-07        8.546442589999999731e-06        8.546442589999999731e-06
2.646000099999999833e+01        1.999896950000000159e-02        8.465229259999999697e-06        3.023434090000000240e-07        8.553697630000000029e-06        8.553697630000000029e-06
2.650000190000000089e+01        2.000124379999999868e-02        8.501469889999999666e-06        3.049981390000000170e-07        8.560600690000000424e-06        8.560600690000000424e-06
2.654000089999999901e+01        1.999902729999999962e-02        8.470548890000000576e-06        3.074777339999999835e-07        8.567516489999999177e-06        8.567516489999999177e-06
2.657999990000000068e+01        1.999991569999999899e-02        8.689080460000000222e-06        3.394637820000000048e-07        8.574595999999999921e-06        8.574595999999999921e-06
2.662000079999999969e+01        2.000054160000000122e-02        9.014415810000000004e-06        3.561605409999999848e-07        8.581332620000000491e-06        8.581332620000000491e-06
2.666500089999999901e+01        2.499981039999999918e-02        8.579829230000000787e-06        3.143228750000000246e-07        8.588973289999999726e-06        8.588973289999999726e-06
2.671500019999999864e+01        2.499929819999999886e-02        8.269219510000000214e-06        3.106466409999999838e-07        8.410552249999999786e-06        8.597460690000000610e-06
2.676499940000000066e+01        2.499997799999999909e-02        9.041586050000000819e-06        3.189978770000000125e-07        8.605639779999999279e-06        8.605639779999999279e-06
2.681500050000000002e+01        2.500100430000000082e-02        8.913147209999999358e-06        3.560927549999999958e-07        8.614074429999999183e-06        8.614074429999999183e-06
2.686500170000000054e+01        2.499978060000000030e-02        9.459912689999999921e-06        3.413891250000000172e-07        8.622085259999999471e-06        8.622085259999999471e-06
2.691000179999999986e+01        2.000004609999999836e-02        8.359999809999999525e-06        3.340146580000000202e-07        8.629391230000000500e-06        8.629391230000000500e-06
