#
# QSO damped Ly-alpha (DLA) System
# Background QSO J021741.8-370100 (z_em=2.910)
# DLA redshift: z_abs=2.429
#
# Source: ESO UVES Database
# Table : spectrum_qso_34.424-37.017.tbl
#
wave      flux_norm     model
4217.038  5.33574e-01   9.1526530342214785e-01
4217.065  5.87076e-01   9.1535572890112393e-01
4217.092  7.10635e-01   9.1544601203104414e-01
4217.119  6.31164e-01   9.1553615308198544e-01
4217.146  5.61333e-01   9.1562615236491307e-01
4217.174  6.74856e-01   9.1571601015361981e-01
4217.201  7.28793e-01   9.1580572676340577e-01
4217.228  6.09578e-01   9.1589530248650508e-01
4217.255  4.89901e-01   9.1598473757214127e-01
4217.282  3.98812e-01   9.1607403234987506e-01
4217.309  3.70896e-01   9.1616318710628986e-01
4217.336  3.92453e-01   9.1625220210487279e-01
4217.363  4.58485e-01   9.1634107765065875e-01
4217.390  4.95425e-01   9.1642981401149637e-01
4217.417  5.01879e-01   9.1651841149618551e-01
4217.445  5.05263e-01   9.1660687038943311e-01
4217.472  5.36390e-01   9.1669519095182483e-01
4217.499  6.41456e-01   9.1678337348491679e-01
4217.526  6.87080e-01   9.1687141825307272e-01
4217.553  6.42320e-01   9.1695932556224624e-01
4217.580  6.01439e-01   9.1704709569532294e-01
4217.607  6.51254e-01   9.1713472889215375e-01
4217.634  7.13030e-01   9.1722222547305499e-01
4217.661  6.95736e-01   9.1730958571534038e-01
4217.688  6.70285e-01   9.1739680987322658e-01
4217.716  6.46124e-01   9.1748389824255761e-01
4217.743  5.77583e-01   9.1757085108197423e-01
4217.770  5.43701e-01   9.1765766869114551e-01
4217.797  6.38724e-01   9.1774435134564636e-01
4217.824  6.94627e-01   9.1783089929692885e-01
4217.851  6.51595e-01   9.1791731283749234e-01
4217.878  6.32258e-01   9.1800359222262651e-01
4217.905  6.33209e-01   9.1808973774928904e-01
4217.932  6.53754e-01   9.1817574969136928e-01
4217.959  6.48068e-01   9.1826162827969493e-01
4217.986  5.88723e-01   9.1834737382568610e-01
4218.014  5.14588e-01   9.1843298659773487e-01
4218.041  6.28153e-01   9.1851846684113347e-01
4218.068  7.30731e-01   9.1860381484288101e-01
4218.095  7.02826e-01   9.1868903085275389e-01
4218.122  7.15093e-01   9.1877411516163365e-01
4218.149  7.81654e-01   9.1885906803630424e-01
4218.176  6.67232e-01   9.1894388971942476e-01
4218.203  6.24781e-01   9.1902858049477776e-01
4218.230  7.14725e-01   9.1911314060891725e-01
4218.257  7.37333e-01   9.1919757035014238e-01
4218.285  6.81030e-01   9.1928186998368144e-01
4218.312  7.22162e-01   9.1936603973167530e-01
4218.339  7.40817e-01   9.1945007989698158e-01
4218.366  7.21388e-01   9.1953399073940145e-01
4218.393  7.58870e-01   9.1961777249563781e-01
4218.420  7.48382e-01   9.1970142544417255e-01
4218.447  6.72609e-01   9.1978494982625358e-01
4218.474  6.82526e-01   9.1986834592439037e-01
4218.501  7.00294e-01   9.1995161399752590e-01
4218.528  6.58560e-01   9.2003475428096881e-01
4218.555  6.72060e-01   9.2011776703175752e-01
4218.583  7.19890e-01   9.2020065252874572e-01
4218.610  7.80315e-01   9.2028341102771472e-01
4218.637  7.96690e-01   9.2036604276134470e-01
4218.664  6.78442e-01   9.2044854798413722e-01
4218.691  6.56272e-01   9.2053092697234917e-01
4218.718  6.81850e-01   9.2061317997862790e-01
4218.745  6.57122e-01   9.2069530723202475e-01
4218.772  7.25751e-01   9.2077730900291077e-01
4218.799  7.56846e-01   9.2085918552432044e-01
4218.826  6.91878e-01   9.2094093707061808e-01
4218.854  5.72757e-01   9.2102256389259729e-01
4218.881  5.69047e-01   9.2110406621741459e-01
4218.908  6.84557e-01   9.2118544429400628e-01
4218.935  7.30377e-01   9.2126669839317288e-01
4218.962  6.79442e-01   9.2134782876264076e-01
4218.989  6.38465e-01   9.2142883562703026e-01
4219.016  6.33977e-01   9.2150971923283542e-01
4219.043  6.39486e-01   9.2159047984835096e-01
4219.070  6.16961e-01   9.2167111771826149e-01
4219.097  6.17801e-01   9.2175163306365060e-01
4219.125  6.48265e-01   9.2183202614699356e-01
4219.152  6.62786e-01   9.2191229719340895e-01
4219.179  6.55289e-01   9.2199244646941614e-01
4219.206  5.88944e-01   9.2207247421796079e-01
4219.233  6.27501e-01   9.2215238065834715e-01
4219.260  7.14015e-01   9.2223216603170688e-01
4219.287  7.48611e-01   9.2231183060108601e-01
4219.314  8.09047e-01   9.2239137460645027e-01
4219.341  7.42556e-01   9.2247079826465828e-01
4219.368  6.42787e-01   9.2255010181448849e-01
4219.395  6.99342e-01   9.2262928551656931e-01
4219.423  7.12192e-01   9.2270834960791415e-01
4219.450  7.77805e-01   9.2278729430193052e-01
4219.477  9.03201e-01   9.2286611985348843e-01
4219.504  8.18365e-01   9.2294482648008125e-01
4219.531  7.68369e-01   9.2302341444067137e-01
4219.558  7.87298e-01   9.2310188397064452e-01
4219.585  7.75914e-01   9.2318023528173909e-01
4219.612  7.43128e-01   9.2325846860757044e-01
4219.639  6.88262e-01   9.2333658420371167e-01
4219.666  7.00419e-01   9.2341458230265372e-01
4219.694  7.26352e-01   9.2349246311377742e-01
4219.721  7.64604e-01   9.2357022686842727e-01
4219.748  8.25403e-01   9.2364787381984714e-01
4219.775  7.80343e-01   9.2372540419765747e-01
4219.802  7.48682e-01   9.2380281820787280e-01
4219.829  8.31310e-01   9.2388011609803344e-01
4219.856  8.53964e-01   9.2395729807828708e-01
4219.883  7.88792e-01   9.2403436440031561e-01
4219.910  7.45352e-01   9.2411131529221913e-01
4219.937  7.20884e-01   9.2418815095844797e-01
4219.965  7.17054e-01   9.2426487162537330e-01
4219.992  7.44514e-01   9.2434147754136975e-01
4220.019  7.63676e-01   9.2441796893172501e-01
4220.046  6.69745e-01   9.2449434599861280e-01
4220.073  6.84526e-01   9.2457060896621646e-01
4220.100  7.70413e-01   9.2464675808066266e-01
4220.127  6.87841e-01   9.2472279356444953e-01
4220.154  6.05520e-01   9.2479871561646509e-01
4220.181  6.21847e-01   9.2487452447718921e-01
4220.208  6.39198e-01   9.2495022034968788e-01
4220.235  6.60739e-01   9.2502580347862851e-01
4220.263  6.17816e-01   9.2510127408509057e-01
4220.290  5.59124e-01   9.2517663236650005e-01
4220.317  5.23736e-01   9.2525187854224578e-01
4220.344  6.14314e-01   9.2532701285376628e-01
4220.371  6.82733e-01   9.2540203551940725e-01
4220.398  6.52701e-01   9.2547694673439584e-01
4220.425  6.25797e-01   9.2555174671601426e-01
4220.452  6.03246e-01   9.2562643570352809e-01
4220.479  6.45369e-01   9.2570101391257320e-01
4220.506  8.62633e-01   9.2577548153516753e-01
4220.534  8.11753e-01   9.2584983880498528e-01
4220.561  6.55403e-01   9.2592408591826847e-01
4220.588  6.43218e-01   9.2599822311292213e-01
4220.615  7.13936e-01   9.2607225060326048e-01
4220.642  7.25501e-01   9.2614616857993592e-01
4220.669  7.04209e-01   9.2621997725560967e-01
4220.696  6.94546e-01   9.2629367686503261e-01
4220.723  6.82150e-01   9.2636726761985988e-01
4220.750  6.82084e-01   9.2644074970862300e-01
4220.777  7.27562e-01   9.2651412334194927e-01
4220.805  7.79854e-01   9.2658738875249380e-01
4220.832  7.82502e-01   9.2666054614927484e-01
4220.859  7.14228e-01   9.2673359571768732e-01
4220.886  6.52140e-01   9.2680653768484711e-01
4220.913  6.93075e-01   9.2687937224041539e-01
4220.940  7.30085e-01   9.2695209961577918e-01
4220.967  7.69879e-01   9.2702472001872926e-01
4220.994  8.11481e-01   9.2709723363339003e-01
4221.021  7.65359e-01   9.2716964066593399e-01
4221.048  7.32046e-01   9.2724194134466742e-01
4221.075  7.13762e-01   9.2731413587479328e-01
4221.103  7.61260e-01   9.2738622443838659e-01
4221.130  8.26957e-01   9.2745820723966088e-01
4221.157  8.21464e-01   9.2753008450489605e-01
4221.184  8.72536e-01   9.2760185643673043e-01
4221.211  8.42972e-01   9.2767352321417373e-01
4221.238  7.56091e-01   9.2774508505801634e-01
4221.265  8.04208e-01   9.2781654215157516e-01
4221.292  8.69614e-01   9.2788789471995381e-01
4221.319  8.69028e-01   9.2795914296465132e-01
4221.346  8.41960e-01   9.2803028706349744e-01
4221.374  8.65737e-01   9.2810132721640881e-01
4221.401  9.03208e-01   9.2817226364547589e-01
4221.428  8.71639e-01   9.2824309654968085e-01
4221.455  7.63664e-01   9.2831382610487334e-01
4221.482  6.53586e-01   9.2838445250907919e-01
4221.509  7.19404e-01   9.2845497598243343e-01
4221.536  9.09413e-01   9.2852539672142054e-01
4221.563  9.22376e-01   9.2859571489889292e-01
4221.590  8.40040e-01   9.2866593072954140e-01
4221.617  8.69879e-01   9.2873604439056301e-01
4221.645  8.18620e-01   9.2880605610100198e-01
4221.672  6.87227e-01   9.2887596605629152e-01
4221.699  6.93968e-01   9.2894577442818793e-01
4221.726  7.45788e-01   9.2901548141057511e-01
4221.753  7.65450e-01   9.2908508721954974e-01
4221.780  7.42642e-01   9.2915459204809381e-01
4221.807  6.96629e-01   9.2922399606605133e-01
4221.834  7.10871e-01   9.2929329946548178e-01
4221.861  7.38380e-01   9.2936250246059182e-01
4221.888  7.28621e-01   9.2943160524193247e-01
4221.915  6.92420e-01   9.2950060797641521e-01
4221.943  7.77848e-01   9.2956951087284756e-01
4221.970  8.82310e-01   9.2963831410252540e-01
4221.997  8.54721e-01   9.2970701787864651e-01
4222.024  8.24695e-01   9.2977562239079226e-01
4222.051  7.23283e-01   9.2984412780486247e-01
4222.078  6.78305e-01   9.2991253430892107e-01
4222.105  6.75346e-01   9.2998084211328247e-01
4222.132  6.74555e-01   9.3004905140514083e-01
4222.159  6.89419e-01   9.3011716234854647e-01
4222.186  7.02549e-01   9.3018517512980325e-01
4222.214  7.71821e-01   9.3025308995739986e-01
4222.241  8.88548e-01   9.3032090701616210e-01
4222.268  9.07156e-01   9.3038862646726983e-01
4222.295  8.50163e-01   9.3045624851385622e-01
4222.322  7.51351e-01   9.3052377332152159e-01
4222.349  6.96252e-01   9.3059120109782578e-01
4222.376  6.53122e-01   9.3065853202670479e-01
4222.403  6.04833e-01   9.3072576626840586e-01
4222.430  6.42534e-01   9.3079290400537806e-01
4222.457  7.52589e-01   9.3085994544235851e-01
4222.485  8.64968e-01   9.3092689076095647e-01
4222.512  8.41040e-01   9.3099374011963187e-01
4222.539  8.10304e-01   9.3106049369913602e-01
4222.566  8.30252e-01   9.3112715170243954e-01
4222.593  7.28831e-01   9.3119371430884457e-01
4222.620  7.08979e-01   9.3126018167400060e-01
4222.647  7.46591e-01   9.3132655399556530e-01
4222.674  7.46903e-01   9.3139283143364393e-01
4222.701  6.91156e-01   9.3145901419035504e-01
4222.728  6.86994e-01   9.3152510244418751e-01
4222.755  7.38972e-01   9.3159109634993409e-01
4222.783  7.28757e-01   9.3165699608462615e-01
4222.810  7.15793e-01   9.3172280184761780e-01
4222.837  7.03316e-01   9.3178851381512950e-01
4222.864  7.66577e-01   9.3185413214022694e-01
4222.891  9.23307e-01   9.3191965699830126e-01
4222.918  9.25979e-01   9.3198508858699924e-01
4222.945  7.91013e-01   9.3205042708029207e-01
4222.972  7.05611e-01   9.3211567262849204e-01
4222.999  6.68495e-01   9.3218082542397851e-01
4223.026  6.72951e-01   9.3224588562164046e-01
4223.054  7.64628e-01   9.3231085341897746e-01
4223.081  8.39145e-01   9.3237572899035071e-01
4223.108  7.98976e-01   9.3244051246669168e-01
4223.135  7.46296e-01   9.3250520406105808e-01
4223.162  6.95732e-01   9.3256980394310296e-01
4223.189  6.53882e-01   9.3263431225931537e-01
4223.216  6.72333e-01   9.3269872919882058e-01
4223.243  7.25650e-01   9.3276305491323663e-01
4223.270  8.11214e-01   9.3282728959620387e-01
4223.297  8.85863e-01   9.3289143341717728e-01
4223.325  8.51627e-01   9.3295548652140659e-01
4223.352  8.17110e-01   9.3301944909617474e-01
4223.379  8.62953e-01   9.3308332129125193e-01
4223.406  8.18096e-01   9.3314710329907025e-01
4223.433  7.61872e-01   9.3321079528891748e-01
4223.460  7.63815e-01   9.3327439738662488e-01
4223.487  8.06555e-01   9.3333790980024023e-01
4223.514  8.20537e-01   9.3340133269437930e-01
4223.541  8.14643e-01   9.3346466621048929e-01
4223.568  8.16244e-01   9.3352791053270467e-01
4223.595  7.56267e-01   9.3359106580763240e-01
4223.623  6.97449e-01   9.3365413222395366e-01
4223.650  6.95398e-01   9.3371710994615775e-01
4223.677  7.48259e-01   9.3377999911451792e-01
4223.704  7.32235e-01   9.3384279991139452e-01
4223.731  6.80519e-01   9.3390551248161457e-01
4223.758  6.82920e-01   9.3396813701271797e-01
4223.785  7.11478e-01   9.3403067366909376e-01
4223.812  6.48420e-01   9.3409312257164934e-01
4223.839  5.60297e-01   9.3415548392359593e-01
4223.866  5.47381e-01   9.3421775788468542e-01
4223.894  5.70630e-01   9.3427994459149677e-01
4223.921  5.70637e-01   9.3434204422334488e-01
4223.948  5.05727e-01   9.3440405692199957e-01
4223.975  4.88364e-01   9.3446598287135385e-01
4224.002  4.88524e-01   9.3452782223110042e-01
4224.029  4.52715e-01   9.3458957513670904e-01
4224.056  4.48274e-01   9.3465124176578662e-01
4224.083  4.65106e-01   9.3471282225838581e-01
4224.110  5.03819e-01   9.3477431679732359e-01
4224.137  4.99299e-01   9.3483572554225824e-01
4224.165  5.27561e-01   9.3489704860934197e-01
4224.192  5.94661e-01   9.3495828619711518e-01
4224.219  5.59482e-01   9.3501943846063473e-01
4224.246  5.35827e-01   9.3508050553177624e-01
4224.273  5.71896e-01   9.3514148758520155e-01
4224.300  6.42194e-01   9.3520238475800810e-01
4224.327  6.72032e-01   9.3526319722946549e-01
4224.354  6.83891e-01   9.3532392515463414e-01
4224.381  7.01580e-01   9.3538456866434494e-01
4224.408  6.70610e-01   9.3544512793161294e-01
4224.435  6.70285e-01   9.3550560309188102e-01
4224.463  7.28191e-01   9.3556599432340415e-01
4224.490  7.11863e-01   9.3562630178127126e-01
4224.517  6.61655e-01   9.3568652557704346e-01
4224.544  6.71926e-01   9.3574666590474809e-01
4224.571  7.18311e-01   9.3580672291490807e-01
4224.598  7.77131e-01   9.3586669673485567e-01
4224.625  8.16957e-01   9.3592658753475932e-01
4224.652  7.76800e-01   9.3598639544720297e-01
4224.679  7.42571e-01   9.3604612064699022e-01
4224.706  7.93401e-01   9.3610576328470818e-01
4224.734  8.56196e-01   9.3616532348670489e-01
4224.761  8.44536e-01   9.3622480142156161e-01
4224.788  8.38761e-01   9.3628419722026746e-01
4224.815  8.72977e-01   9.3634351105667135e-01
4224.842  8.56754e-01   9.3640274308144911e-01
4224.869  8.13284e-01   9.3646189340172348e-01
4224.896  8.35544e-01   9.3652096220716619e-01
4224.923  8.79384e-01   9.3657994964391789e-01
4224.950  8.74358e-01   9.3663885583492201e-01
4224.977  8.33579e-01   9.3669768094600714e-01
4225.005  7.14084e-01   9.3675642510540114e-01
4225.032  6.68472e-01   9.3681508848368356e-01
4225.059  8.06975e-01   9.3687367122775167e-01
4225.086  9.04704e-01   9.3693217346076119e-01
4225.113  9.11102e-01   9.3699059532831952e-01
4225.140  8.62601e-01   9.3704893699857128e-01
4225.167  7.55470e-01   9.3710719861648195e-01
4225.194  6.94387e-01   9.3716538030381391e-01
4225.221  7.01287e-01   9.3722348220487073e-01
4225.248  7.97939e-01   9.3728150448642489e-01
4225.275  8.37182e-01   9.3733944729151863e-01
4225.303  7.44994e-01   9.3739731073949017e-01
4225.330  7.07369e-01   9.3745509499206192e-01
4225.357  8.44565e-01   9.3751280017325456e-01
4225.384  8.88312e-01   9.3757042644947886e-01
4225.411  8.11822e-01   9.3762797396345743e-01
4225.438  7.93822e-01   9.3768544283416122e-01
4225.465  8.20119e-01   9.3774283320304397e-01
4225.492  8.03391e-01   9.3780014523412569e-01
4225.519  8.06143e-01   9.3785737906823807e-01
4225.546  8.47951e-01   9.3791453482300469e-01
4225.574  8.02460e-01   9.3797161263861761e-01
4225.601  7.84314e-01   9.3802861267776727e-01
4225.628  7.97869e-01   9.3808553507940751e-01
4225.655  7.98102e-01   9.3814237995877758e-01
4225.682  8.08210e-01   9.3819914747354671e-01
4225.709  7.87650e-01   9.3825583774366406e-01
4225.736  7.82801e-01   9.3831245093151294e-01
4225.763  7.94453e-01   9.3836898717577999e-01
4225.790  8.05549e-01   9.3842544659139315e-01
4225.817  8.15157e-01   9.3848182931579083e-01
4225.845  8.07560e-01   9.3853813550900700e-01
4225.872  7.99152e-01   9.3859436530787954e-01
4225.899  7.52530e-01   9.3865051882602935e-01
4225.926  7.25962e-01   9.3870659619967689e-01
4225.953  8.27352e-01   9.3876259758756697e-01
4225.980  9.28158e-01   9.3881852312470015e-01
4226.007  9.12271e-01   9.3887437292235598e-01
4226.034  8.03147e-01   9.3893014713428558e-01
4226.061  7.53529e-01   9.3898584587650191e-01
4226.088  7.85365e-01   9.3904146930749655e-01
4226.115  7.18922e-01   9.3909701756205444e-01
4226.143  7.38221e-01   9.3915249075119511e-01
4226.170  7.53503e-01   9.3920788900847640e-01
4226.197  6.94692e-01   9.3926321249007894e-01
4226.224  6.72302e-01   9.3931846132897989e-01
4226.251  6.67400e-01   9.3937363563493248e-01
4226.278  6.99757e-01   9.3942873554031614e-01
4226.305  8.17496e-01   9.3948376120006172e-01
4226.332  8.49468e-01   9.3953871274534984e-01
4226.359  8.46880e-01   9.3959359028362999e-01
4226.386  8.73369e-01   9.3964839396486688e-01
4226.414  9.16191e-01   9.3970312390126853e-01
4226.441  8.64393e-01   9.3975778024756274e-01
4226.468  7.92352e-01   9.3981236313476468e-01
4226.495  7.60217e-01   9.3986687267011371e-01
4226.522  7.73232e-01   9.3992130898341641e-01
4226.549  8.46394e-01   9.3997567222712863e-01
4226.576  8.79671e-01   9.4002996253049476e-01
4226.603  7.54288e-01   9.4008417999952798e-01
4226.630  6.79099e-01   9.4013832476289405e-01
4226.657  7.73809e-01   9.4019239697183832e-01
4226.685  7.44199e-01   9.4024639675384580e-01
4226.712  7.14318e-01   9.4030032421266385e-01
4226.739  8.43069e-01   9.4035417949459632e-01
4226.766  9.24969e-01   9.4040796270817162e-01
4226.793  9.04659e-01   9.4046167400447978e-01
4226.820  8.51353e-01   9.4051531351088880e-01
4226.847  8.15800e-01   9.4056888133098482e-01
4226.874  8.60091e-01   9.4062237759094658e-01
4226.901  8.83013e-01   9.4067580243962767e-01
4226.928  8.57333e-01   9.4072915600266349e-01
4226.955  8.42241e-01   9.4078243838245079e-01
4226.983  8.35262e-01   9.4083564970406386e-01
4227.010  8.53942e-01   9.4088879011518489e-01
4227.037  8.36605e-01   9.4094185973972511e-01
4227.064  7.93154e-01   9.4099485867785115e-01
4227.091  7.86459e-01   9.4104778707232739e-01
4227.118  7.86165e-01   9.4110064502812285e-01
4227.145  7.81440e-01   9.4115343269281060e-01
4227.172  7.27554e-01   9.4120615019023213e-01
4227.199  6.63197e-01   9.4125879762043929e-01
4227.226  7.47137e-01   9.4131137510610174e-01
4227.254  8.59249e-01   9.4136388279259153e-01
4227.281  8.73998e-01   9.4141632080205240e-01
4227.308  8.51253e-01   9.4146868923338334e-01
4227.335  8.19579e-01   9.4152098820818630e-01
4227.362  7.76728e-01   9.4157321787069548e-01
4227.389  7.62922e-01   9.4162537834136739e-01
4227.416  7.85142e-01   9.4167746971690502e-01
4227.443  8.02320e-01   9.4172949213664836e-01
4227.470  7.62553e-01   9.4178144570212552e-01
4227.497  7.73183e-01   9.4183333055750618e-01
4227.525  7.66668e-01   9.4188514682322166e-01
4227.552  6.84051e-01   9.4193689459590524e-01
4227.579  7.48450e-01   9.4198857399483293e-01
4227.606  7.94722e-01   9.4204018516200783e-01
4227.633  7.02298e-01   9.4209172821619858e-01
4227.660  7.14354e-01   9.4214320325291845e-01
4227.687  8.96431e-01   9.4219461039041086e-01
4227.714  8.99514e-01   9.4224594976957643e-01
4227.741  7.64391e-01   9.4229722150752826e-01
4227.768  7.52612e-01   9.4234842569761856e-01
4227.795  8.01248e-01   9.4239956247587664e-01
4227.823  8.48129e-01   9.4245063194049927e-01
4227.850  8.22671e-01   9.4250163423236666e-01
4227.877  7.02385e-01   9.4255256946860932e-01
4227.904  6.88272e-01   9.4260343774255373e-01
4227.931  7.57321e-01   9.4265423917019264e-01
4227.958  7.82735e-01   9.4270497389027086e-01
4227.985  7.64629e-01   9.4275564201829043e-01
4228.012  8.44102e-01   9.4280624364649035e-01
4228.039  8.72855e-01   9.4285677888986441e-01
4228.066  8.31713e-01   9.4290724788608726e-01
4228.094  8.28004e-01   9.4295765074903859e-01
4228.121  8.51841e-01   9.4300798756882842e-01
4228.148  8.38571e-01   9.4305825847828173e-01
4228.175  7.63271e-01   9.4310846357237466e-01
4228.202  7.03770e-01   9.4315860298880083e-01
4228.229  7.46979e-01   9.4320867684150167e-01
4228.256  8.48555e-01   9.4325868522060052e-01
4228.283  8.52565e-01   9.4330862823891459e-01
4228.310  8.50928e-01   9.4335850603203641e-01
4228.337  8.61030e-01   9.4340831871230690e-01
4228.365  8.25258e-01   9.4345806636879725e-01
4228.392  8.10882e-01   9.4350774911335600e-01
4228.419  8.19564e-01   9.4355736708053684e-01
4228.446  8.50643e-01   9.4360692038109051e-01
4228.473  8.69000e-01   9.4365640910198989e-01
4228.500  8.09974e-01   9.4370583337295921e-01
4228.527  7.43227e-01   9.4375519328585644e-01
4228.554  6.94584e-01   9.4380448897529545e-01
4228.581  7.34195e-01   9.4385372055212680e-01
4228.608  8.66397e-01   9.4390288810337808e-01
4228.635  9.00304e-01   9.4395199173879185e-01
4228.663  8.11170e-01   9.4400103159090953e-01
4228.690  7.10737e-01   9.4405000776901393e-01
4228.717  6.97593e-01   9.4409892035910892e-01
4228.744  7.43401e-01   9.4414776947000045e-01
4228.771  7.23322e-01   9.4419655523322255e-01
4228.798  6.57948e-01   9.4424527775649647e-01
4228.825  6.01358e-01   9.4429393712375820e-01
4228.852  6.46142e-01   9.4434253346173269e-01
4228.879  7.30585e-01   9.4439106685925944e-01
4228.906  7.16935e-01   9.4443953744797127e-01
4228.934  6.81357e-01   9.4448794533572800e-01
4228.961  7.32493e-01   9.4453629060656008e-01
4228.988  7.49627e-01   9.4458457336723356e-01
4229.015  7.40356e-01   9.4463279374733844e-01
4229.042  7.39136e-01   9.4468095185319612e-01
4229.069  7.69758e-01   9.4472904776784306e-01
4229.096  7.43500e-01   9.4477708159713869e-01
4229.123  6.84621e-01   9.4482505346969381e-01
4229.150  7.08836e-01   9.4487296349029948e-01
4229.177  8.05374e-01   9.4492081173995113e-01
4229.205  8.41965e-01   9.4496859834246971e-01
4229.232  7.46054e-01   9.4501632338377295e-01
4229.259  6.19880e-01   9.4506398699260807e-01
4229.286  6.72387e-01   9.4511158927394179e-01
4229.313  7.58848e-01   9.4515913030889942e-01
4229.340  7.27468e-01   9.4520661020136953e-01
4229.367  7.58733e-01   9.4525402907808220e-01
4229.394  9.33970e-01   9.4530138704249411e-01
4229.421  1.02082e+00   9.4534868417476658e-01
4229.448  9.60716e-01   9.4539592057790900e-01
4229.475  8.89437e-01   9.4544309637770185e-01
4229.503  8.62404e-01   9.4549021167609759e-01
4229.530  8.92847e-01   9.4553726655124593e-01
4229.557  9.12342e-01   9.4558426112415683e-01
4229.584  8.85780e-01   9.4563119547791930e-01
4229.611  8.20639e-01   9.4567806973848700e-01
4229.638  7.78670e-01   9.4572488400802313e-01
4229.665  8.22203e-01   9.4577163836484457e-01
4229.692  8.53633e-01   9.4581833291004980e-01
4229.719  8.17083e-01   9.4586496776760309e-01
4229.746  7.68360e-01   9.4591154303818625e-01
4229.774  7.78101e-01   9.4595805879917727e-01
4229.801  7.93612e-01   9.4600451515082395e-01
4229.828  8.20457e-01   9.4605091221616844e-01
4229.855  8.90703e-01   9.4609725009441492e-01
4229.882  9.17527e-01   9.4614352886095687e-01
4229.909  8.43304e-01   9.4618974863408767e-01
4229.936  7.89995e-01   9.4623590949424730e-01
4229.963  8.18957e-01   9.4628201156532399e-01
4229.990  8.57139e-01   9.4632805494791639e-01
4230.017  8.71391e-01   9.4637403969874268e-01
4230.045  8.37420e-01   9.4641996595807587e-01
4230.072  7.63877e-01   9.4646583382232541e-01
4230.099  7.99323e-01   9.4651164336459115e-01
4230.126  8.34554e-01   9.4655739470144051e-01
4230.153  8.00008e-01   9.4660308791156900e-01
4230.180  7.81303e-01   9.4664872311651327e-01
4230.207  7.10101e-01   9.4669430041345648e-01
4230.234  7.60573e-01   9.4673981987521350e-01
4230.261  8.99161e-01   9.4678528161744702e-01
4230.288  8.49480e-01   9.4683068571794415e-01
4230.315  7.53795e-01   9.4687603229797412e-01
4230.343  7.83260e-01   9.4692132145550889e-01
4230.370  8.43213e-01   9.4696655324461843e-01
4230.397  8.46743e-01   9.4701172780298637e-01
4230.424  8.37395e-01   9.4705684522441214e-01
4230.451  8.18655e-01   9.4710190557937901e-01
4230.478  7.83088e-01   9.4714690898186860e-01
4230.505  7.23136e-01   9.4719185550797536e-01
4230.532  6.76929e-01   9.4723674527666779e-01
4230.559  7.45515e-01   9.4728157838255234e-01
4230.586  8.46676e-01   9.4732635489585681e-01
4230.614  8.29788e-01   9.4737107492969297e-01
4230.641  8.58829e-01   9.4741573855927697e-01
4230.668  8.50972e-01   9.4746034590334194e-01
4230.695  7.36688e-01   9.4750489705731511e-01
4230.722  7.36234e-01   9.4754939207270150e-01
4230.749  8.43008e-01   9.4759383108467687e-01
4230.776  8.54477e-01   9.4763821418451299e-01
4230.803  8.24966e-01   9.4768254144015640e-01
4230.830  8.70210e-01   9.4772681296308559e-01
4230.857  8.80414e-01   9.4777102882687514e-01
4230.885  7.56625e-01   9.4781518914800600e-01
4230.912  7.33096e-01   9.4785929401858771e-01
4230.939  9.02498e-01   9.4790334350634387e-01
4230.966  9.17529e-01   9.4794733772191198e-01
4230.993  8.28746e-01   9.4799127673801997e-01
4231.020  7.32869e-01   9.4803516067094395e-01
4231.047  6.87280e-01   9.4807898961364523e-01
4231.074  7.48973e-01   9.4812276361514336e-01
4231.101  7.62541e-01   9.4816648280818605e-01
4231.128  8.24642e-01   9.4821014728159525e-01
4231.155  8.25775e-01   9.4825375710086046e-01
4231.183  8.32128e-01   9.4829731237503467e-01
4231.210  8.28067e-01   9.4834081317525099e-01
4231.237  7.13882e-01   9.4838425961558015e-01
4231.264  7.38551e-01   9.4842765178571409e-01
4231.291  8.12217e-01   9.4847098975094724e-01
4231.318  8.33262e-01   9.4851427361952345e-01
4231.345  8.53310e-01   9.4855750346175716e-01
4231.372  9.51497e-01   9.4860067939154424e-01
4231.399  9.49805e-01   9.4864380149945760e-01
4231.426  8.56335e-01   9.4868686983210804e-01
4231.454  8.43613e-01   9.4872988451989071e-01
4231.481  9.54635e-01   9.4877284564925435e-01
4231.508  9.62481e-01   9.4881575328330658e-01
4231.535  9.19309e-01   9.4885860752875117e-01
4231.562  8.47287e-01   9.4890140845435522e-01
4231.589  8.25711e-01   9.4894415617185401e-01
4231.616  8.74650e-01   9.4898685076859579e-01
4231.643  8.62754e-01   9.4902949230752331e-01
4231.670  8.16895e-01   9.4907208089455852e-01
4231.697  8.28404e-01   9.4911461659767804e-01
4231.725  8.57310e-01   9.4915709952847183e-01
4231.752  7.89716e-01   9.4919952977519773e-01
4231.779  7.35809e-01   9.4924190738213254e-01
4231.806  7.68627e-01   9.4928423247739124e-01
4231.833  7.71080e-01   9.4932650514512207e-01
4231.860  7.48067e-01   9.4936872544612527e-01
4231.887  7.29116e-01   9.4941089348482843e-01
4231.914  8.26249e-01   9.4945300932770993e-01
4231.941  8.91626e-01   9.4949507308433334e-01
4231.968  9.04971e-01   9.4953708484041699e-01
4231.995  8.30049e-01   9.4957904465777521e-01
4232.023  7.98788e-01   9.4962095262114044e-01
4232.050  8.31455e-01   9.4966280883824106e-01
