#
# Q1422+2307 (z=3.62) - spectrum from William Keel, Univ. of Alabama
#
# lam is restframe (emitted) wavelength in Angstroms
# flux is arbitrary units
#
 lam            flux
1196.1770       43067.12
1196.2781       43277.66
1196.3790       41977.82
1196.4800       35016.37
1196.5811       28942.84
1196.6820       29894.83
1196.7830       23889.95
1196.8840       7907.442
1196.9850       4044.546
1197.0859       1664.562
1197.1870        7.72745
1197.2881       48.91947
1197.3890       71.80393
1197.4900       5037.731
1197.5911       12356.18
1197.6920       33057.46
1197.7930       30128.25
1197.8940       13495.83
1197.9950       21619.81
1198.0959       39950.26
1198.1970        38732.8
1198.2981        15619.5
1198.3989       360.1481
1198.5000      -6.003225
1198.6011       21.45813
1198.7020       1897.984
1198.8030       16873.57
1198.9041        19006.4
1199.0050       1907.137
1199.1060       103.8422
1199.2070       254.8796
1199.3080       16740.84
1199.4089       39890.76
1199.5100       30915.47
1199.6111       17802.68
1199.7120       8845.705
1199.8130        20452.7
1199.9141       18205.45
1200.0150       19454.94
1200.1160       38201.89
1200.2170       44495.11
1200.3180       40522.37
1200.4189       36622.86
1200.5200       41337.05
1200.6211       49163.54
1200.7219       52477.21
1200.8230       52719.78
1200.9241       51163.65
1201.0250       44691.93
1201.1260       30650.02
1201.2271       28370.72
1201.3280       38503.96
1201.4290       37954.73
1201.5300       30361.67
1201.6310       17903.37
1201.7319       4378.659
1201.8330       218.2644
1201.9341       4277.967
1202.0350       22864.72
1202.1360       28814.68
1202.2371       28439.38
1202.3380         22137.
1202.4390       4387.813
1202.5400       112.9959
1202.6410       163.3418
1202.7419       7998.979
1202.8430       30764.44
1202.9441       37108.01
1203.0449        12214.3
1203.1460       103.8422
1203.2471       7.727452
1203.3480       16.88124
1203.4490      -33.46457
1203.5500        35.1888
1203.6510       1618.793
1203.7520       15070.28
1203.8530       22356.69
1203.9540       20603.74
1204.0549       35574.75
1204.1560       58486.66
1204.2571       56390.45
1204.3580       54664.96
1204.4590       59960.43
1204.5601       63086.45
1204.6610       63077.29
1204.7620       63301.55
1204.8630       64230.66
1204.9640       64358.82
1205.0649       63054.41
1205.1660       55424.73
1205.2671       42064.78
1205.3679       38014.23
1205.4690       38462.77
1205.5701         21780.
1205.6710       19798.21
1205.7720       40261.49
1205.8730       53809.09
1205.9740       57333.29
1206.0750       56692.53
1206.1760       27025.12
1206.2771       2534.171
1206.3779       8918.936
1206.4790       41034.98
1206.5801       61205.34
1206.6810        60637.8
1206.7820       54111.16
1206.8831       59003.86
1206.9840       66180.42
1207.0850       66784.57
1207.1860       65342.85
1207.2870       65535.09
1207.3879       66825.77
1207.4890       68207.98
1207.5901       68011.18
1207.6909       66276.55
1207.7920       61191.61
1207.8931       57731.49
1207.9940       63022.36
1208.0950       70468.97
1208.1960       71009.05
1208.2970       67553.48
1208.3979       64962.97
1208.4990       67800.64
1208.6001       68725.18
1208.7009       68015.76
1208.8020        69434.6
1208.9031       70871.73
1209.0040       68098.14
1209.1050       58637.71
1209.2061       53763.32
1209.3070       39748.88
1209.4080        24869.4
1209.5090       44366.96
1209.6100       53497.86
1209.7109        41428.6
1209.8120       53626.01
1209.9131       62715.72
1210.0140       68088.99
1210.1150       71979.35
1210.2161        70107.4
1210.3170       66491.65
1210.4180       59562.24
1210.5190       56234.84
1210.6200       49689.88
1210.7209       39382.73
1210.8220       14475.28
1210.9231       863.6061
1211.0239       1678.293
1211.1250       30073.32
1211.2261       69988.39
1211.3270        68482.6
1211.4280       67773.17
1211.5291       81531.31
1211.6300       90913.95
1211.7310       92300.73
1211.8320       92795.05
1211.9330       93408.35
1212.0339       93252.73
1212.1350       93605.16
1212.2361       94273.39
1212.3370       94264.23
1212.4380         82346.
1212.5391       64583.09
1212.6400       63965.21
1212.7410       86726.09
1212.8420       90250.29
1212.9430       68473.45
1213.0439       42925.24
1213.1450       55227.92
1213.2461       34004.88
1213.3469        11381.3
1213.4480       35689.17
1213.5491        86822.2
1213.6500       101193.6
1213.7510       103106.8
1213.8521       102978.6
1213.9530       97793.02
1214.0540       62734.02
1214.1550        14589.7
1214.2560       18621.95
1214.3569       20585.43
1214.4580       13724.67
1214.5591        47131.4
1214.6600       81595.39
1214.7610       93669.23
1214.8621       98745.01
1214.9630       98378.86
1215.0640       95614.41
1215.1650       98584.82
1215.2660       105271.6
1215.3669       106617.3
1215.4680        105171.
1215.5691       84963.98
1215.6699        27821.5
1215.7710       21487.08
1215.8721       67063.77
1215.9730       103289.9
1216.0740       106777.5
1216.1750       107303.8
1216.2760       107262.6
1216.3770       106878.1
1216.4780       106516.6
1216.5790       106260.3
1216.6799       105399.8
1216.7810       104887.2
1216.8821       104305.9
1216.9830       103802.5
1217.0840       103184.6
1217.1851       102379.1
1217.2860       101637.6
1217.3870       100740.5
1217.4880       100223.3
1217.5890       99555.12
1217.6899       98603.12
1217.7910       98699.23
1217.8921       97728.94
1217.9929       97284.98
1218.0940        96328.4
1218.1951       95541.19
1218.2960       94808.88
1218.3970       93985.05
1218.4980       93261.88
1218.5990       92657.75
1218.7000       91962.05
1218.8010       90950.55
1218.9021       90254.88
1219.0029       89124.38
1219.1040       88735.35
1219.2051        87417.2
1219.3060       86922.89
1219.4070        86291.3
1219.5081       85659.67
1219.6090       84968.56
1219.7100        84149.3
1219.8110        83238.5
1219.9120       82808.27
1220.0129       82254.47
1220.1140       81439.78
1220.2151       80634.24
1220.3159       79856.17
1220.4170       79384.76
1220.5181       78739.41
1220.6190       77997.95
1220.7200         77673.
1220.8210       76789.66
1220.9220        75929.2
1221.0229        75453.2
1221.1240       75022.98
1221.2251       74377.64
1221.3259       73819.26
1221.4270       72981.69
1221.5281       72231.08
1221.6290        71530.8
1221.7300       71370.61
1221.8311       70528.47
1221.9320       70418.63
1222.0330       70134.86
1222.1340       69425.43
1222.2350       68954.02
1222.3359       68574.14
1222.4370       67937.95
1222.5381       67342.95
1222.6390       67013.42
1222.7400       66368.08
1222.8411       65979.04
1222.9420       65429.81
1223.0430       65210.12
1223.1440       64468.67
1223.2450       63759.25
1223.3459       63425.13
1223.4470       63013.22
1223.5481       62669.95
1223.6489       62239.72
1223.7500       61635.57
1223.8511       61356.38
1223.9520       60756.81
1224.0530       60454.73
1224.1541       60042.81
1224.2550        59530.2
1224.3560       59200.66
1224.4570       58683.48
1224.5580       58079.32
1224.6589       57823.02
1224.7600       57557.55
1224.8611       57264.64
1224.9620        56857.3
1225.0630       56385.88
1225.1641       56088.38
1225.2650       55456.76
1225.3660       55324.04
1225.4670       54866.35
1225.5680       54509.35
1225.6689       54069.98
1225.7700       53626.01
1225.8711       53470.39
1225.9719       53099.66
1226.0730       52664.87
1226.1741       52060.71
1226.2750       51653.37
1226.3760       51484.02
1226.4771       51351.29
1226.5780       50884.45
1226.6790       50609.84
1226.7800       50403.88
1226.8810       50037.73
1226.9819       49410.69
1227.0830       48531.93
1227.1841       45822.41
1227.2850       46714.91
1227.3860       47406.01
1227.4871       47195.48
1227.5880        47190.9
1227.6890       46554.71
1227.7900       45740.02
1227.8910       45547.79
1227.9919       46055.84
1228.0930       46367.06
1228.1941       46353.32
1228.2949       46092.45
1228.3960       45877.34
1228.4971       45753.76
1228.5980       45021.45
1228.6990       44838.38
1228.8000       44472.23
1228.9010       44243.38
1229.0020       44083.19
1229.1030       43479.04
1229.2040       43474.46
1229.3049       43350.89
1229.4060       42247.86
1229.5071       41698.63
1229.6080        42339.4
1229.7090       42504.16
1229.8101        42279.9
1229.9110        42119.7
1230.0120       41547.59
1230.1130       41332.48
1230.2140       41167.71
1230.3149       41396.56
1230.4160       41254.68
1230.5171       41259.25
1230.6179       41245.52
1230.7190       41044.14
1230.8201       40929.71
1230.9210       41007.52
1231.0220       40810.72
1231.1230        41012.1
1231.2240       40874.79
1231.3250       40627.64
1231.4260       40623.06
1231.5271       40256.91
1231.6279       40211.14
1231.7290       40046.37
1231.8301       40449.14
1231.9310       39918.22
1232.0320       39671.07
1232.1331       39895.34
1232.2340       39721.42
1232.3350       39639.03
1232.4360       39465.11
1232.5370       39382.72
1232.6379       39533.76
1232.7390       39405.61
1232.8401       39167.61
1232.9409       39108.11
1233.0420       39016.57
1233.1431       38838.07
1233.2440       38828.92
1233.3450       37780.81
1233.4460       35840.21
1233.5470       35959.21
1233.6479       34938.56
1233.7490       31885.78
1233.8501       37323.12
1233.9509       38092.04
1234.0520       38389.54
1234.1531        38220.2
1234.2540       38165.27
1234.3550         38060.
1234.4561         38298.
1234.5570       37918.12
1234.6580       38064.58
1234.7590       37986.77
1234.8600       37872.35
1234.9609       37570.27
1235.0620       37789.97
1235.1631       37519.93
1235.2640       37652.66
1235.3650       37675.55
1235.4661       37579.43
1235.5670       37263.62
1235.6680       37510.77
1235.7690       37510.78
1235.8700       37167.51
1235.9709       34691.41
1236.0720       35963.79
1236.1731       37181.24
1236.2739       36993.59
1236.3750       37039.35
1236.4761       37213.28
1236.5770       36874.59
1236.6780       36883.74
1236.7791       37108.01
1236.8800       36856.28
1236.9810       36824.24
1237.0820       36783.05
1237.1830       36741.86
1237.2839       36947.82
1237.3850       36668.63
1237.4861       36545.05
1237.5870       35638.82
1237.6880       36485.55
1237.7891       33785.19
1237.8900       33579.23
1237.9910       36700.66
1238.0920       36700.66
1238.1930       36458.09
1238.2939       36069.05
1238.3950       36494.71
1238.4961       36435.21
1238.5969        27583.5
1238.6980       30242.67
1238.7991       36403.17
1238.9000        36297.9
1239.0010       34590.72
1239.1021       33359.54
1239.2030       26626.93
1239.3040       34055.22
1239.4050       33986.57
1239.5060       26187.55
1239.6069       28837.57
1239.7080       34105.57
1239.8091       36343.67
1239.9100       30320.48
1240.0110       31167.21
1240.1121       32421.28
1240.2130       33432.77
1240.3140       35693.75
1240.4150       36091.94
1240.5160        36714.4
1240.6169       37295.66
1240.7180       37213.28
1240.8191       36989.01
1240.9199       37318.55
1241.0210       37405.51
1241.1221       37341.43
1241.2230       36851.71
1241.3240       35707.48
1241.4250       34064.38
1241.5260       33139.85
1241.6270        36494.7
1241.7280       32814.89
1241.8290       31917.82
1241.9299       34453.41
1242.0310       36490.13
1242.1321       36696.09
1242.2330       35693.75
1242.3340       35853.94
1242.4351       36682.36
1242.5360       36732.71
1242.6370       36755.59
1242.7380       36645.74
1242.8390       36773.89
1242.9399       36860.86
1243.0410        36673.2
1243.1421       37025.63
1243.2429       36947.82
1243.3440       36860.86
1243.4451       36746.43
1243.5460       37098.86
1243.6470       37075.98
1243.7480       37062.24
1243.8490       37094.27
1243.9500       37080.55
1244.0510       37158.35
1244.1521       37053.09
1244.2529       35908.87
1244.3540       31753.05
1244.4551       35469.48
1244.5560       34009.46
1244.6570        36357.4
1244.7581       36508.44
1244.8590       36609.13
1244.9600       36938.66
1245.0610       37011.89
1245.1620       36943.24
1245.2629       36956.97
1245.3640       37172.09
1245.4651       36902.05
1245.5659       36737.28
1245.6670       36805.93
1245.7681       36751.01
1245.8690        36732.7
1245.9700       36636.59
1246.0710       36650.32
1246.1720       36540.48
1246.2729       36366.55
1246.3740       36348.24
1246.4751       36284.17
1246.5759       36073.63
1246.6770       35927.17
1246.7781        36000.4
1246.8790       35863.09
1246.9800       35565.59
1247.0811       35588.48
1247.1820       35364.21
1247.2830       34796.68
1247.3840       33748.57
1247.4850       29867.37
1247.5859        32892.7
1247.6870        34416.8
1247.7881       34183.38
1247.8890       34014.03
1247.9900         33387.
1248.0911       33579.23
1248.1920       32856.08
1248.2930       33794.34
1248.3940        33881.3
1248.4950        33583.8
1248.5959       33043.73
1248.6970       32952.19
1248.7981        33107.8
1248.8989       32915.58
1249.0000       30888.02
1249.1011       30997.86
1249.2020       32549.43
1249.3030       32389.23
1249.4041        32256.5
1249.5050       32032.23
1249.6060       31688.97
1249.7070       30517.29
1249.8080       29336.45
1249.9089       31428.09
1250.0100       31121.43
1250.1111       31112.28
1250.2120       31171.78
1250.3130       31139.74
1250.4141       30750.71
1250.5150       30709.51
1250.6160       30714.09
1250.7170       30439.48
1250.8180       30219.79
1250.9189       30096.21
1251.0200        29881.1
1251.1211       29876.52
1251.2219       29963.48
1251.3230       29427.99
1251.4241       29427.99
1251.5250       29322.72
1251.6260        29405.1
1251.7271       28993.18
1251.8280       29112.18
1251.9290       29080.14
1252.0300       29025.22
1252.1310       28819.26
1252.2319       28878.76
1252.3330       28526.34
1252.4341       28594.99
1252.5350       28201.38
1252.6360       27945.07
1252.7371       27794.04
1252.8380       27917.61
1252.9390       28292.92
1253.0400       28169.34
1253.1410        28315.8
1253.2419       28224.26
1253.3430       28096.11
1253.4441       28192.22
1253.5449       28164.76
1253.6460       28013.72
1253.7471       28013.73
1253.8480       27885.57
1253.9490       27990.84
1254.0500       27926.76
1254.1510       27757.42
1254.2520        27780.3
1254.3530       27720.81
1254.4540       27537.73
1254.5549       27496.54
1254.6560       27601.81
1254.7571       27615.54
1254.8580       27313.46
1254.9590       27322.62
1255.0601       27391.27
1255.1610       27258.54
1255.2620       27340.93
1255.3630       27331.77
1255.4640       27194.46
1255.5649       27052.58
1255.6660       27231.08
1255.7671       26910.69
1255.8679       27125.81
1255.9690       26983.93
1256.0701       26805.43
1256.1710       26828.31
1256.2720         26691.
1256.3730       26576.58
1256.4740       26622.35
1256.5750       26379.78
1256.6760       26082.28
1256.7771       25995.32
1256.8779       26045.66
1256.9790        26077.7
1257.0801       26269.93
1257.1810       26324.85
1257.2820       26031.93
1257.3831       26224.16
1257.4840       26128.04
1257.5850       26013.63
1257.6860       26096.01
1257.7870       24992.98
1257.8879       22370.42
1257.9890       14553.09
1258.0901       19111.67
1258.1910       23308.68
1258.2920       22146.15
1258.3931       24082.18
1258.4940        25523.9
1258.5950       25180.63
1258.6960       25368.28
1258.7970       25203.51
1258.8979       25203.51
1258.9990       25084.51
1259.1001       25317.94
1259.2009       24906.02
1259.3020       24873.98
1259.4031       24997.56
1259.5040       24942.63
1259.6050       24649.71
1259.7061        24851.1
1259.8070        24869.4
1259.9080       24851.09
1260.0090        24690.9
1260.1100       23473.45
1260.2109       22288.04
1260.3120       16937.65
1260.4131       23130.18
1260.5140       22800.64
1260.6150       23125.61
1260.7161       24274.41
1260.8170        24512.4
1260.9180       24320.18
1261.0190        24155.4
1261.1200       24329.33
1261.2209       24352.21
1261.3220       24228.64
1261.4231       24237.79
1261.5239       24219.49
1261.6250       24169.14
1261.7261       24008.95
1261.8270       24132.52
1261.9280       24132.52
1262.0291       23917.41
1262.1300       23935.72
1262.2310       24050.14
1262.3320       23908.25
1262.4330       24050.14
1262.5339       23844.18
1262.6350       23857.91
1262.7361       23789.25
1262.8370       23885.37
1262.9380       23889.95
1263.0391       23752.64
1263.1400       23821.29
1263.2410        23720.6
1263.3420       23812.14
1263.4430       23752.64
1263.5439       23729.76
1263.6450       23615.33
1263.7461       23651.95
1263.8469       23569.57
1263.9480       23702.29
1264.0491       23423.11
1264.1500       23597.03
1264.2510       23198.83
1264.3521       23413.95
1264.4530       23363.61
1264.5540        23285.8
1264.6550       23413.95
1264.7560       23409.37
1264.8569       23363.61
1264.9580       23386.49
1265.0591       23281.22
1265.1600       23331.57
1265.2610       23258.34
1265.3621       23235.45
1265.4630       23217.14
1265.5640       23198.83
1265.6650       23162.22
1265.7660       23093.57
1265.8669       22896.76
1265.9680       23020.33
1266.0691       22896.76
1266.1699       22915.07
1266.2710       21885.27
1266.3721       22562.65
1266.4730       22526.04
1266.5740       22626.72
1266.6750       22516.88
1266.7760       22727.42
1266.8770       22590.11
1266.9780       22731.99
1267.0791       22548.92
1267.1799       22640.46
1267.2810       22480.26
1267.3821       22526.03
1267.4830       22489.42
1267.5840       22521.46
1267.6851       22379.57
1267.7860       22443.65
1267.8870       22388.73
1267.9880       22352.11
1268.0890       22265.15
1268.1899       22260.57
1268.2910       22201.07
1268.3921       22182.77
1268.4929       21784.58
1268.5940       21844.08
1268.6951       22022.57
1268.7960       21953.92
1268.8970       21793.73
1268.9980       21784.58
1269.0990       21963.07
1269.2000       22059.19
1269.3010       21894.42
1269.4021       21912.73
1269.5029       21972.23
1269.6040       21848.65
1269.7051       21761.69
1269.8060       21752.54
1269.9070       21757.12
1270.0081       21592.35
1270.1090       21336.04
1270.2100       21262.81
1270.3110       21445.88
1270.4120       21409.27
1270.5129       21386.39
1270.6140       21299.43
1270.7151       21230.77
1270.8160       21226.19
1270.9170       21221.62
1271.0181       21024.81
1271.1190       21084.31
1271.2200       20910.39
1271.3210       20969.89
1271.4220       20759.35
1271.5229       20612.89
1271.6240       20713.59
1271.7251       20649.51
1271.8259       20516.78
1271.9270       20567.13
1272.0281       20352.01
1272.1290       20374.89
1272.2300       20347.43
1272.3311       20178.09
1272.4320       20255.89
1272.5330       20200.97
1272.6340       20146.05
1272.7350       20045.36
1272.8359       19995.01
1272.9370       19926.36
1273.0381       19647.17
1273.1390       19665.48
1273.2400       19569.36
1273.3411       19532.75
1273.4420       19596.82
1273.5430        19601.4
1273.6440       19450.36
1273.7450       19308.48
1273.8459       19317.63
1273.9470       19281.02
1274.0481       19322.21
1274.1489       19262.71
1274.2500        19107.1
1274.3511       19061.33
1274.4520       19029.29
1274.5530       18924.02
1274.6541       18873.68
1274.7550       18814.17
1274.8560       18891.98
1274.9570       18791.29
1275.0580       18695.17
1275.1589       18777.56
1275.2600       17903.37
1275.3611       17848.45
1275.4620       18310.71
1275.5630       18617.37
1275.6641       18805.02
1275.7650        18768.4
1275.8660       18901.13
1275.9670       18754.68
1276.0680       18621.94
1276.1689       18599.06
1276.2700       18534.98
1276.3711        18512.1
1276.4719       18480.06
1276.5730       18461.75
1276.6741       18443.45
1276.7750       18425.14
1276.8760       18370.21
1276.9771       18141.37
1277.0780       18251.21
1277.1790       18182.56
1277.2800       18132.22
1277.3810       17962.87
1277.4819       17766.07
1277.5830        17482.3
1277.6841       17706.57
1277.7850       17972.03
1277.8860       18008.64
1277.9871       17843.87
1278.0880       18008.64
1278.1890       17418.22
1278.2900       17450.26
1278.3910       8593.976
1278.4919       17921.68
1278.5930       17834.72
1278.6941       17820.99
1278.7949       17720.29
1278.8960       17642.49
1278.9971       17788.95
1279.0980       17738.61
1279.1990        17660.8
1279.3000       17834.72
1279.4010       17729.45
1279.5020       17582.99
1279.6030       17326.68
1279.7041       14022.17
1279.8049       12539.26
1279.9060       17381.61
1280.0071       16489.11
1280.1080       17198.53
1280.2090       17308.38
1280.3101       17377.03
1280.4110       17322.11
1280.5120       17171.07
1280.6130       17386.18
1280.7140       17308.38
1280.8149       17322.11
1280.9160       17061.22
1281.0171       17235.15
1281.1179       17157.34
1281.2190       16832.38
1281.3201       16955.96
1281.4210       17029.19
1281.5220       17189.38
1281.6230       17258.03
1281.7240       17088.69
1281.8250        17006.3
1281.9260       16974.26
1282.0271        16946.8
1282.1279       16937.65
1282.2290       16594.38
1282.3301       16470.81
1282.4310       16772.88
1282.5320       16699.65
1282.6331       16717.96
1282.7340       16740.84
1282.8350       16736.27
1282.9360        16649.3
1283.0370       16425.04
1283.1379       16022.27
1283.2390       16534.88
1283.3401       16640.15
1283.4410       16644.73
1283.5420       16479.96
1283.6431       16507.42
1283.7440       16457.07
1283.8450        16470.8
1283.9460       16553.19
1284.0470       16562.34
1284.1479       16447.92
1284.2490       16461.65
1284.3501       16470.81
1284.4509       16411.31
1284.5520       16425.04
1284.6531       16356.38
1284.7540       16319.77
1284.8550       16397.58
1284.9561         16393.
1285.0570       16319.77
1285.1580       16306.04
1285.2590       16241.96
1285.3600       16113.81
1285.4609       15903.27
1285.5620       16383.85
1285.6631       16342.65
1285.7640       16521.15
1285.8650       16406.73
1285.9661       16365.54
1286.0670       16356.38
1286.1680       16397.57
1286.2690       16196.19
1286.3700       16141.27
1286.4709       16187.04
1286.5720       16136.69
1286.6731       16090.92
1286.7739       16136.69
1286.8750       16118.38
1286.9761       16283.15
1287.0770       16219.08
1287.1780       16187.04
1287.2791       16104.65
1287.3800       15939.89
1287.4810       16068.04
1287.5820       16090.92
1287.6830       16100.08
1287.7839       16081.77
1287.8850       16040.58
1287.9861       16031.42
1288.0870       15962.77
1288.1880       15862.08
1288.2891       15935.31
1288.3900       15825.46
1288.4910       15848.35
1288.5920       15866.66
1288.6930        15898.7
1288.7939       15834.62
1288.8950       15688.16
1288.9961       15843.77
1289.0969       15788.85
1289.1980       15770.54
1289.2991       15802.58
1289.4000       15866.66
1289.5010       15830.04
1289.6021       15807.16
1289.7030       15761.39
1289.8040       15848.35
1289.9050       15724.77
1290.0060       15674.43
1290.1069       15724.77
1290.2080       15614.93
1290.3091       15408.97
1290.4100       15592.04
1290.5110       15582.89
1290.6121         15560.
1290.7130       15587.47
1290.8140       15294.54
1290.9150        15619.5
1291.0160        15660.7
1291.1169       15610.35
1291.2180       15578.31
1291.3191       15633.23
1291.4199       15573.74
1291.5210       15546.28
1291.6221       15578.31
1291.7230       15637.81
1291.8240        15619.5
1291.9250       15399.81
1292.0260       15413.54
1292.1270       15573.73
1292.2280        15482.2
1292.3291       15514.23
1292.4299       15546.27
1292.5310       15523.39
1292.6321       15367.78
1292.7330       15358.62
1292.8340       15592.04
1292.9351       15445.58
1293.0360       15376.93
1293.1370       15418.12
1293.2380       15413.54
1293.3390       15248.78
1293.4399       15280.81
1293.5410       15376.93
1293.6421       15381.51
1293.7429       15253.35
1293.8440       15285.39
1293.9451       15276.24
1294.0460       15285.39
1294.1470       15203.01
1294.2480       15294.54
1294.3490       15335.74
1294.4500       15390.66
1294.5510       15308.28
1294.6521        15184.7
1294.7529       15308.28
1294.8540       15257.93
1294.9551       15308.28
1295.0560       15285.39
1295.1570       15285.39
1295.2581       15221.31
1295.3590       15285.39
1295.4600       15248.78
1295.5610       15216.74
1295.6620       15198.43
1295.7629       15175.54
1295.8640       15084.01
1295.9651       15056.55
1296.0660       15074.85
1296.1670       15051.97
1296.2681       15088.59
1296.3690       15074.86
1296.4700       15116.04
1296.5710        15125.2
1296.6720       15138.93
1296.7729       15033.66
1296.8740       15203.01
1296.9751        15125.2
1297.0759       15180.13
1297.1770       15189.28
1297.2781       15093.16
1297.3790       15157.24
1297.4800       15198.43
1297.5811       15235.04
1297.6820       15070.28
1297.7830       15116.04
1297.8840       15239.62
1297.9850       15138.93
1298.0859       15216.74
1298.1870       15074.85
1298.2881       15143.51
1298.3890       15015.35
1298.4900       15340.31
1298.5911       15225.89
1298.6920        15422.7
1298.7930       15340.31
1298.8940       15431.85
1298.9950       15564.58
1299.0959       15546.27
1299.1970       15656.12
1299.2981       15532.54
1299.3989       15669.85
1299.5000       15614.93
1299.6011       15486.77
1299.7020       15564.58
1299.8030        15738.5
1299.9041       15646.96
1300.0050       15715.62
1300.1060       15793.43
1300.2070       15683.58
1300.3080       15747.66
1300.4089       15706.47
1300.5100       15848.35
1300.6111       15912.43
1300.7120       15816.31
1300.8130       15743.08
1300.9141       15921.58
1301.0150       15715.62
1301.1160       15939.89
1301.2170       15765.96
1301.3180       15907.85
1301.4189       15830.04
1301.5200       15999.39
1301.6211       16045.15
1301.7219       15971.92
1301.8230        15958.2
1301.9241        15839.2
1302.0250       15907.85
1302.1260       15962.77
1302.2271       16132.12
1302.3280       16026.85
1302.4290       16063.46
1302.5300       16104.65
1302.6310       16081.77
1302.7319       16022.27
1302.8330       16283.15
1302.9341       16090.92
1303.0350       16251.12
1303.1360       16159.58
1303.2371       16205.35
1303.3380       16168.73
1303.4390       16365.54
1303.5400         16155.
1303.6410       16177.89
1303.7419       16205.35
1303.8430       16081.77
1303.9441       16292.31
1304.0449       16209.92
1304.1460       16370.11
1304.2471       16347.23
1304.3480       16338.08
1304.4490       16356.38
1304.5500       16402.15
1304.6510       16370.11
1304.7520       16374.69
1304.8530       16434.19
1304.9541       16388.42
1305.0549       16530.31
1305.1560       16521.15
1305.2571       16466.23
1305.3580       16676.77
1305.4590       16727.11
1305.5601       16525.73
1305.6610       16544.04
1305.7620       16667.61
1305.8630       16759.15
1305.9640        16708.8
1306.0649       16745.42
1306.1660       16685.92
1306.2671       16754.57
1306.3680       16791.19
1306.4690       16882.73
1306.5701       16942.22
1306.6710        16928.5
1306.7720       17038.34
1306.8730       16960.53
1306.9740       17056.65
1307.0750       17070.38
1307.1760       17148.18
1307.2771       17216.84
1307.3779        17184.8
1307.4790       17267.18
1307.5801       17340.41
1307.6810       17258.03
1307.7820       17381.61
1307.8831       17404.49
1307.9840       17491.45
1308.0850       17418.22
1308.1860       17528.07
1308.2870       17500.61
1308.3879       17431.95
1308.4890        17541.8
1308.5901       17564.68
1308.6910       17729.45
1308.7920       17807.26
1308.8931       17747.76
1308.9940       17866.76
1309.0950       17825.56
1309.1960       17898.79
1309.2970       17999.49
1309.3979       17949.14
1309.4990       18008.64
1309.6001       17926.26
1309.7009       17903.37
1309.8020       18072.72
1309.9031       18086.45
1310.0040       18210.03
1310.1050       18145.95
1310.2061       17605.88
1310.3070       15756.81
1310.4080       14397.47
1310.5090       16846.11
1310.6100       18104.76
1310.7109       18296.99
1310.8120       18063.56
1310.9131       18361.06
1311.0140       18448.02
1311.1150       18470.91
1311.2161       18489.21
1311.3170       18493.79
1311.4180       18493.79
1311.5190       18644.83
1311.6200       18507.52
1311.7209       18649.41
1311.8220       18612.79
1311.9231       18644.83
1312.0239       18585.33
1312.1250        18571.6
1312.2261       18562.44
1312.3270       18617.37
1312.4280       18425.14
1312.5291       17930.83
1312.6300       16397.57
1312.7310       17326.68
1312.8320       18205.45
1312.9330       18461.75
1313.0339       18361.06
1313.1350       18287.83
1313.2361       18534.98
1313.3370       18475.48
1313.4380       18489.21
1313.5391       18507.52
1313.6400       18544.14
1313.7410       18461.75
1313.8420       18388.52
1313.9430       18365.64
1314.0439       18374.79
1314.1450       18287.83
1314.2461       18219.18
1314.3469       18251.22
1314.4480       18278.68
1314.5491        18333.6
1314.6500       18342.75
1314.7510       18072.72
1314.8521       18228.33
1314.9530       18191.71
1315.0540       18210.02
1315.1550       17981.18
1315.2560       17994.91
1315.3569       16493.69
1315.4580       17509.76
1315.5591       17610.45
1315.6600       17317.53
1315.7610       17331.26
1315.8621       14896.36
1315.9630        17363.3
1316.0640       17853.03
1316.1650       17729.45
1316.2660       17239.72
1316.3669       17546.38
1316.4680       17637.91
1316.5691       16223.65
1316.6699       12681.14
1316.7710       16104.65
1316.8721       17349.57
1316.9730       17491.45
1317.0740       17331.26
1317.1750       17528.07
1317.2760       17395.34
1317.3770       17331.26
1317.4780       17276.34
1317.5791       16928.49
1317.6799       16745.42
1317.7810       17056.65
1317.8821       17020.03
1317.9830       17038.34
1318.0840       16905.61
1318.1851       16974.26
1318.2860       16974.26
1318.3870       16910.19
1318.4880       16786.61
1318.5890       16672.19
1318.6899        16649.3
1318.7910       16553.19
1318.8921       16360.96
1318.9930       16548.61
1319.0940       16370.11
1319.1951       16342.65
1319.2960       16283.15
1319.3970       16338.08
1319.4980       16141.27
1319.5990       16100.08
1319.7000       15926.16
1319.8010       15990.23
1319.9021       15953.62
1320.0029       15830.04
1320.1040       15889.54
1320.2051       15784.27
1320.3060       15688.16
1320.4070       15752.23
1320.5081       15775.12
1320.6090       15592.04
1320.7100       15642.39
1320.8110       15605.77
1320.9120       15495.93
1321.0129       15573.73
1321.1140       15381.51
1321.2151       15404.39
1321.3160        15482.2
1321.4170       15395.24
1321.5181       15253.35
1321.6190       15441.01
1321.7200       15354.04
1321.8210       15441.01
1321.9220         15441.
1322.0229       15523.39
1322.1240       15733.93
1322.2251        15482.2
1322.3259       15299.12
1322.4270       15390.66
1322.5281       15445.58
1322.6290       15390.66
1322.7300        15363.2
1322.8311       15413.54
1322.9320       15354.04
1323.0330       15317.43
1323.1340       15322.01
1323.2350       15225.89
1323.3359       15335.74
1323.4370       15157.24
1323.5381       15207.58
1323.6390       15166.39
1323.7400       15193.85
1323.8411       15138.93
1323.9420       15129.78
