#
# HST STIS spectrum of 3C273 (z=0.158) from William Keel, Univ of Alabama
#
# lam is observed wavelengths in Angstroms
# flux is arbitrary units
#
lam          flux
1422.8837    0.44649
1422.8992    0.44576
1422.9147    0.44576
1422.9302    0.44576
1422.9456    0.44420
1422.9611    0.44576
1422.9766    0.44420
1422.9919    0.43962
1423.0074    0.44420
1423.0229    0.44420
1423.0385    0.44420
1423.0538    0.43962
1423.0693    0.43940
1423.0848    0.43940
1423.1003    0.43940
1423.1158    0.44503
1423.1312    0.44503
1423.1467    0.44503
1423.1622    0.44686
1423.1777    0.44686
1423.1931    0.44503
1423.2086    0.43798
1423.2241    0.44097
1423.2396    0.44097
1423.2550    0.44097
1423.2705    0.44503
1423.2860    0.44097
1423.3015    0.44097
1423.3170    0.44097
1423.3324    0.43823
1423.3479    0.43823
1423.3634    0.44097
1423.3789    0.44149
1423.3943    0.44821
1423.4098    0.45616
1423.4253    0.44821
1423.4408    0.44821
1423.4563    0.45940
1423.4717    0.45280
1423.4872    0.45280
1423.5027    0.45280
1423.5182    0.45280
1423.5337    0.45324
1423.5491    0.45280
1423.5646    0.45280
1423.5801    0.45280
1423.5956    0.45280
1423.6111    0.45172
1423.6265    0.45167
1423.6420    0.44966
1423.6575    0.44966
1423.6730    0.44966
1423.6885    0.44509
1423.7039    0.44509
1423.7194    0.44425
1423.7349    0.44425
1423.7504    0.44037
1423.7659    0.44037
1423.7814    0.44037
1423.7968    0.44037
1423.8123    0.44018
1423.8278    0.43963
1423.8433    0.43963
1423.8588    0.43963
1423.8741    0.43384
1423.8896    0.43384
1423.9052    0.43384
1423.9207    0.43384
1423.9362    0.44224
1423.9517    0.44224
1423.9670    0.43685
1423.9825    0.44224
1423.9980    0.44224
1424.0135    0.44224
1424.0291    0.44224
1424.0446    0.44389
1424.0601    0.44389
1424.0754    0.43685
1424.0909    0.43685
1424.1064    0.43685
1424.1219    0.43157
1424.1375    0.42780
1424.1530    0.42780
1424.1683    0.43157
1424.1838    0.44362
1424.1993    0.44362
1424.2148    0.44147
1424.2303    0.44147
1424.2458    0.44362
1424.2614    0.44147
1424.2769    0.43686
1424.2922    0.43686
1424.3077    0.44147
1424.3232    0.44060
1424.3387    0.44060
1424.3542    0.44060
1424.3698    0.44060
1424.3853    0.44083
1424.4006    0.44083
1424.4161    0.44083
1424.4316    0.44358
1424.4471    0.44629
1424.4626    0.44629
1424.4781    0.44629
1424.4937    0.44629
1424.5092    0.44629
1424.5247    0.44777
1424.5400    0.44777
1424.5555    0.44888
1424.5710    0.44988
1424.5865    0.44988
1424.6021    0.44888
1424.6176    0.44888
1424.6331    0.44888
1424.6486    0.44888
1424.6641    0.44888
1424.6794    0.43632
1424.6949    0.43632
1424.7104    0.43632
1424.7260    0.43632
1424.7415    0.43632
1424.7570    0.43632
1424.7725    0.43835
1424.7880    0.43491
1424.8035    0.43491
1424.8190    0.43491
1424.8345    0.43491
1424.8499    0.43835
1424.8654    0.43121
1424.8809    0.42928
1424.8964    0.42928
1424.9119    0.42928
1424.9274    0.43046
1424.9429    0.43046
1424.9584    0.43046
1424.9739    0.43046
1424.9894    0.43046
1425.0049    0.43121
1425.0204    0.43121
1425.0359    0.43149
1425.0514    0.43392
1425.0668    0.43149
1425.0823    0.43149
1425.0978    0.43149
1425.1133    0.43149
1425.1288    0.43149
1425.1443    0.43149
1425.1598    0.43659
1425.1753    0.43421
1425.1908    0.43149
1425.2063    0.43421
1425.2218    0.43421
1425.2373    0.43721
1425.2528    0.43824
1425.2683    0.43824
1425.2838    0.43721
1425.2993    0.43721
1425.3148    0.43824
1425.3303    0.43721
1425.3458    0.43721
1425.3612    0.43721
1425.3767    0.43104
1425.3922    0.43104
1425.4077    0.42771
1425.4232    0.42771
1425.4387    0.42465
1425.4542    0.42465
1425.4697    0.42465
1425.4852    0.42465
1425.5007    0.42465
1425.5162    0.43056
1425.5317    0.43104
1425.5472    0.43195
1425.5627    0.43195
1425.5782    0.43472
1425.5938    0.43195
1425.6093    0.43195
1425.6248    0.43195
1425.6403    0.43134
1425.6558    0.43056
1425.6713    0.43056
1425.6868    0.42887
1425.7023    0.42887
1425.7178    0.42887
1425.7333    0.42885
1425.7488    0.42885
1425.7643    0.42887
1425.7798    0.42945
1425.7953    0.42887
1425.8108    0.42887
1425.8263    0.42945
1425.8418    0.42945
1425.8573    0.42945
1425.8728    0.42677
1425.8883    0.42608
1425.9038    0.42677
1425.9193    0.42677
1425.9348    0.42677
1425.9503    0.42677
1425.9658    0.42956
1425.9813    0.43150
1425.9968    0.43150
1426.0123    0.43150
1426.0278    0.43150
1426.0433    0.43150
1426.0588    0.43150
1426.0743    0.43047
1426.0898    0.43160
1426.1053    0.43047
1426.1208    0.42848
1426.1364    0.42848
1426.1519    0.41850
1426.1674    0.41850
1426.1829    0.42447
1426.1985    0.41850
1426.2140    0.41850
1426.2295    0.41850
1426.2450    0.41503
1426.2605    0.41364
1426.2760    0.41503
1426.2915    0.41503
1426.3070    0.41364
1426.3225    0.41294
1426.3380    0.41294
1426.3535    0.41294
1426.3690    0.41364
1426.3845    0.41503
1426.4000    0.41607
1426.4155    0.41607
1426.4310    0.41607
1426.4465    0.41294
1426.4620    0.41294
1426.4775    0.41294
1426.4932    0.40695
1426.5087    0.40695
1426.5242    0.40695
1426.5397    0.40589
1426.5552    0.40162
1426.5707    0.40116
1426.5862    0.40162
1426.6017    0.40589
1426.6172    0.40589
1426.6327    0.40695
1426.6482    0.41932
1426.6637    0.42448
1426.6792    0.42475
1426.6947    0.42475
1426.7103    0.42475
1426.7258    0.42475
1426.7413    0.42475
1426.7568    0.42132
1426.7723    0.42132
1426.7878    0.42132
1426.8033    0.41970
1426.8188    0.41295
1426.8344    0.41248
1426.8499    0.41248
1426.8654    0.41295
1426.8810    0.41398
1426.8965    0.41398
1426.9120    0.41398
1426.9275    0.41398
1426.9430    0.41295
1426.9585    0.41398
1426.9740    0.41398
1426.9895    0.41398
1427.0050    0.41398
1427.0206    0.40953
1427.0361    0.40953
1427.0516    0.40709
1427.0671    0.40709
1427.0826    0.40953
1427.0981    0.40709
1427.1136    0.40692
1427.1292    0.40692
1427.1447    0.40542
1427.1603    0.40462
1427.1758    0.40313
1427.1913    0.40313
1427.2068    0.40313
1427.2223    0.40462
1427.2378    0.40970
1427.2533    0.40970
1427.2689    0.41296
1427.2844    0.41296
1427.2999    0.41296
1427.3154    0.42058
1427.3309    0.42058
1427.3464    0.42058
1427.3619    0.41296
1427.3774    0.41296
1427.3931    0.41296
1427.4086    0.41011
1427.4241    0.40784
1427.4396    0.40357
1427.4551    0.40784
1427.4706    0.40823
1427.4862    0.40823
1427.5017    0.41011
1427.5172    0.41227
1427.5327    0.41227
1427.5482    0.40823
1427.5637    0.40810
1427.5792    0.40810
1427.5948    0.40810
1427.6104    0.40810
1427.6259    0.40602
1427.6414    0.39974
1427.6569    0.39965
1427.6724    0.39965
1427.6880    0.39965
1427.7035    0.39947
1427.7190    0.39781
1427.7345    0.39781
1427.7500    0.39781
1427.7656    0.39270
1427.7811    0.39270
1427.7966    0.39748
1427.8121    0.39748
1427.8276    0.39748
1427.8431    0.39748
1427.8588    0.39676
1427.8743    0.39038
1427.8898    0.39038
1427.9053    0.38421
1427.9208    0.38126
1427.9364    0.38126
1427.9519    0.38126
1427.9674    0.38123
1427.9829    0.38123
1427.9984    0.38126
1428.0140    0.38126
1428.0295    0.38329
1428.0450    0.38123
1428.0605    0.38123
1428.0760    0.38329
1428.0917    0.38512
1428.1072    0.38987
1428.1227    0.39094
1428.1382    0.39094
1428.1537    0.39094
1428.1693    0.39127
1428.1848    0.39418
1428.2003    0.40219
1428.2158    0.40365
1428.2314    0.40365
1428.2469    0.40365
1428.2625    0.39497
1428.2780    0.39127
1428.2935    0.38743
1428.3091    0.38279
1428.3246    0.38279
1428.3401    0.38279
1428.3556    0.38279
1428.3712    0.38279
1428.3867    0.38279
1428.4022    0.38279
1428.4177    0.38308
1428.4333    0.38624
1428.4489    0.38624
1428.4644    0.39648
1428.4799    0.39847
1428.4955    0.39979
1428.5110    0.39979
1428.5265    0.39744
1428.5420    0.39648
1428.5575    0.39744
1428.5731    0.39744
1428.5886    0.39744
1428.6041    0.39744
1428.6198    0.39744
1428.6353    0.39744
1428.6508    0.39744
1428.6663    0.39740
1428.6819    0.39448
1428.6974    0.39448
1428.7129    0.39066
1428.7284    0.38832
1428.7440    0.38832
1428.7595    0.38705
1428.7750    0.38832
1428.7905    0.38832
1428.8062    0.38813
1428.8217    0.38813
1428.8372    0.38813
1428.8528    0.38813
1428.8683    0.38858
1428.8838    0.40152
1428.8993    0.40152
1428.9149    0.39173
1428.9304    0.39173
1428.9459    0.39173
1428.9614    0.39448
1428.9771    0.40152
1428.9926    0.40152
1429.0081    0.39672
1429.0237    0.39672
1429.0392    0.39672
1429.0547    0.39672
1429.0703    0.39672
1429.0858    0.39986
1429.1013    0.40182
1429.1168    0.40842
1429.1324    0.40842
1429.1479    0.40530
1429.1635    0.40530
1429.1791    0.40842
1429.1946    0.40842
1429.2101    0.40842
1429.2257    0.40530
1429.2412    0.41288
1429.2567    0.41288
1429.2723    0.40593
1429.2878    0.40593
1429.3033    0.41063
1429.3188    0.41324
1429.3345    0.41374
1429.3500    0.41324
1429.3655    0.41095
1429.3811    0.41063
1429.3966    0.41095
1429.4121    0.41095
1429.4277    0.41417
1429.4432    0.42270
1429.4587    0.42350
1429.4744    0.42270
1429.4899    0.42270
1429.5054    0.42270
1429.5210    0.42557
1429.5365    0.43102
1429.5520    0.43361
1429.5676    0.43361
1429.5831    0.43361
1429.5986    0.43712
1429.6143    0.43736
1429.6298    0.43479
1429.6453    0.43479
1429.6609    0.43536
1429.6764    0.43479
1429.6920    0.43361
1429.7075    0.42994
1429.7230    0.42994
1429.7386    0.42994
1429.7542    0.42950
1429.7697    0.42950
1429.7853    0.42950
1429.8008    0.42950
1429.8163    0.43536
1429.8319    0.43963
1429.8474    0.43963
1429.8629    0.43963
1429.8785    0.43963
1429.8940    0.43963
1429.9097    0.44278
1429.9252    0.44278
1429.9407    0.44278
1429.9563    0.44278
1429.9718    0.44278
1429.9873    0.44520
1430.0029    0.44520
1430.0184    0.44520
1430.0341    0.44638
1430.0496    0.44638
1430.0651    0.44638
1430.0807    0.44520
1430.0962    0.44520
1430.1118    0.44133
1430.1273    0.44133
1430.1428    0.44133
1430.1584    0.44133
1430.1740    0.43869
1430.1896    0.44133
1430.2051    0.44073
1430.2206    0.44133
1430.2362    0.44962
1430.2517    0.44962
1430.2673    0.44962
1430.2828    0.44962
1430.2983    0.44554
1430.3140    0.44554
1430.3295    0.44554
1430.3451    0.44880
1430.3606    0.44554
1430.3761    0.44554
1430.3917    0.43988
1430.4072    0.43896
1430.4229    0.43433
1430.4384    0.43896
1430.4540    0.43988
1430.4695    0.44259
1430.4850    0.43988
1430.5006    0.43433
1430.5161    0.43310
1430.5317    0.43310
1430.5472    0.43310
1430.5627    0.43162
1430.5784    0.43310
1430.6718    0.43603
1430.6873    0.43310
1430.7028    0.43310
1430.7184    0.43162
1430.7339    0.43162
1430.7495    0.43310
1430.7650    0.43603
1430.7806    0.43603
1430.7961    0.44109
1430.8118    0.44109
1430.8273    0.44109
1430.8428    0.44109
1430.8584    0.44520
1430.8739    0.44520
1430.8895    0.44520
1430.9050    0.45110
1430.9207    0.45125
1430.9362    0.45110
1430.9518    0.43807
1430.9673    0.43766
1430.9829    0.43807
1430.9984    0.45125
1431.0140    0.43807
1431.0295    0.43500
1431.0452    0.43500
1431.0607    0.43500
1431.0762    0.43500
1431.0918    0.43500
1431.1073    0.43944
1431.1229    0.44525
1431.1384    0.44525
1431.1541    0.44525
1431.1696    0.44525
1431.1852    0.44588
1431.2007    0.44608
1431.2163    0.44588
1431.2318    0.44588
1431.2474    0.44525
1431.2629    0.44483
1431.2786    0.44483
1431.2941    0.44483
1431.3097    0.44588
1431.3252    0.44483
1431.3408    0.42899
1431.3563    0.42899
1431.3719    0.42899
1431.3875    0.44219
1431.4031    0.44219
1431.4186    0.42981
1431.4342    0.42981
1431.4497    0.44219
1431.4653    0.44219
1431.4808    0.42981
1431.4965    0.44219
1431.5120    0.44580
1431.5276    0.44580
1431.5431    0.43676
1431.5587    0.43676
1431.5742    0.44580
1431.5898    0.44580
1431.6055    0.44580
1431.6210    0.44441
1431.6366    0.43696
1431.6521    0.44441
1431.6677    0.43696
1431.6832    0.43696
1431.6989    0.44441
1431.7144    0.44441
1431.7300    0.43696
1431.7455    0.43696
1431.7611    0.44441
1431.7766    0.44533
1431.7922    0.44920
1431.8077    0.44920
1431.8234    0.44736
1431.8390    0.44736
1431.8545    0.44736
1431.8701    0.44736
1431.8856    0.44736
1431.9012    0.44736
1431.9167    0.44533
1431.9324    0.44337
1431.9479    0.44337
1431.9635    0.44043
1431.9791    0.44337
1431.9946    0.44043
1432.0103    0.44043
1432.0258    0.44043
1432.0414    0.44025
1432.0569    0.43917
1432.0725    0.43279
1432.0880    0.43263
1432.1036    0.42974
1432.1193    0.42974
1432.1348    0.43263
1432.1504    0.43263
1432.1659    0.43279
1432.1815    0.43282
1432.1970    0.43282
1432.2126    0.43282
1432.2283    0.43282
1432.2438    0.43799
1432.2594    0.44444
1432.2749    0.44461
1432.2905    0.44473
1432.3062    0.44461
1432.3217    0.44444
1432.3373    0.44444
1432.3528    0.44473
1432.3684    0.43496
1432.3840    0.43496
1432.3995    0.43496
1432.4152    0.43468
1432.4307    0.43468
1432.4463    0.43468
1432.4619    0.43468
1432.4774    0.43496
1432.4930    0.43951
1432.5085    0.44322
1432.5242    0.43951
1432.5398    0.44322
1432.5553    0.44487
1432.5709    0.44487
1432.5864    0.44487
1432.6021    0.44487
1432.6177    0.44487
1432.6332    0.44487
1432.6488    0.43905
1432.6643    0.43905
1432.6799    0.43905
1432.6956    0.44487
1432.7111    0.44487
1432.7267    0.44152
1432.7423    0.44152
1432.7578    0.44152
1432.7734    0.44152
1432.7889    0.44886
1432.8046    0.44981
1432.8202    0.45123
1432.8357    0.45170
1432.8513    0.45170
1432.8669    0.45242
1432.8824    0.45242
1432.8981    0.45242
1432.9137    0.45370
1432.9292    0.45370
1432.9448    0.45370
1432.9604    0.45170
1432.9760    0.45035
1432.9916    0.44624
1433.0071    0.44406
1433.0227    0.44355
1433.1162    0.43851
1433.1318    0.44355
1433.1473    0.44406
1433.1630    0.43569
1433.1786    0.42771
1433.1941    0.42771
1433.2097    0.43569
1433.2253    0.43569
1433.2408    0.43569
1433.2565    0.43569
1433.2721    0.43569
1433.2876    0.42771
1433.3032    0.42765
1433.3188    0.42765
1433.3344    0.42508
1433.3500    0.42508
1433.3656    0.42508
1433.3812    0.42508
1433.3967    0.43000
1433.4124    0.43000
1433.4280    0.43384
1433.4435    0.43735
1433.5370    0.43735
1433.5526    0.43809
1433.5682    0.43735
1433.5839    0.43735
1433.5994    0.43809
1433.6150    0.43735
1433.6306    0.43809
1433.6461    0.43809
1433.6617    0.43809
1433.6774    0.43606
1433.6929    0.43565
1433.7085    0.43565
1433.7241    0.43565
1433.7397    0.44065
1433.7552    0.44065
1433.7709    0.43511
1433.7865    0.43511
1433.8021    0.43511
1433.8176    0.43501
1433.8333    0.43501
1433.8489    0.43501
1433.8644    0.43501
1433.8800    0.43501
1433.8956    0.43492
1433.9113    0.43190
1433.9268    0.43492
1433.9424    0.43501
1433.9580    0.43674
1433.9736    0.43674
1433.9891    0.43779
1434.0048    0.43674
1434.0204    0.43674
1434.0360    0.43779
1434.0515    0.44552
1434.0671    0.44730
1434.0828    0.44730
1434.0984    0.44730
1434.1139    0.44730
1434.1295    0.43923
1434.1451    0.43923
1434.1608    0.43923
1434.1763    0.44207
1434.1919    0.44730
1434.2075    0.44730
1434.2231    0.44583
1434.2386    0.44207
1434.2543    0.44583
1434.2699    0.44583
1434.2855    0.44583
1434.3010    0.44583
1434.3167    0.44583
1434.3323    0.44583
1434.3479    0.43854
1434.3634    0.43854
1434.3790    0.43385
1434.3947    0.42971
1434.4103    0.43385
1434.4259    0.42971
1434.4414    0.42475
1434.4570    0.42971
1434.4727    0.42971
1434.4883    0.42971
1434.5038    0.42475
1434.5194    0.42475
1434.5350    0.42475
1434.5507    0.42817
1434.5663    0.42005
1434.5818    0.41684
1434.5974    0.41684
1434.6130    0.42005
1434.6287    0.42005
1434.6443    0.42005
1434.6598    0.41684
1434.6754    0.42817
1434.6910    0.42817
1434.7067    0.42574
1434.7223    0.42574
1434.7378    0.42574
1434.8314    0.42898
1434.8470    0.42899
1434.8627    0.43715
1434.8783    0.43715
1434.8939    0.43715
1434.9094    0.43715
1434.9250    0.43715
1434.9407    0.43715
1434.9563    0.43874
1434.9719    0.43874
1434.9875    0.44245
1435.0031    0.43874
1435.0187    0.43603
1435.0343    0.43603
1435.0499    0.43603
1435.0656    0.43603
1435.0812    0.43874
1435.0967    0.43874
1435.1123    0.44619
1435.1279    0.44816
1435.1436    0.44816
1435.2372    0.44816
1435.2528    0.44816
1435.2684    0.44971
1435.2841    0.45034
1435.2996    0.45034
1435.3152    0.45049
1435.3308    0.45221
1435.3464    0.45221
1435.3621    0.45049
1435.3777    0.44693
1435.3933    0.45605
1435.4088    0.45605
1435.4244    0.45605
1435.4401    0.44693
1435.4557    0.44246
1435.4713    0.44064
1435.4869    0.43862
1435.5026    0.42519
1435.5182    0.42519
1435.5337    0.42519
1435.6274    0.42519
1435.6431    0.42388
1435.6586    0.42388
1435.6742    0.42546
1435.6898    0.42546
1435.7054    0.42546
1435.7211    0.42166
1435.7367    0.42546
1435.7523    0.43102
1435.7679    0.42546
1435.7836    0.42166
1435.7992    0.42166
1435.8147    0.42546
1435.8303    0.43146
1435.8459    0.42166
1435.8616    0.43135
1435.8772    0.43135
1435.8928    0.43509
1435.9084    0.43509
1435.9241    0.43135
1435.9397    0.43135
1435.9553    0.43509
1435.9709    0.43135
1436.0802    0.43135
1436.0958    0.43135
1436.1115    0.43135
1436.1271    0.42512
1436.1427    0.42512
1436.1583    0.42338
1436.1740    0.42324
1436.1896    0.40844
1436.2051    0.40844
1441.6191    0.40553
1441.6348    0.39998
1441.6505    0.38977
1441.6661    0.38411
1441.6818    0.37280
1441.6975    0.37271
1441.7131    0.37271
1441.7289    0.37271
1441.7445    0.37271
1441.7603    0.37271
1441.7759    0.37271
1441.7916    0.36899
1441.8073    0.36899
1441.8229    0.37271
1441.8386    0.37280
1441.8542    0.37794
1441.8700    0.37794
1441.8856    0.37794
1441.9014    0.39654
1441.9170    0.37794
1441.9327    0.37794
1441.9484    0.37641
1441.9640    0.37794
1441.9797    0.37943
1441.9954    0.37794
1442.0111    0.37794
1442.0267    0.37943
1442.0425    0.37943
1442.0581    0.39024
1442.0739    0.39024
1442.0895    0.39024
1442.1052    0.38237
1442.1208    0.38237
1442.1366    0.37943
1442.1522    0.36687
1442.1680    0.36679
1442.1836    0.36208
1442.1993    0.36087
1442.2150    0.36208
1442.2306    0.36208
1442.2463    0.36093
1442.2620    0.36093
1442.2777    0.36131
1442.2933    0.36131
1442.3091    0.36208
1442.3247    0.36131
1442.3405    0.36131
1442.3561    0.36093
1442.3718    0.36131
1442.3875    0.36131
1442.4032    0.36131
1442.4188    0.36636
1442.4346    0.36420
1442.4502    0.36461
1442.4659    0.36461
1442.4816    0.36420
1442.4973    0.36420
1442.5129    0.36461
1442.5287    0.36636
1442.5443    0.36461
1442.5601    0.36461
1442.5757    0.36461
1442.5914    0.36461
1442.6071    0.36537
1442.6228    0.37266
1442.6384    0.37416
1442.6542    0.37416
1442.6699    0.37416
1442.6855    0.37416
1442.7013    0.37020
1442.7169    0.37119
1442.7327    0.37020
1442.7483    0.37119
1442.7640    0.37119
1442.7797    0.37119
1442.7954    0.37119
1442.8110    0.37119
1442.8268    0.37151
1442.8424    0.37487
1442.8582    0.37791
1442.8738    0.37874
1442.8895    0.37874
1442.9053    0.37874
1442.9209    0.37897
1442.9366    0.37897
1442.9523    0.37897
1442.9680    0.37874
1442.9836    0.37874
1442.9994    0.38712
1443.0150    0.38639
1443.0308    0.37652
1443.0464    0.37652
1443.0621    0.37844
1443.0779    0.38282
1443.0935    0.38282
1443.1093    0.37844
1443.1249    0.37844
1443.1406    0.38282
1443.1562    0.38282
1443.1720    0.37844
1443.1877    0.37673
1443.2034    0.37673
1443.2191    0.37673
1443.2347    0.37213
1443.2505    0.37213
1443.2661    0.37213
1443.2819    0.37213
1443.2976    0.37269
1443.3132    0.37269
1443.3290    0.37331
1443.3446    0.37331
1443.3604    0.37926
1443.3760    0.37926
1443.3917    0.37836
1443.4075    0.37836
1443.4231    0.37836
1443.4388    0.37269
1443.4545    0.37836
1443.4702    0.38163
1443.4860    0.37836
1443.5016    0.36971
1443.5173    0.36774
1443.5330    0.36774
1443.5487    0.36971
1443.5645    0.36971
1443.5801    0.37041
1443.5958    0.37041
1443.6115    0.38174
1443.6272    0.38174
1443.6429    0.38174
1443.6586    0.38196
1443.6743    0.38204
1443.6899    0.38204
1443.7057    0.38196
1443.7214    0.38204
1443.7371    0.38196
1443.7528    0.38174
1443.7684    0.38174
1443.7842    0.37047
1443.7999    0.37047
1443.8156    0.37047
1443.8313    0.37047
1443.8470    0.37047
1443.8627    0.37047
1443.8784    0.36935
1443.8940    0.36688
1443.9098    0.36935
1443.9255    0.38541
1443.9412    0.38541
1443.9569    0.38541
1443.9727    0.38541
1443.9883    0.37903
1444.0040    0.37903
1444.0198    0.37903
1444.0354    0.38120
1444.0511    0.38120
1444.0669    0.38120
1444.0825    0.38120
1444.0983    0.38118
1444.1139    0.38118
1444.1296    0.38120
1444.1454    0.38120
1444.1610    0.38120
1444.1768    0.38118
1444.1925    0.37988
1444.2081    0.37988
1444.2239    0.38118
1444.2396    0.38203
1444.2552    0.38118
1444.2710    0.37988
1444.2867    0.37988
1444.3024    0.37846
1444.3181    0.37406
1444.3339    0.37331
1444.3495    0.37406
1444.3652    0.37846
1444.3810    0.37331
1444.3966    0.37156
1444.4124    0.36848
1444.4281    0.36848
1444.4437    0.37156
1444.4595    0.37156
1444.4752    0.37547
1444.4910    0.37547
1444.5066    0.37547
1444.5223    0.36848
1444.5381    0.36498
1444.5537    0.36363
1444.5695    0.36363
1444.5852    0.36255
1444.6008    0.36255
1444.6166    0.36176
1444.6323    0.36176
1444.6479    0.36046
1444.6637    0.36176
1444.6794    0.36176
1444.6952    0.36046
1444.7108    0.36176
1444.7266    0.36176
1444.7423    0.36176
1444.7579    0.36176
1444.7737    0.35562
1444.7894    0.35411
1444.8051    0.35411
1444.8208    0.35562
1444.8365    0.35385
1444.8523    0.34757
1444.8679    0.34656
1444.8837    0.34656
1444.8994    0.34656
1444.9152    0.34656
1444.9308    0.35575
1444.9465    0.35597
1444.9623    0.35851
1444.9779    0.35851
1444.9937    0.35712
1445.0094    0.35712
1445.0251    0.35712
1445.0408    0.35851
1445.0565    0.35712
1445.0723    0.35575
1445.0880    0.35575
1445.1036    0.35345
1445.1194    0.35203
1445.1351    0.35203
1445.1509    0.35203
1445.1665    0.35203
1445.1823    0.35203
1445.1980    0.35345
1445.2137    0.35345
1445.2294    0.35345
1445.2451    0.35147
1445.2609    0.35147
1445.2766    0.35147
1445.2922    0.35147
1445.3080    0.34914
1445.3237    0.34914
1445.3395    0.35147
1445.3551    0.34914
1445.3708    0.34815
1445.3866    0.34744
1445.4023    0.34744
1445.4180    0.34744
1445.4337    0.34709
1445.4495    0.34709
1445.4652    0.34709
1445.4808    0.34709
1445.4966    0.34709
1445.5123    0.34709
1445.5281    0.34709
1445.5438    0.34709
1445.5594    0.34492
1445.5752    0.34333
1445.5909    0.34333
1445.6067    0.34333
1445.6224    0.34312
1445.6381    0.34312
1445.6538    0.34333
1445.6696    0.34333
1445.6853    0.34333
1445.7009    0.34380
1445.7167    0.34380
1445.7324    0.36154
1445.7482    0.36498
1445.7639    0.36498
1445.7795    0.36585
1445.7953    0.36585
1445.8110    0.36154
1445.8268    0.35704
1445.8425    0.35903
1445.8582    0.35704
1445.8739    0.35704
1445.8896    0.35903
1445.9054    0.35704
1445.9211    0.35353
1445.9369    0.34998
1445.9525    0.34998
1445.9683    0.34998
1445.9840    0.34998
1445.9998    0.34928
1446.0155    0.34928
1446.0311    0.34928
1446.0469    0.34683
1446.0626    0.34683
1446.0784    0.34683
1446.0941    0.34304
1446.1099    0.33935
1446.1255    0.33733
1446.1412    0.33935
1446.1570    0.33987
1446.1727    0.33987
1446.1885    0.33987
1446.2042    0.33987
1446.2198    0.34472
1446.2356    0.33987
1446.2513    0.34472
1446.2671    0.34848
1446.2828    0.35077
1446.2986    0.35157
1446.3143    0.35532
1446.3300    0.36283
1446.3457    0.36283
1446.3615    0.36283
1446.3772    0.36283
1446.3929    0.36283
1446.4087    0.36283
1446.4244    0.35908
1446.4401    0.34675
1446.4558    0.34675
1446.4716    0.34675
1446.4873    0.34675
1446.5031    0.34675
1446.5188    0.34426
1446.5345    0.34533
1446.5502    0.34533
1446.5659    0.34533
1446.5817    0.34675
1446.5974    0.34892
1446.6132    0.34909
1446.6289    0.34909
1446.6447    0.34892
1446.6604    0.34673
1446.6760    0.34673
1446.6918    0.34892
1446.7075    0.34892
1446.7233    0.34892
1446.7390    0.34892
1446.7548    0.34673
1446.7705    0.34673
1446.7863    0.34323
1446.8020    0.34323
1446.8176    0.34323
1446.8334    0.34300
1446.8491    0.34261
1446.8649    0.34154
1446.8806    0.34154
1446.8964    0.34261
1446.9121    0.34323
1446.9279    0.34394
1446.9436    0.34394
1446.9594    0.34840
1446.9750    0.34420
1446.9907    0.35014
1447.0065    0.35014
1447.0222    0.35014
1447.0380    0.35085
1447.0537    0.35085
1447.0695    0.35085
1447.0852    0.34607
1447.1010    0.34420
1447.1167    0.34420
1447.1324    0.34420
1447.1482    0.34574
1447.1638    0.33903
1447.1796    0.33659
1447.1953    0.33659
1447.2111    0.33659
1447.2268    0.33903
1447.2426    0.33903
1447.2583    0.34181
1447.2740    0.34454
1447.2898    0.34181
1447.3055    0.34181
1447.3213    0.34181
1447.3370    0.34454
1447.3528    0.34454
1447.3685    0.34729
1447.3843    0.34729
1447.4000    0.34729
1447.4156    0.34729
1447.4314    0.34904
1447.4471    0.35147
1447.4629    0.35147
1447.4786    0.34904
1447.4944    0.34904
1447.5101    0.34904
1447.5259    0.34904
1447.5416    0.34904
1447.5574    0.34904
1447.5731    0.34873
1447.5889    0.35147
1447.6046    0.34873
1447.6204    0.34353
1447.6361    0.34632
1447.6519    0.34873
1447.6676    0.34632
1447.6833    0.34632
1447.6991    0.34873
1447.7148    0.34632
1447.7306    0.34065
1447.7463    0.34065
1447.7621    0.33959
1447.7778    0.33816
1447.7936    0.33816
1447.8093    0.33727
1447.8251    0.33722
1447.8408    0.33570
1447.8566    0.33158
1447.8723    0.33158
1447.8881    0.33158
1447.9038    0.33265
1447.9196    0.33265
1447.9353    0.33570
1447.9510    0.33570
1447.9668    0.33570
1447.9825    0.33265
1447.9983    0.32635
1448.0140    0.33265
1448.0298    0.33265
1448.1243    0.33485
1448.1400    0.33485
1448.1558    0.33183
1448.1715    0.33183
1448.1873    0.33183
1448.2030    0.33183
1448.2188    0.33485
1448.2345    0.33486
1448.2502    0.33486
1448.2660    0.33485
1448.2817    0.33486
1448.2975    0.33486
1448.3132    0.33486
1448.3290    0.33494
1448.3447    0.33494
1448.3605    0.33494
1448.3762    0.33919
1448.3920    0.34078
1448.4077    0.34078
1448.4235    0.34227
1448.4392    0.34261
1448.4550    0.34286
1448.4707    0.34966
1448.4865    0.34966
1448.5022    0.34505
1448.5179    0.34505
1448.5337    0.34505
1448.5494    0.34505
1448.5652    0.34505
1448.5811    0.34261
1448.5968    0.34261
1448.6125    0.34505
1448.6283    0.34505
1448.6440    0.34505
