#
# Keck ESI Spectrum of Quasar J1306+0356, z=6.016
#
# Source: Fan et al. 2001, AJ, 122, 2833
#         provided by the authors
#
# Wavelengths: 3901-10930 Angstroms
#
# wave - wavelength in Agnstroms
# flam - Flux in scaled F-lambda units
# sig - uncertainty on flam
wave          flam     sig
9441.00603706 1.05524 0.0567556
9444.80514851 0.926403 0.0541705
9448.60425996 0.997489 0.0456288
9452.40337141 1.06285 0.0508446
9456.20248287 1.03077 0.0579531
9460.00159432 1.08598 0.0567928
9463.80070577 1.11635 0.0503767
9467.59981722 1.04913 0.0438476
9471.39892868 1.07274 0.0496618
9475.19804013 1.21791 0.0550421
9478.99715158 1.1628 0.0563985
9482.79626303 1.11281 0.0458527
9486.59537448 1.17984 0.0416333
9490.39448594 1.2005 0.0416243
9494.19359739 1.18926 0.0421075
9497.99270884 1.18257 0.0484083
9501.79182029 1.16483 0.0486587
9505.59093175 1.24336 0.0513171
9509.3900432 1.31774 0.0430124
9513.18915465 1.32069 0.0442443
9516.9882661 1.23033 0.0529941
9520.78737756 1.25234 0.0554249
9524.58648901 1.2692 0.0517112
9528.38560046 1.27305 0.0435201
9532.18471191 1.4001 0.0447978
9535.98382337 1.46233 0.0428396
9539.78293482 1.38313 0.0427498
9543.58204627 1.33047 0.0374362
9547.38115772 1.34292 0.0401429
9551.18026917 1.40236 0.042542
9554.97938063 1.46537 0.0484863
9558.77849208 1.47699 0.0430206
9562.57760353 1.45692 0.0460559
9566.37671498 1.3719 0.0455728
9570.17582644 1.30611 0.044783
9573.97493789 1.30409 0.0378777
9577.77404934 1.2504 0.036051
9581.57316079 1.22929 0.0363826
9585.37227225 1.32577 0.0379803
9589.1713837 1.32362 0.0384824
9592.97049515 1.24297 0.03819
9596.7696066 1.23583 0.0358296
9600.56871805 1.2642 0.0357271
9604.36782951 1.318 0.0396963
9608.16694096 1.32362 0.0396336
9611.96605241 1.31537 0.0381474
9615.76516386 1.31336 0.0373112
9619.56427532 1.27775 0.0407742
9623.36338677 1.29702 0.0424592
9627.16249822 1.40524 0.0392658
9630.96160967 1.52426 0.0364367
9634.76072113 1.53171 0.0364099
9638.55983258 1.42842 0.0341705
9642.35894403 1.29981 0.0323124
9646.15805548 1.25185 0.0309993
9649.95716694 1.28302 0.032348
9653.75627839 1.27082 0.0336804
9657.55538984 1.26968 0.0359906
9661.35450129 1.30394 0.0354558
9665.15361274 1.28556 0.0405673
9668.9527242 1.334 0.03935
9672.75183565 1.48274 0.0404976
9676.5509471 1.5729 0.0419731
9680.35005855 1.54222 0.0431965
9684.14917001 1.35578 0.0431074
9687.94828146 1.33925 0.0383021
9691.74739291 1.35755 0.0362812
9695.54650436 1.3454 0.0421467
9699.34561582 1.32617 0.0393086
9703.14472727 1.37804 0.0384163
9706.94383872 1.42074 0.0350129
9710.74295017 1.39085 0.0344214
9714.54206163 1.38007 0.0382671
9718.34117308 1.46387 0.0385191
9722.14028453 1.50168 0.037778
9725.93939598 1.45806 0.0346094
9729.73850743 1.44783 0.0345218
9733.53761889 1.44053 0.0403675
9737.33673034 1.4697 0.0402276
9741.13584179 1.55215 0.0420203
9744.93495324 1.57017 0.0360761
9748.7340647 1.57925 0.0340126
9752.53317615 1.56656 0.0304575
9756.3322876 1.52621 0.0297819
9760.13139905 1.54259 0.0297302
9763.93051051 1.55569 0.0292249
9767.72962196 1.5275 0.0284901
9771.52873341 1.52234 0.0289326
9775.32784486 1.53831 0.0295528
9779.12695632 1.56881 0.0302983
9782.92606777 1.62126 0.0324306
9786.72517922 1.66881 0.0401627
9790.52429067 1.13107 0.0430009
9794.32340212 0.623711 0.0491792
9798.12251358 0.833455 0.0416924
9801.92162503 1.23209 0.0422891
9805.72073648 1.46091 0.0405366
9809.51984793 1.51482 0.0410437
9813.31895939 1.47315 0.0432556
9817.11807084 1.32774 0.0401647
9820.91718229 1.04987 0.0377076
9824.71629374 0.973539 0.0364827
9828.5154052 1.26971 0.0357624
9832.31451665 1.57854 0.0345922
9836.1136281 1.65939 0.0322187
9839.91273955 1.64349 0.0316682
9843.71185101 1.60523 0.0346808
9847.51096246 1.57842 0.0376494
9851.31007391 1.44987 0.0383752
9855.10918536 1.34164 0.0346831
9858.90829681 1.3908 0.0320452
9862.70740827 1.45164 0.0322883
9866.50651972 1.37611 0.0354922
9870.30563117 1.02794 0.0425728
9874.10474262 0.300603 0.0425467
9877.90385408 0.206913 0.0372568
9881.70296553 0.450486 0.0363142
9885.50207698 0.977023 0.0361566
9889.30118843 1.32643 0.0401612
9893.10029989 1.21123 0.0405087
9896.89941134 0.71339 0.0418778
9900.69852279 0.3736 0.0384735
9904.49763424 0.372162 0.0354568
9908.2967457 0.584359 0.0379868
9912.09585715 0.912243 0.0458393
9915.8949686 1.30378 0.0467872
9919.69408005 1.35837 0.0423211
9923.4931915 1.31919 0.0365489
9927.29230296 1.29344 0.0364876
9931.09141441 1.26735 0.0383245
9934.89052586 1.19143 0.0417968
9938.68963731 1.15589 0.0529055
9942.48874877 1.24045 0.0728666
9946.28786022 1.44132 0.0964397
9950.08697167 1.40306 0.0749241
9953.88608312 1.30329 0.0715455
9957.68519458 1.12654 0.0802729
9961.48430603 0.862408 0.0694103
9965.28341748 1.00785 0.0559576
9969.08252893 1.24051 0.0540824
9972.88164039 1.38215 0.0561335
9976.68075184 1.24199 0.0592537
9980.47986329 1.08179 0.0501264
9984.27897474 0.997948 0.0466064
9988.07808619 0.993467 0.044214
9991.87719765 1.02002 0.0444826
9995.6763091 1.12077 0.0494908
9999.47542055 1.25021 0.0538137
10003.274532 1.25754 0.0575056
10007.0736435 1.22909 0.061529
10010.8727549 1.31305 0.0725781
10014.6718664 1.56541 0.0784264
10018.4709778 1.42269 0.0710724
10022.2700893 1.2091 0.0709575
10026.0692007 1.17656 0.0656184
10029.8683122 1.24089 0.0601281
10033.6674236 1.17374 0.0535646
10037.4665351 1.10073 0.0553058
10041.2656465 1.13614 0.0609931
10045.064758 1.15602 0.0594222
10048.8638694 1.15044 0.0578076
10052.6629809 1.11982 0.0549411
10056.4620923 1.09255 0.0644999
10060.2612038 1.25889 0.0719539
10064.0603152 1.33784 0.0820728
10067.8594267 1.16698 0.0755634
10071.6585381 0.992811 0.0713028
10075.4576496 0.896301 0.0704014
10079.2567611 0.818707 0.0790867
10083.0558725 0.978143 0.0791918
10086.854984 1.12435 0.078853
10090.6540954 1.02898 0.0665158
10094.4532069 1.06123 0.0672463
10098.2523183 1.21948 0.073036
10102.0514298 1.36997 0.080461
10105.8505412 1.33165 0.0794751
10109.6496527 1.1747 0.074233
10113.4487641 1.08284 0.0722185
10117.2478756 1.04516 0.0788502
10121.046987 1.06364 0.0957635
10124.8460985 1.04749 0.0978813
10128.6452099 0.877229 0.103732
10132.4443214 0.860358 0.0873569
10136.2434328 0.928244 0.0862033
10140.0425443 0.860937 0.0873644
10143.8416557 0.805634 0.0953231
10147.6407672 1.00429 0.114823
10151.4398786 1.29192 0.122253
10155.2389901 1.366 0.131087
10159.0381016 1.28106 0.124928
10162.837213 1.25545 0.122866
10166.6363245 1.19478 0.135373
10170.4354359 1.02093 0.145221
10174.2345474 1.14242 0.1405
10178.0336588 1.2204 0.131542
10181.8327703 1.04843 0.129179
10185.6318817 1.17504 0.160549
10189.4309932 1.88693 0.147469
10193.2301046 1.83386 0.141057
10197.0292161 1.62598 0.127081
10200.8283275 1.52215 0.139096
10204.627439 1.2658 0.167515
10208.4265504 1.278 0.19447
10212.2256619 1.6016 0.17832
10216.0247733 1.32881 0.156512
10219.8238848 1.00346 0.150191
10223.6229962 0.947898 0.165222
10227.4221077 0.932449 0.190467
10231.2212191 0.698123 0.177783
10235.0203306 0.691924 0.162937
10238.819442 0.751651 0.146547
10242.6185535 0.889716 0.145924
10246.417665 1.04934 0.146444
10250.2167764 1.10756 0.153627
10254.0158879 1.02201 0.160381
10257.8149993 0.734377 0.165398
10261.6141108 0.549983 0.168847
10265.4132222 0.477343 0.178997
10269.2123337 0.577508 0.197926
10273.0114451 0.854552 0.210429
10276.8105566 0.858648 0.217394
10280.609668 1.22934 0.236994
10284.4087795 1.99432 0.286396
10288.2078909 1.42305 0.321314
10292.0070024 0.522808 0.329961
10295.8061138 0.760256 0.290933
10299.6052253 1.29261 0.29675
10303.4043367 1.33922 0.273586
10307.2034482 1.1322 0.288564
10311.0025596 1.40415 0.27266
10314.8016711 1.76232 0.272706
10318.6007825 1.32696 0.264739
10322.399894 0.66148 0.277982
10326.1990055 0.347139 0.285573
10329.9981169 0.180255 0.295494
10333.7972284 0.592095 0.300341
10337.5963398 1.21262 0.31594
10341.3954513 1.53164 0.331575
10345.1945627 1.81177 0.364253
10348.9936742 1.34674 0.373739
10352.7927856 0.716116 0.382712
10356.5918971 0.902953 0.363884
10360.3910085 1.20824 0.363995
10364.19012 0.987155 0.361373
10367.9892314 0.608491 0.405252
10371.7883429 0.747879 0.440759
10375.5874543 1.16253 0.457142
10379.3865658 1.39646 0.423364
10383.1856772 1.78609 0.396316
10386.9847887 2.15439 0.408265
10390.7839001 2.31874 0.424818
10394.5830116 2.88366 0.466985
10398.382123 2.9601 0.47277
10402.1812345 1.88048 0.471578
10405.980346 1.78844 0.458155
10409.7794574 2.19411 0.479475
10413.5785689 1.91425 0.524436
10417.3776803 1.51412 0.579192
10421.1767918 0.362323 0.598969
10424.9759032 -0.590579 0.569212
10428.7750147 -0.349128 0.554442
10432.5741261 0.678382 0.55753
10436.3732376 1.06356 0.556201
10440.172349 1.05465 0.555705
10443.9714605 1.25751 0.569889
10447.7705719 0.721052 0.613929
10451.5696834 1.14452 0.640701
10455.3687948 3.03451 0.655893
10459.1679063 4.16788 0.630087
10462.9670177 3.11095 0.65774
10466.7661292 0.654421 0.7181
10470.5652406 0.253601 0.748524
10474.3643521 -0.332603 0.746254
10478.1634635 -0.297798 0.707689
10481.962575 1.83967 0.72329
10485.7616865 3.68083 0.743082
10489.5607979 4.66376 0.75928
10493.3599094 4.22138 0.763122
10497.1590208 2.49167 0.788663
10500.9581323 1.06282 0.814269
10504.7572437 0.963415 0.877679
10508.5563552 2.21325 0.902431
10512.3554666 2.77128 0.931804
10516.1545781 2.30628 0.912732
10519.9536895 2.25892 0.930947
10523.752801 1.8292 0.956218
10527.5519124 2.17662 0.967701
10531.3510239 3.14165 0.96916
10535.1501353 2.33925 0.975528
10538.9492468 0.0921541 0.992513
10542.7483582 -0.709037 1.01044
10546.5474697 -0.566315 1.01414
10550.3465811 -1.13246 1.03746
10554.1456926 -0.359654 1.04982
10557.944804 0.298324 1.05746
10561.7439155 -0.57318 1.07562
10565.543027 -1.9954 1.11128
10569.3421384 -4.27094 1.18875
10573.1412499 -5.36944 1.20213
10576.9403613 -3.51387 1.1999
10580.7394728 -0.976439 1.2237
10584.5385842 0.800352 1.28489
10588.3376957 2.90601 1.32493
10592.1368071 4.79776 1.29372
10595.9359186 4.08936 1.30833
10599.73503 2.89784 1.37352
10603.5341415 3.04104 1.42447
10607.3332529 2.27494 1.41438
10611.1323644 1.42089 1.36812
10614.9314758 0.481145 1.36296
10618.7305873 0.172794 1.36199
10622.5296987 1.41714 1.4031
10626.3288102 2.59764 1.4266
10630.1279216 2.58084 1.47278
10633.9270331 -0.677697 1.47267
10637.7261445 -3.63213 1.52594
10641.525256 -2.517 1.56813
10645.3243675 -2.63275 1.60154
10649.1234789 -2.17695 1.62773
10652.9225904 0.331947 1.60925
10656.7217018 2.30838 1.65349
10660.5208133 5.27212 1.67699
10664.3199247 6.29693 1.74325
10668.1190362 5.81233 1.72085
10671.9181476 4.12951 1.71062
10675.7172591 1.61257 1.73322
10679.5163705 1.35847 1.85379
10683.315482 0.624729 1.94703
10687.1145934 -0.26473 2.018
10690.9137049 0.444445 2.00413
10694.7128163 0.859778 2.06491
10698.5119278 -1.00034 2.11484
10702.3110392 -2.47355 2.13257
10706.1101507 -2.16783 2.1828
10709.9092621 -3.36215 2.19665
10713.7083736 -0.807122 2.32139
10717.507485 4.4452 2.37062
10721.3065965 9.44923 2.42567
10725.105708 12.4571 2.55925
10728.9048194 9.43013 2.55426
10732.7039309 5.19421 2.59439
10736.5030423 4.21489 2.54224
10740.3021538 4.71654 2.59267
10744.1012652 3.35946 2.69794
10747.9003767 -2.4684 2.91766
10751.6994881 -9.12992 3.0228
10755.4985996 -8.17777 3.12973
10759.297711 -3.59243 3.0699
10763.0968225 0.24096 3.11756
10766.8959339 1.78536 3.26362
10770.6950454 0.607454 3.58913
10774.4941568 6.0065 3.77346
10778.2932683 13.6377 3.87366
10782.0923797 15.5898 3.7229
10785.8914912 14.4095 3.92838
10789.6906026 9.57356 4.06436
10793.4897141 2.88797 4.20664
10797.2888255 -0.469835 4.25957
10801.087937 3.83149 4.43355
10804.8870484 7.44348 4.66966
10808.6861599 7.10276 4.91506
10812.4852714 6.64889 5.06049
10816.2843828 -2.38766 5.20879
10820.0834943 -10.5834 5.44547
10823.8826057 -8.49763 5.52111
10827.6817172 -5.6086 6.02642
10831.4808286 -7.725 6.17434
10835.2799401 -15.7103 6.42265
10839.0790515 -16.4503 6.26489
10842.878163 -4.31224 6.33297
10846.6772744 4.13779 6.4976
10850.4763859 -2.62287 6.47564
10854.2754973 -2.90122 6.63437
10858.0746088 1.79882 6.73978
10861.8737202 -0.180912 6.78085
10865.6728317 4.82642 6.87355
10869.4719431 4.41443 7.11058
10873.2710546 0.636081 7.20328
10877.070166 10.5013 7.21733
10880.8692775 14.2034 7.05534
10884.6683889 9.24352 6.9313
10888.4675004 1.78265 6.9315
10892.2666119 -6.49792 6.95797
10896.0657233 -7.75972 7.2617
10899.8648348 -5.99355 7.36908
10903.6639462 -1.99769 7.42297
10907.4630577 5.29528 7.20886
10911.2621691 0.19142 6.99549
10915.0612806 -12.8321 7.1033
10918.860392 -16.1381 7.54402
10922.6595035 -14.2697 7.96405
10926.4586149 -15.1562 8.00548
10930.2577264 -14.9655 7.85789
