#
# Keck ESI Spectrum of Quasar J0836+0054, z=5.774
#
# Source: Fan et al. 2001, AJ, 122, 2833
#         provided by the authors
#
# Wavelengths: 3901-10926 Angstroms
#
# wave - wavelength in Agnstroms
# flam - Flux in scaled F-lambda units
# sig - uncertainty on flam
wave          flam     sig
6675.26924456 0.293728 0.0265152
6679.06834101 0.200632 0.0256091
6682.86743746 0.245452 0.0259745
6686.66653391 0.274216 0.0256214
6690.46563036 0.203666 0.0260594
6694.2647268 0.19246 0.0254572
6698.06382325 0.107506 0.0251776
6701.8629197 0.0477497 0.0245131
6705.66201615 0.0768339 0.0243273
6709.4611126 0.133122 0.0246504
6713.26020904 0.327273 0.0254636
6717.05930549 0.353691 0.0251631
6720.85840194 0.173672 0.0248106
6724.65749839 0.116283 0.0237342
6728.45659484 0.0428009 0.0235294
6732.25569128 0.0237147 0.0231505
6736.05478773 0.0841168 0.0231061
6739.85388418 0.0987043 0.0231039
6743.65298063 0.121293 0.0229444
6747.45207707 0.180837 0.0230371
6751.25117352 0.206998 0.0225597
6755.05026997 0.112259 0.0225127
6758.84936642 0.260287 0.0233042
6762.64846287 0.627841 0.023809
6766.44755931 0.649916 0.024637
6770.24665576 0.521047 0.0234516
6774.04575221 0.347569 0.022754
6777.84484866 0.227559 0.0221422
6781.64394511 0.18792 0.0218496
6785.44304155 0.0855742 0.02189
6789.242138 0.0616163 0.0216772
6793.04123445 0.301093 0.0225098
6796.8403309 0.619645 0.0231738
6800.63942735 0.655394 0.023836
6804.43852379 0.617378 0.023486
6808.23762024 0.547475 0.0229609
6812.03671669 0.284061 0.0219955
6815.83581314 0.0716295 0.0211765
6819.63490958 0.0626576 0.0211185
6823.43400603 0.173327 0.0236969
6827.23310248 0.218508 0.0258749
6831.03219893 0.144611 0.028755
6834.83129538 0.0720375 0.0249133
6838.63039182 -0.0286239 0.0239532
6842.42948827 0.0534603 0.0224735
6846.22858472 0.328667 0.0229933
6850.02768117 0.386008 0.0221824
6853.82677762 0.305157 0.0222242
6857.62587406 0.306555 0.0230948
6861.42497051 0.191418 0.0243482
6865.22406696 0.0483154 0.024583
6869.02316341 0.173056 0.0232313
6872.82225986 0.298172 0.0216154
6876.6213563 0.202449 0.0217912
6880.42045275 0.293254 0.0223736
6884.2195492 0.542953 0.0244254
6888.01864565 0.299711 0.0231318
6891.8177421 0.20553 0.0223793
6895.61683854 0.322307 0.0225426
6899.41593499 0.293696 0.0229787
6903.21503144 0.231666 0.0223894
6907.01412789 0.134193 0.0220613
6910.81322433 0.229159 0.0231424
6914.61232078 0.562187 0.0238208
6918.41141723 0.475515 0.024937
6922.21051368 0.413026 0.0244538
6926.00961013 0.672885 0.0252764
6929.80870657 0.714682 0.0233801
6933.60780302 0.528585 0.0235051
6937.40689947 0.241732 0.0229294
6941.20599592 0.227834 0.0231144
6945.00509237 0.496927 0.0246999
6948.80418881 0.507064 0.0243726
6952.60328526 0.25759 0.0241409
6956.40238171 0.278196 0.0224794
6960.20147816 0.516685 0.0233583
6964.00057461 0.574518 0.0239314
6967.79967105 0.561 0.024864
6971.5987675 0.783593 0.0250821
6975.39786395 0.928594 0.0273416
6979.1969604 1.1524 0.0271833
6982.99605685 1.0958 0.0267869
6986.79515329 0.904546 0.0254207
6990.59424974 0.85667 0.0241454
6994.39334619 0.611844 0.0239232
6998.19244264 0.377023 0.0237008
7001.99153908 0.222601 0.0235239
7005.79063553 0.347488 0.0251679
7009.58973198 0.654057 0.0245413
7013.38882843 0.501377 0.0244216
7017.18792488 0.348894 0.0231069
7020.98702132 0.34357 0.0222898
7024.78611777 0.464627 0.0237529
7028.58521422 0.835749 0.0237448
7032.38431067 0.626199 0.0239734
7036.18340712 0.294016 0.0235484
7039.98250356 0.503433 0.0238573
7043.78160001 0.692598 0.0259318
7047.58069646 0.521475 0.0252398
7051.37979291 0.282323 0.0245072
7055.17888936 0.177767 0.0230751
7058.9779858 0.107709 0.0229556
7062.77708225 0.078216 0.0234892
7066.5761787 0.196164 0.0238768
7070.37527515 0.469096 0.02515
7074.17437159 0.973299 0.026252
7077.97346804 1.16087 0.027155
7081.77256449 0.580475 0.0253768
7085.57166094 0.242059 0.0249649
7089.37075739 0.581665 0.0254308
7093.16985383 1.20111 0.0273253
7096.96895028 1.12485 0.0264264
7100.76804673 0.805399 0.0262062
7104.56714318 1.00104 0.0265541
7108.36623963 1.46262 0.0282564
7112.16533607 1.40063 0.0278712
7115.96443252 0.959522 0.0266772
7119.76352897 0.587549 0.0251769
7123.56262542 0.499091 0.0256556
7127.36172187 0.61122 0.0256773
7131.16081831 0.580647 0.0263106
7134.95991476 0.628933 0.026079
7138.75901121 0.88465 0.0272027
7142.55810766 0.832264 0.0272609
7146.35720411 0.399245 0.0264343
7150.15630055 0.244491 0.0254194
7153.955397 0.446052 0.0258457
7157.75449345 0.753815 0.027117
7161.5535899 0.726608 0.0271959
7165.35268634 0.306737 0.0265611
7169.15178279 0.204577 0.0263955
7172.95087924 0.381321 0.0264435
7176.74997569 0.292526 0.0265355
7180.54907214 0.190526 0.025905
7184.34816858 0.232155 0.0256762
7188.14726503 0.169842 0.0253666
7191.94636148 0.00463746 0.0251312
7195.74545793 -0.0879332 0.0252214
7199.54455438 0.0170739 0.0254937
7203.34365082 0.400109 0.0266515
7207.14274727 0.683149 0.026929
7210.94184372 0.630099 0.0280089
7214.74094017 0.90474 0.0282282
7218.54003662 0.995999 0.0285575
7222.33913306 0.52011 0.0280944
7226.13822951 0.438387 0.0277653
7229.93732596 0.63572 0.0282168
7233.73642241 0.559734 0.0304804
7237.53551885 0.3919 0.0341817
7241.3346153 0.356434 0.0404153
7245.13371175 0.196089 0.0351026
7248.9328082 0.155899 0.032991
7252.73190465 0.192953 0.028982
7256.53100109 0.108102 0.0286138
7260.33009754 0.0338953 0.0266975
7264.12919399 0.0984056 0.0269973
7267.92829044 0.350754 0.0278569
7271.72738689 0.594955 0.0324141
7275.52648333 0.332971 0.0312256
7279.32557978 -0.022695 0.0340243
7283.12467623 -0.0435568 0.0288577
7286.92377268 0.0139691 0.0288874
7290.72286913 0.115813 0.0282125
7294.52196557 0.396214 0.0306807
7298.32106202 0.869153 0.0365592
7302.12015847 1.19458 0.0376903
7305.91925492 0.898036 0.037279
7309.71835137 0.524642 0.0348337
7313.51744781 0.314673 0.0352717
7317.31654426 0.358139 0.0341436
7321.11564071 0.462139 0.0317476
7324.91473716 0.372363 0.0326621
7328.7138336 0.399327 0.0321818
7332.51293005 0.406984 0.0312926
7336.3120265 0.190507 0.0319112
7340.11112295 0.0274216 0.0309762
7343.9102194 0.0603612 0.0315628
7347.70931584 0.0945329 0.0280542
7351.50841229 0.141917 0.0281342
7355.30750874 0.2395 0.0302032
7359.10660519 0.229376 0.0291249
7362.90570164 0.031249 0.0299122
7366.70479808 -0.0612996 0.0292069
7370.50389453 0.0361576 0.0292641
7374.30299098 0.120429 0.027146
7378.10208743 0.174777 0.025331
7381.90118388 0.214063 0.024573
7385.70028032 0.214313 0.0255228
7389.49937677 0.185604 0.0264042
7393.29847322 0.169245 0.0263373
7397.09756967 0.213823 0.0280442
7400.89666612 0.290264 0.0265062
7404.69576256 0.262003 0.0260742
7408.49485901 0.304315 0.0241343
7412.29395546 0.524962 0.0245197
7416.09305191 0.665727 0.0254755
7419.89214835 0.804321 0.025485
7423.6912448 0.92898 0.0259564
7427.49034125 0.690449 0.0258957
7431.2894377 0.358426 0.0249553
7435.08853415 0.109436 0.0252365
7438.88763059 -0.0352499 0.0236651
7442.68672704 -0.0441344 0.0225974
7446.48582349 -0.0213182 0.0209092
7450.28491994 0.063176 0.0208583
7454.08401639 0.0817982 0.0209924
7457.88311283 0.0514368 0.0218457
7461.68220928 0.148513 0.0236501
7465.48130573 0.431605 0.0259377
7469.28040218 0.569856 0.0279055
7473.07949863 0.236956 0.0263318
7476.87859507 0.0968189 0.0270218
7480.67769152 0.259558 0.0255672
7484.47678797 0.176911 0.0241509
7488.27588442 0.00880796 0.0224124
7492.07498086 0.0911886 0.0212677
7495.87407731 0.338307 0.0216207
7499.67317376 0.285878 0.0203165
7503.47227021 0.111593 0.0199156
7507.27136666 0.105171 0.0192469
7511.0704631 0.0487235 0.0195104
7514.86955955 0.00717925 0.019786
7518.668656 0.105609 0.0228593
7522.46775245 0.143797 0.0231646
7526.2668489 0.165549 0.0259069
7530.06594534 0.344032 0.022138
7533.86504179 0.601342 0.0232149
7537.66413824 0.691419 0.0212411
7541.46323469 0.468698 0.0211653
7545.26233114 0.283334 0.0194917
7549.06142758 0.187054 0.0190712
7552.86052403 0.103972 0.020171
7556.65962048 0.154249 0.0205652
7560.45871693 0.244764 0.0204616
7564.25781338 0.208487 0.0195222
7568.05690982 0.149751 0.0218712
7571.85600627 0.143398 0.0220707
7575.65510272 0.190808 0.0212766
7579.45419917 0.324298 0.0196988
7583.25329561 0.460516 0.0203237
7587.05239206 0.272387 0.0199712
7590.85148851 0.0734232 0.018543
7594.65058496 0.0329334 0.0188738
7598.44968141 0.0557583 0.0179965
7602.24877785 0.125794 0.0175368
7606.0478743 0.121628 0.0161241
7609.84697075 0.0882074 0.0162661
7613.6460672 0.094906 0.0178161
7617.44516365 0.0823226 0.0186283
7621.24426009 0.183287 0.0200026
7625.04335654 0.307359 0.020241
7628.84245299 0.237521 0.019363
7632.64154944 0.243188 0.018829
7636.44064589 0.409687 0.0179046
7640.23974233 0.431625 0.0177244
7644.03883878 0.186016 0.0173816
7647.83793523 0.049602 0.0175506
7651.63703168 0.0244448 0.0176967
7655.43612813 -0.0134218 0.0180108
7659.23522457 0.015713 0.0180859
7663.03432102 0.0441786 0.0179607
7666.83341747 0.0561215 0.0178671
7670.63251392 0.0789424 0.0169244
7674.43161036 0.0658512 0.0170725
7678.23070681 0.0923804 0.0174573
7682.02980326 0.137586 0.0186708
7685.82889971 0.0983485 0.0197765
7689.62799616 0.0765015 0.0200556
7693.4270926 0.0925356 0.019858
7697.22618905 0.0672033 0.019451
7701.0252855 0.0656821 0.0186784
7704.82438195 0.0791581 0.0181581
7708.6234784 0.0802596 0.020825
7712.42257484 0.140724 0.0270658
7716.22167129 0.0791509 0.0281136
7720.02076774 -0.0326446 0.0259918
7723.81986419 0.00658749 0.0217363
7727.61896064 0.0969583 0.0216495
7731.41805708 0.0776465 0.0200023
7735.21715353 0.0148167 0.0196492
7739.01624998 0.0173691 0.0194225
7742.81534643 0.077443 0.0192565
7746.61444287 0.105536 0.0220583
7750.41353932 0.0257674 0.0219224
7754.21263577 -0.0395009 0.0241855
7758.01173222 0.0530804 0.0210854
7761.81082867 0.171734 0.0207817
7765.60992511 0.139721 0.0199879
7769.40902156 0.0973496 0.023149
7773.20811801 0.0405547 0.0242954
7777.00721446 0.0563178 0.0257486
7780.80631091 0.168476 0.0212262
7784.60540735 0.198507 0.0211694
7788.4045038 0.201623 0.0220891
7792.20360025 0.245816 0.0226349
7796.0026967 0.348925 0.0224753
7799.80179315 0.388328 0.0196461
7803.60088959 0.329201 0.0212505
7807.39998604 0.49588 0.0220882
7811.19908249 0.643417 0.0230688
7814.99817894 0.415903 0.0222033
7818.79727539 0.179024 0.0229021
7822.59637183 5.38438e-05 0.0222984
7826.39546828 -0.0385551 0.0201525
7830.19456473 0.0818513 0.0190765
7833.99366118 0.226694 0.0192292
7837.79275762 0.21204 0.020999
7841.59185407 0.0985971 0.0201841
7845.39095052 0.0443626 0.0219881
7849.19004697 0.0550615 0.0239178
7852.98914342 0.0865373 0.0272703
7856.78823986 0.112166 0.0284074
7860.58733631 0.188944 0.0230147
7864.38643276 0.177323 0.0251586
7868.18552921 0.355502 0.0247176
7871.98462566 0.789954 0.026899
7875.7837221 0.7418 0.0268271
7879.58281855 0.725571 0.0256061
7883.381915 0.93861 0.0284793
7887.18101145 1.07321 0.0269006
7890.9801079 0.647199 0.0248158
7894.77920434 0.14833 0.0216216
7898.57830079 0.131257 0.0202403
7902.37739724 0.482216 0.0210288
7906.17649369 0.671002 0.0228285
7909.97559014 0.419912 0.0262742
7913.77468658 0.470011 0.0279811
7917.57378303 0.807519 0.0306218
7921.37287948 0.401358 0.0242755
7925.17197593 0.108987 0.024182
7928.97107237 0.170303 0.0232158
7932.77016882 0.265258 0.0234093
7936.56926527 0.211512 0.0213104
7940.36836172 0.140482 0.0204671
7944.16745817 0.116252 0.0229893
7947.96655461 0.151142 0.0230272
7951.76565106 0.195532 0.0225486
7955.56474751 0.42793 0.0211285
7959.36384396 0.769786 0.0242677
7963.16294041 0.675901 0.0264336
7966.96203685 0.194202 0.0254119
7970.7611333 0.0276593 0.0224548
7974.56022975 -0.0115745 0.0244834
7978.3593262 0.100997 0.0237755
7982.15842265 0.150206 0.0239242
7985.95751909 0.0817039 0.0215887
7989.75661554 -0.0043791 0.0250724
7993.55571199 0.0465242 0.0257896
7997.35480844 0.226557 0.0258268
8001.15390488 0.261368 0.02249
8004.95300133 0.119464 0.0213934
8008.75209778 0.040329 0.0230162
8012.55119423 0.469031 0.0246049
8016.35029068 0.989584 0.0273333
8020.14938712 0.851341 0.0278052
8023.94848357 0.931505 0.0298858
8027.74758002 0.854144 0.0287109
8031.54667647 0.284888 0.0245728
8035.34577292 0.0590138 0.0221224
8039.14486936 0.0950686 0.0216372
8042.94396581 0.201337 0.0220323
8046.74306226 0.276213 0.0243857
8050.54215871 0.395125 0.0251253
8054.34125516 0.57669 0.0257164
8058.1403516 0.692126 0.0265252
8061.93944805 0.730303 0.0264089
8065.7385445 0.586678 0.0268453
8069.53764095 0.494111 0.0239631
8073.3367374 0.527967 0.024523
8077.13583384 0.645797 0.0244105
8080.93493029 0.538262 0.0247086
8084.73402674 0.430573 0.024233
8088.53312319 0.572602 0.0256628
8092.33221963 0.547061 0.0252144
8096.13131608 0.589198 0.027188
8099.93041253 0.952083 0.0272417
8103.72950898 0.735876 0.0275039
8107.52860543 0.374095 0.025708
8111.32770187 0.433436 0.0245202
8115.12679832 0.443456 0.0245454
8118.92589477 0.339656 0.0243911
8122.72499122 0.488777 0.025082
8126.52408767 0.894054 0.0261588
8130.32318411 1.04172 0.0268074
8134.12228056 0.684737 0.0270467
8137.92137701 0.259967 0.0260313
8141.72047346 0.305694 0.0273106
8145.51956991 0.816957 0.02745
8149.31866635 0.84182 0.0273343
8153.1177628 0.564786 0.0262048
8156.91685925 0.77747 0.0258761
8160.7159557 1.22702 0.0276213
8164.51505215 1.1507 0.026639
8168.31414859 0.478889 0.025718
8172.11324504 0.172585 0.0246018
8175.91234149 0.319211 0.0248934
8179.71143794 0.461112 0.0254661
8183.51053438 0.489764 0.0261213
8187.30963083 0.818204 0.0274527
8191.10872728 1.84642 0.0304352
8194.90782373 2.50783 0.0309597
8198.70692018 2.53331 0.033436
8202.50601662 3.36256 0.0360423
8206.30511307 3.6588 0.0429498
8210.10420952 2.32276 0.0450775
8213.90330597 2.40649 0.0454408
8217.70240242 3.75368 0.0486048
8221.50149886 4.68848 0.0514906
8225.30059531 4.34878 0.0498897
8229.09969176 4.26813 0.0492094
8232.89878821 4.37244 0.0482666
8236.69788466 4.31713 0.0495116
8240.4969811 4.86439 0.0501459
8244.29607755 5.76102 0.0526549
8248.095174 6.01755 0.0530565
8251.89427045 5.17601 0.0505323
8255.69336689 4.35536 0.0488827
8259.49246334 4.7128 0.0480849
8263.29155979 5.6518 0.0502528
8267.09065624 6.54141 0.0513359
8270.88975269 7.02582 0.052932
8274.68884913 7.06394 0.0582501
8278.48794558 6.9223 0.0635713
8282.28704203 6.49461 0.0737009
8286.08613848 6.25076 0.067904
8289.88523493 6.23751 0.063535
8293.68433137 6.29883 0.0657275
8297.48342782 6.40953 0.0610552
8301.28252427 6.33847 0.0581996
8305.08162072 6.19268 0.0531128
8308.88071717 6.11239 0.0515598
8312.67981361 6.08931 0.0511452
8316.47891006 5.90753 0.0472052
8320.27800651 5.70373 0.0456723
8324.07710296 5.61998 0.0445083
8327.87619941 5.59404 0.0439156
8331.67529585 5.553 0.0438701
8335.4743923 5.40541 0.044282
8339.27348875 5.35129 0.0521711
8343.0725852 5.21698 0.0527729
8346.87168164 4.9073 0.0611294
8350.67077809 4.93087 0.051021
8354.46987454 4.9625 0.0489397
8358.26897099 5.02046 0.0465169
8362.06806744 5.19963 0.0467953
8365.86716388 5.28669 0.0460329
8369.66626033 5.3437 0.0430872
8373.46535678 5.41283 0.0415234
8377.26445323 5.40517 0.0467084
8381.06354968 5.44652 0.0463831
8384.86264612 5.38448 0.045949
8388.66174257 5.26229 0.0406936
8392.46083902 5.26817 0.0425024
8396.25993547 5.31146 0.0464629
8400.05903192 5.15285 0.0451424
8403.85812836 4.96281 0.0414469
8407.65722481 4.883 0.0381178
8411.45632126 4.9112 0.0423968
8415.25541771 5.15148 0.0423482
8419.05451415 5.31466 0.0427852
8422.8536106 5.35973 0.040606
8426.65270705 5.43096 0.0466271
8430.4518035 5.4058 0.0461861
8434.25089995 5.24783 0.0426946
8438.04999639 5.06451 0.0371884
8441.84909284 4.90068 0.0394386
8445.64818929 4.85728 0.0417234
8449.44728574 4.80229 0.0453069
8453.24638219 4.65471 0.0400778
8457.04547863 4.60609 0.0376874
8460.84457508 4.54988 0.0410619
8464.64367153 4.53457 0.0400013
8468.44276798 4.55891 0.0405543
8472.24186443 4.35868 0.0347135
8476.04096087 4.25092 0.034232
8479.84005732 4.38213 0.0335055
8483.63915377 4.31995 0.0329982
8487.43825022 4.13293 0.035009
8491.23734667 4.05293 0.0364342
8495.03644311 3.98877 0.0365662
8498.83553956 4.00267 0.0375832
8502.63463601 4.09887 0.0374197
8506.43373246 4.13503 0.0371334
8510.2328289 4.1889 0.0332273
8514.03192535 4.27743 0.0319385
8517.8310218 4.22169 0.0318567
8521.63011825 4.03219 0.031689
8525.4292147 3.93803 0.0311744
8529.22831114 3.82347 0.0304964
8533.02740759 3.67224 0.0319161
8536.82650404 3.66886 0.0323973
8540.62560049 3.85605 0.0331909
8544.42469694 4.02818 0.0349715
8548.22379338 3.99094 0.0341333
8552.02288983 3.85728 0.0336772
8555.82198628 3.78776 0.0300923
8559.62108273 3.76848 0.0297747
8563.42017918 3.85864 0.0297266
8567.21927562 3.87745 0.0300191
8571.01837207 3.7276 0.0300644
8574.81746852 3.57529 0.0300174
8578.61656497 3.58073 0.0295975
8582.41566142 3.67095 0.0305963
8586.21475786 3.69711 0.0307326
8590.01385431 3.61205 0.0312806
8593.81295076 3.59261 0.0314298
8597.61204721 3.59781 0.0310183
8601.41114365 3.51795 0.0303668
8605.2102401 3.42495 0.0290528
8609.00933655 3.41852 0.0300309
8612.808433 3.52325 0.03212
8616.60752945 3.46673 0.035602
8620.40662589 3.32842 0.0394384
8624.20572234 3.37066 0.0429004
8628.00481879 3.30465 0.0445595
8631.80391524 3.19514 0.0434584
8635.60301169 3.15585 0.0404198
8639.40210813 3.13477 0.0348594
8643.20120458 3.13031 0.0336949
8647.00030103 3.11264 0.0348457
8650.79939748 3.04934 0.0405359
8654.59849393 2.94139 0.0430948
8658.39759037 2.85477 0.041373
8662.19668682 2.70166 0.0385271
8665.99578327 2.64204 0.037575
8669.79487972 2.66483 0.0362564
8673.59397616 2.54473 0.0338616
8677.39307261 2.49856 0.0317648
8681.19216906 2.56945 0.0304298
8684.99126551 2.60257 0.0290649
8688.79036196 2.53183 0.0280782
8692.5894584 2.46982 0.0271726
8696.38855485 2.52423 0.0278165
8700.1876513 2.54384 0.02735
8703.98674775 2.47284 0.0278613
8707.7858442 2.49539 0.0269103
8711.58494064 2.54725 0.0265227
8715.38403709 2.56024 0.0258044
8719.18313354 2.63361 0.0258735
8722.98222999 2.71649 0.026288
8726.78132644 2.70555 0.0262019
8730.58042288 2.65994 0.0261978
8734.37951933 2.6521 0.0262606
8738.17861578 2.67605 0.0266079
8741.97771223 2.72287 0.0267054
8745.77680868 2.74739 0.0267621
8749.57590512 2.70125 0.0265292
8753.37500157 2.6194 0.0292361
8757.17409802 2.63926 0.0348568
8760.97319447 2.83937 0.0441915
8764.77229091 2.78257 0.0464223
8768.57138736 2.66402 0.0355859
8772.37048381 2.67593 0.0381528
8776.16958026 2.79927 0.0342661
8779.96867671 2.81533 0.0341472
8783.76777315 2.7936 0.0288929
8787.5668696 2.81673 0.0301268
8791.36596605 2.61603 0.0294192
8795.1650625 2.29473 0.0277057
8798.96415895 2.1247 0.0249207
8802.76325539 2.22799 0.0254572
8806.56235184 2.51791 0.026765
8810.36144829 2.53465 0.0270416
8814.16054474 2.46255 0.0268113
8817.95964119 2.60502 0.0268294
8821.75873763 2.83958 0.032849
8825.55783408 3.02725 0.0363862
8829.35693053 2.90935 0.0457619
8833.15602698 2.92657 0.0403243
8836.95512343 2.83207 0.0346326
8840.75421987 2.73624 0.0310242
8844.55331632 2.84294 0.0311019
8848.35241277 2.97647 0.0318505
8852.15150922 2.93079 0.031015
8855.95060566 2.98358 0.0285105
8859.74970211 3.10225 0.0293964
8863.54879856 3.16447 0.034218
8867.34789501 3.20423 0.0327746
8871.14699146 3.18527 0.0314825
8874.9460879 3.16359 0.0276822
8878.74518435 3.21551 0.0293486
8882.5442808 3.33665 0.0340542
8886.34337725 3.25408 0.0347286
8890.1424737 3.03229 0.03306
8893.94157014 3.00895 0.0291763
8897.74066659 3.07931 0.0325184
8901.53976304 3.13111 0.0332788
8905.33885949 3.0803 0.0345563
8909.13795594 3.01189 0.030041
8912.93705238 2.95977 0.0313438
8916.73614883 2.93359 0.0345214
8920.53524528 2.95452 0.0354181
8924.33434173 2.9779 0.0336625
8928.13343817 2.88096 0.0300598
8931.93253462 2.73361 0.029735
8935.73163107 2.69677 0.0291957
8939.53072752 2.74436 0.0330018
8943.32982397 2.79061 0.0321276
8947.12892041 2.76356 0.0311253
8950.92801686 2.74066 0.0290073
8954.72711331 2.73336 0.033237
8958.52620976 2.63292 0.0334351
8962.32530621 2.48483 0.0313808
8966.12440265 2.41913 0.0289277
8969.9234991 2.46163 0.0289691
8973.72259555 2.49803 0.0295341
8977.521692 2.46582 0.0291492
8981.32078845 2.5207 0.0308798
8985.11988489 2.58978 0.0340551
8988.91898134 2.49245 0.0340181
8992.71807779 2.37209 0.0315237
8996.51717424 2.40582 0.0334106
9000.31627069 2.55826 0.0321582
9004.11536713 2.5015 0.0329758
9007.91446358 2.37354 0.0281152
9011.71356003 2.39018 0.0277051
9015.51265648 2.52741 0.0284462
9019.31175292 2.54764 0.0288041
9023.11084937 2.48441 0.0296795
9026.90994582 2.4924 0.0293535
9030.70904227 2.54407 0.0300046
9034.50813872 2.58739 0.0322475
9038.30723516 2.53814 0.0326592
9042.10633161 2.51585 0.033247
9045.90542806 2.57922 0.0345446
9049.70452451 2.5983 0.034191
9053.50362096 2.56902 0.0343142
9057.3027174 2.59238 0.0307069
9061.10181385 2.60247 0.0314861
9064.9009103 2.59895 0.0320659
9068.70000675 2.56359 0.0322373
9072.4991032 2.54238 0.0315917
9076.29819964 2.55321 0.0307319
9080.09729609 2.54921 0.0311797
9083.89639254 2.58197 0.0312961
9087.69548899 2.63246 0.0342646
9091.49458544 2.82133 0.0344668
9095.29368188 2.91149 0.035724
9099.09277833 2.74672 0.0360833
9102.89187478 2.61658 0.03557
9106.69097123 2.63482 0.0350912
9110.49006767 2.57241 0.0321377
9114.28916412 2.48612 0.0320493
9118.08826057 2.56644 0.032113
9121.88735702 2.66299 0.0321728
9125.68645347 2.62065 0.0322718
9129.48554991 2.54613 0.0325995
9133.28464636 2.52103 0.0332232
9137.08374281 2.55919 0.0337132
9140.88283926 2.58459 0.0336727
9144.68193571 2.54399 0.0340576
9148.48103215 2.47336 0.0363357
9152.2801286 2.45073 0.0373446
9156.07922505 2.5695 0.0403695
9159.8783215 2.67346 0.0380467
9163.67741795 2.70298 0.0375966
9167.47651439 2.70923 0.0350572
9171.27561084 2.63003 0.035079
9175.07470729 2.57623 0.0353938
9178.87380374 2.58884 0.0355945
9182.67290018 2.54617 0.0356379
9186.47199663 2.44112 0.0353599
9190.27109308 2.3633 0.035422
9194.07018953 2.4194 0.0356519
9197.86928598 2.51842 0.0362437
9201.66838242 2.51335 0.0366241
9205.46747887 2.50618 0.0370592
9209.26657532 2.56906 0.0375262
9213.06567177 2.61027 0.0394307
9216.86476822 2.50602 0.0393503
9220.66386466 2.29642 0.0416605
9224.46296111 2.2387 0.0402255
9228.26205756 2.44444 0.0407552
9232.06115401 2.6114 0.0386732
9235.86025046 2.58298 0.0385379
9239.6593469 2.42115 0.0383729
9243.45844335 2.20963 0.0388592
9247.2575398 2.14802 0.0404191
9251.05663625 2.35694 0.0414799
9254.8557327 2.51832 0.0428023
9258.65482914 2.58717 0.0453591
9262.45392559 2.627 0.0486831
9266.25302204 2.56381 0.0474264
9270.05211849 2.54938 0.0437545
9273.85121493 2.52383 0.0414651
9277.65031138 2.37357 0.0416233
9281.44940783 2.28794 0.0441258
9285.24850428 2.43684 0.0460815
9289.04760073 2.51362 0.0508083
9292.84669717 2.375 0.0490602
9296.64579362 2.34234 0.049356
9300.44489007 2.47978 0.0526425
9304.24398652 2.70384 0.0669342
9308.04308297 3.10905 0.103001
9311.84217941 3.28652 0.103406
9315.64127586 2.98155 0.0856162
9319.44037231 2.95566 0.0843594
9323.23946876 2.87485 0.0734239
9327.03856521 2.63973 0.0733067
9330.83766165 2.6381 0.0639533
9334.6367581 2.58782 0.0655279
9338.43585455 2.07962 0.0548218
9342.234951 1.81267 0.0510045
9346.03404745 1.99853 0.0496424
9349.83314389 2.14108 0.0507547
9353.63224034 1.95624 0.0495924
9357.43133679 2.00302 0.0492272
9361.23043324 2.22797 0.0509293
9365.02952968 2.18689 0.0560803
9368.82862613 1.98694 0.0658069
9372.62772258 1.92478 0.0866787
9376.42681903 2.09193 0.0991814
9380.22591548 1.98954 0.0973143
9384.02501192 1.53042 0.087569
9387.82410837 1.16217 0.0803234
9391.62320482 1.33544 0.0723777
9395.42230127 1.59714 0.0716746
9399.22139772 1.6614 0.0770474
9403.02049416 1.53695 0.0736868
9406.81959061 1.4918 0.0673564
9410.61868706 1.57055 0.0632554
9414.41778351 1.64715 0.0712873
9418.21687996 1.64901 0.0769988
9422.0159764 1.55549 0.0742367
9425.81507285 1.3457 0.0629888
9429.6141693 1.29599 0.0594856
9433.41326575 1.388 0.0676572
9437.21236219 1.4463 0.0771687
9441.01145864 1.59689 0.0788186
9444.81055509 1.5987 0.069469
9448.60965154 1.45464 0.0623758
9452.40874799 1.44377 0.0680186
9456.20784443 1.62351 0.0693893
9460.00694088 1.58147 0.0683969
9463.80603733 1.50905 0.0599091
9467.60513378 1.55891 0.0577954
9471.40423023 1.57142 0.0685079
9475.20332667 1.39507 0.0718164
9479.00242312 1.18237 0.0701131
9482.80151957 1.37768 0.0584466
9486.60061602 1.73368 0.0569133
9490.39971247 1.84146 0.0567493
9494.19880891 1.60661 0.0561576
9497.99790536 1.43371 0.0628975
9501.79700181 1.48737 0.0618787
9505.59609826 1.56989 0.0632291
9509.39519471 1.65784 0.055051
9513.19429115 1.73981 0.0618033
9516.9933876 1.61704 0.0675035
9520.79248405 1.48691 0.0669563
9524.5915805 1.55586 0.0589388
9528.39067694 1.66131 0.0551151
9532.18977339 1.75178 0.05738
9535.98886984 1.78085 0.055317
9539.78796629 1.70817 0.0530615
9543.58706274 1.60209 0.0505349
9547.38615918 1.52606 0.0569325
9551.18525563 1.41108 0.0574107
9554.98435208 1.42527 0.0599074
9558.78344853 1.4201 0.0530964
9562.58254498 1.29723 0.0629109
9566.38164142 1.407 0.0607202
9570.18073787 1.47162 0.0598868
9573.97983432 1.26729 0.0492945
9577.77893077 1.13631 0.047035
9581.57802722 1.14716 0.0462676
9585.37712366 1.24336 0.0465317
9589.17622011 1.28746 0.0468396
9592.97531656 1.21401 0.0467349
