#
# Draine & Li IR Dust Emission
# "big" graphitic grains (a>250A)
#
# lambda - wavelength in microns
# lamIlamH - IR emission per H column (erg s^-1 H^-1)
# sigExt - exinction cross section 
# 
lambda       lamIlamH       sigExt
  25.4003    7.68299E-31    1.31314E-24
  25.5163    8.61189E-31    1.31555E-24
  25.6327    9.64716E-31    1.31794E-24
  25.7498    1.08002E-30    1.32031E-24
  25.8673    1.20837E-30    1.32265E-24
  25.9854    1.35114E-30    1.32497E-24
  26.1040    1.50986E-30    1.32725E-24
  26.2232    1.68619E-30    1.32950E-24
  26.3429    1.88196E-30    1.33171E-24
  26.4631    2.09919E-30    1.33388E-24
  26.5839    2.34007E-30    1.33601E-24
  26.7053    2.60700E-30    1.33809E-24
  26.8272    2.90263E-30    1.34012E-24
  26.9497    3.22982E-30    1.34211E-24
  27.0727    3.59172E-30    1.34404E-24
  27.1963    3.99177E-30    1.34591E-24
  27.3204    4.43371E-30    1.34773E-24
  27.4451    4.92161E-30    1.34948E-24
  27.5704    5.45993E-30    1.35116E-24
  27.6963    6.05344E-30    1.35274E-24
  27.8227    6.70747E-30    1.35426E-24
  27.9497    7.42773E-30    1.35571E-24
  28.0773    8.22046E-30    1.35709E-24
  28.2055    9.09239E-30    1.35839E-24
  28.3342    1.00509E-29    1.35962E-24
  28.4636    1.11038E-29    1.36078E-24
  28.5935    1.22598E-29    1.36185E-24
  28.7241    1.35282E-29    1.36285E-24
  28.8552    1.49191E-29    1.36375E-24
  28.9869    1.64433E-29    1.36458E-24
  29.1192    1.81126E-29    1.36531E-24
  29.2522    1.99398E-29    1.36596E-24
  29.3857    2.19385E-29    1.36651E-24
  29.5198    2.41235E-29    1.36697E-24
  29.6546    2.65108E-29    1.36734E-24
  29.7900    2.91175E-29    1.36761E-24
  29.9260    3.19620E-29    1.36778E-24
  30.0626    3.50649E-29    1.36787E-24
  30.1998    3.84477E-29    1.36788E-24
  30.3377    4.21326E-29    1.36780E-24
  30.4762    4.61442E-29    1.36762E-24
  30.6153    5.05090E-29    1.36733E-24
  30.7550    5.52551E-29    1.36693E-24
  30.8954    6.04129E-29    1.36644E-24
  31.0365    6.60146E-29    1.36583E-24
  31.1781    7.20950E-29    1.36511E-24
  31.3205    7.86911E-29    1.36429E-24
  31.4635    8.58425E-29    1.36335E-24
  31.6071    9.35912E-29    1.36231E-24
  31.7514    1.01982E-28    1.36115E-24
  31.8963    1.11064E-28    1.35988E-24
  32.0419    1.20887E-28    1.35849E-24
  32.1882    1.31507E-28    1.35699E-24
  32.3351    1.42980E-28    1.35538E-24
  32.4827    1.55368E-28    1.35365E-24
  32.6310    1.68738E-28    1.35181E-24
  32.7800    1.83158E-28    1.34986E-24
  32.9296    1.98702E-28    1.34779E-24
  33.0799    2.15448E-28    1.34560E-24
  33.2309    2.33479E-28    1.34330E-24
  33.3826    2.52883E-28    1.34089E-24
  33.5350    2.73751E-28    1.33836E-24
  33.6881    2.96178E-28    1.33569E-24
  33.8419    3.20271E-28    1.33292E-24
  33.9964    3.46139E-28    1.33003E-24
  34.1516    3.73900E-28    1.32703E-24
  34.3075    4.03674E-28    1.32392E-24
  34.4641    4.35590E-28    1.32070E-24
  34.6214    4.69784E-28    1.31738E-24
  34.7795    5.06398E-28    1.31394E-24
  34.9382    5.45583E-28    1.31040E-24
  35.0977    5.87497E-28    1.30676E-24
  35.2580    6.32306E-28    1.30301E-24
  35.4189    6.80185E-28    1.29915E-24
  35.5806    7.31316E-28    1.29520E-24
  35.7430    7.85892E-28    1.29115E-24
  35.9062    8.44115E-28    1.28699E-24
  36.0701    9.06196E-28    1.28274E-24
  36.2348    9.72356E-28    1.27839E-24
  36.4002    1.04283E-27    1.27395E-24
  36.5663    1.11785E-27    1.26942E-24
  36.7333    1.19768E-27    1.26479E-24
  36.9009    1.28259E-27    1.26007E-24
  37.0694    1.37284E-27    1.25527E-24
  37.2386    1.46873E-27    1.25038E-24
  37.4086    1.57056E-27    1.24540E-24
  37.5794    1.67864E-27    1.24035E-24
  37.7509    1.79332E-27    1.23523E-24
  37.9233    1.91492E-27    1.23004E-24
  38.0964    2.04381E-27    1.22478E-24
  38.2703    2.18034E-27    1.21944E-24
  38.4450    2.32491E-27    1.21404E-24
  38.6205    2.47790E-27    1.20856E-24
  38.7968    2.63975E-27    1.20302E-24
  38.9739    2.81087E-27    1.19741E-24
  39.1518    2.99171E-27    1.19175E-24
  39.3305    3.18274E-27    1.18602E-24
  39.5101    3.38443E-27    1.18023E-24
  39.6904    3.59728E-27    1.17438E-24
  39.8716    3.82180E-27    1.16848E-24
  40.0536    4.05853E-27    1.16252E-24
  40.2365    4.30802E-27    1.15652E-24
  40.4202    4.57082E-27    1.15046E-24
  40.6047    4.84754E-27    1.14436E-24
  40.7900    5.13876E-27    1.13821E-24
  40.9762    5.44513E-27    1.13201E-24
  41.1633    5.76727E-27    1.12578E-24
  41.3512    6.10585E-27    1.11950E-24
  41.5400    6.46154E-27    1.11322E-24
  41.7296    6.83507E-27    1.10691E-24
  41.9201    7.22717E-27    1.10057E-24
  42.1115    7.63857E-27    1.09420E-24
  42.3037    8.07004E-27    1.08780E-24
  42.4968    8.52238E-27    1.08138E-24
  42.6908    8.99638E-27    1.07494E-24
  42.8857    9.49289E-27    1.06847E-24
  43.0815    1.00127E-26    1.06199E-24
  43.2781    1.05568E-26    1.05549E-24
  43.4757    1.11260E-26    1.04897E-24
  43.6742    1.17212E-26    1.04243E-24
  43.8735    1.23434E-26    1.03588E-24
  44.0738    1.29934E-26    1.02932E-24
  44.2750    1.36724E-26    1.02275E-24
  44.4771    1.43813E-26    1.01617E-24
  44.6802    1.51211E-26    1.00958E-24
  44.8841    1.58928E-26    1.00298E-24
  45.0890    1.66976E-26    9.96375E-25
  45.2948    1.75365E-26    9.89788E-25
  45.5016    1.84107E-26    9.83199E-25
  45.7093    1.93213E-26    9.76607E-25
  45.9180    2.02693E-26    9.70014E-25
  46.1276    2.12559E-26    9.63421E-25
  46.3382    2.22824E-26    9.56830E-25
  46.5497    2.33499E-26    9.50241E-25
  46.7622    2.44597E-26    9.43656E-25
  46.9757    2.56129E-26    9.37075E-25
  47.1901    2.68109E-26    9.30500E-25
  47.4055    2.80549E-26    9.23931E-25
  47.6219    2.93461E-26    9.17370E-25
  47.8393    3.06860E-26    9.10818E-25
  48.0577    3.20757E-26    9.04275E-25
  48.2771    3.35167E-26    8.97742E-25
  48.4975    3.50103E-26    8.91221E-25
  48.7189    3.65578E-26    8.84712E-25
  48.9413    3.81607E-26    8.78216E-25
  49.1647    3.98202E-26    8.71734E-25
  49.3891    4.15379E-26    8.65267E-25
  49.6146    4.33150E-26    8.58816E-25
  49.8411    4.51530E-26    8.52381E-25
  50.0686    4.70532E-26    8.45929E-25
  50.2972    4.90166E-26    8.39424E-25
  50.5268    5.10451E-26    8.32931E-25
  50.7574    5.31400E-26    8.26450E-25
  50.9891    5.53029E-26    8.19983E-25
  51.2219    5.75350E-26    8.13531E-25
  51.4557    5.98379E-26    8.07093E-25
  51.6906    6.22129E-26    8.00671E-25
  51.9266    6.46615E-26    7.94254E-25
  52.1636    6.71851E-26    7.87855E-25
  52.4017    6.97851E-26    7.81476E-25
  52.6409    7.24631E-26    7.75117E-25
  52.8813    7.52203E-26    7.68779E-25
  53.1227    7.80582E-26    7.62462E-25
  53.3652    8.09782E-26    7.56168E-25
  53.6088    8.39816E-26    7.49897E-25
  53.8535    8.70700E-26    7.43650E-25
  54.0993    9.02446E-26    7.37437E-25
  54.3463    9.35068E-26    7.31249E-25
  54.5944    9.68579E-26    7.25086E-25
  54.8436    1.00299E-25    7.18948E-25
  55.0940    1.03832E-25    7.12836E-25
  55.3455    1.07457E-25    7.06750E-25
  55.5981    1.11177E-25    7.00691E-25
  55.8519    1.14992E-25    6.94660E-25
  56.1069    1.18903E-25    6.88656E-25
  56.3630    1.22911E-25    6.82680E-25
  56.6203    1.27019E-25    6.76723E-25
  56.8788    1.31226E-25    6.70794E-25
  57.1384    1.35533E-25    6.64895E-25
  57.3993    1.39943E-25    6.59026E-25
  57.6613    1.44456E-25    6.53186E-25
  57.9245    1.49072E-25    6.47378E-25
  58.1889    1.53794E-25    6.41600E-25
  58.4546    1.58621E-25    6.35854E-25
  58.7214    1.63555E-25    6.30139E-25
  58.9895    1.68597E-25    6.24457E-25
  59.2587    1.73747E-25    6.18812E-25
  59.5293    1.79006E-25    6.13200E-25
  59.8010    1.84375E-25    6.07623E-25
  60.0740    1.89854E-25    6.02078E-25
  60.3482    1.95444E-25    5.96568E-25
  60.6237    2.01146E-25    5.91093E-25
  60.9005    2.06960E-25    5.85652E-25
  61.1785    2.12887E-25    5.80245E-25
  61.4578    2.18926E-25    5.74874E-25
  61.7383    2.25079E-25    5.69538E-25
  62.0201    2.31345E-25    5.64236E-25
  62.3033    2.37724E-25    5.58959E-25
  62.5877    2.44216E-25    5.53717E-25
  62.8734    2.50822E-25    5.48509E-25
  63.1604    2.57542E-25    5.43335E-25
  63.4487    2.64376E-25    5.38197E-25
  63.7384    2.71324E-25    5.33096E-25
  64.0293    2.78386E-25    5.28034E-25
  64.3216    2.85561E-25    5.23007E-25
  64.6152    2.92850E-25    5.18017E-25
  64.9102    3.00251E-25    5.13062E-25
  65.2065    3.07765E-25    5.08144E-25
  65.5042    3.15392E-25    5.03259E-25
  65.8032    3.23130E-25    4.98410E-25
  66.1036    3.30979E-25    4.93598E-25
  66.4054    3.38938E-25    4.88822E-25
  66.7085    3.47007E-25    4.84084E-25
  67.0130    3.55184E-25    4.79381E-25
  67.3189    3.63469E-25    4.74718E-25
  67.6263    3.71861E-25    4.70091E-25
  67.9350    3.80359E-25    4.65501E-25
  68.2451    3.88961E-25    4.60948E-25
  68.5566    3.97667E-25    4.56432E-25
  68.8696    4.06475E-25    4.51953E-25
  69.1840    4.15385E-25    4.47509E-25
  69.4998    4.24394E-25    4.43102E-25
  69.8171    4.33502E-25    4.38731E-25
  70.1358    4.42707E-25    4.34400E-25
  70.4559    4.52009E-25    4.30106E-25
  70.7776    4.61404E-25    4.25848E-25
  71.1007    4.70889E-25    4.21621E-25
  71.4252    4.80464E-25    4.17429E-25
  71.7513    4.90126E-25    4.13272E-25
  72.0788    4.99875E-25    4.09151E-25
  72.4079    5.09708E-25    4.05066E-25
  72.7384    5.19624E-25    4.01016E-25
  73.0705    5.29619E-25    3.97002E-25
  73.4040    5.39693E-25    3.93023E-25
  73.7391    5.49842E-25    3.89080E-25
  74.0757    5.60065E-25    3.85173E-25
  74.4139    5.70359E-25    3.81300E-25
  74.7536    5.80722E-25    3.77463E-25
  75.0948    5.91151E-25    3.73660E-25
  75.4376    6.01645E-25    3.69896E-25
  75.7820    6.12200E-25    3.66165E-25
  76.1279    6.22813E-25    3.62468E-25
  76.4755    6.33481E-25    3.58804E-25
  76.8246    6.44202E-25    3.55173E-25
  77.1753    6.54973E-25    3.51575E-25
  77.5276    6.65790E-25    3.48009E-25
  77.8815    6.76647E-25    3.44471E-25
  78.2370    6.87544E-25    3.40966E-25
  78.5942    6.98480E-25    3.37492E-25
  78.9529    7.09450E-25    3.34050E-25
  79.3134    7.20453E-25    3.30640E-25
  79.6754    7.31484E-25    3.27262E-25
  80.0391    7.42541E-25    3.23915E-25
  80.4045    7.53622E-25    3.20600E-25
  80.7716    7.64724E-25    3.17318E-25
  81.1403    7.75844E-25    3.14068E-25
  81.5107    7.86978E-25    3.10851E-25
  81.8828    7.98124E-25    3.07666E-25
  82.2566    8.09278E-25    3.04513E-25
  82.6321    8.20438E-25    3.01392E-25
  83.0093    8.31599E-25    2.98305E-25
  83.3882    8.42761E-25    2.95250E-25
  83.7689    8.53919E-25    2.92228E-25
  84.1513    8.65072E-25    2.89237E-25
  84.5354    8.76214E-25    2.86278E-25
  84.9213    8.87344E-25    2.83351E-25
  85.3090    8.98459E-25    2.80455E-25
  85.6984    9.09555E-25    2.77589E-25
  86.0896    9.20633E-25    2.74753E-25
  86.4826    9.31686E-25    2.71949E-25
  86.8774    9.42712E-25    2.69177E-25
  87.2740    9.53708E-25    2.66437E-25
  87.6724    9.64671E-25    2.63728E-25
  88.0726    9.75597E-25    2.61050E-25
  88.4747    9.86484E-25    2.58402E-25
  88.8786    9.97333E-25    2.55790E-25
  89.2843    1.00813E-24    2.53209E-25
  89.6919    1.01889E-24    2.50657E-25
  90.1013    1.02958E-24    2.48134E-25
  90.5126    1.04022E-24    2.45638E-25
  90.9258    1.05080E-24    2.43171E-25
  91.3409    1.06132E-24    2.40731E-25
  91.7579    1.07177E-24    2.38319E-25
  92.1767    1.08214E-24    2.35933E-25
  92.5975    1.09245E-24    2.33571E-25
  93.0202    1.10267E-24    2.31234E-25
  93.4449    1.11281E-24    2.28923E-25
  93.8714    1.12286E-24    2.26635E-25
  94.2999    1.13282E-24    2.24372E-25
  94.7304    1.14270E-24    2.22132E-25
  95.1629    1.15248E-24    2.19917E-25
  95.5973    1.16215E-24    2.17724E-25
  96.0337    1.17172E-24    2.15553E-25
  96.4721    1.18118E-24    2.13405E-25
  96.9125    1.19054E-24    2.11279E-25
  97.3549    1.19979E-24    2.09176E-25
  97.7993    1.20893E-24    2.07095E-25
  98.2457    1.21796E-24    2.05036E-25
  98.6942    1.22687E-24    2.03000E-25
  99.1448    1.23566E-24    2.00985E-25
  99.5974    1.24433E-24    1.98991E-25
 100.0520    1.25288E-24    1.97019E-25
 100.5087    1.26130E-24    1.95065E-25
 100.9676    1.26962E-24    1.93136E-25
 101.4285    1.27781E-24    1.91229E-25
 101.8915    1.28588E-24    1.89345E-25
 102.3566    1.29383E-24    1.87484E-25
 102.8239    1.30166E-24    1.85645E-25
 103.2933    1.30937E-24    1.83829E-25
 103.7648    1.31693E-24    1.82029E-25
 104.2385    1.32438E-24    1.80252E-25
 104.7143    1.33170E-24    1.78499E-25
 105.1923    1.33890E-24    1.76768E-25
 105.6725    1.34597E-24    1.75061E-25
 106.1549    1.35292E-24    1.73376E-25
 106.6395    1.35975E-24    1.71713E-25
 107.1263    1.36646E-24    1.70073E-25
 107.6154    1.37304E-24    1.68455E-25
 108.1066    1.37950E-24    1.66859E-25
 108.6001    1.38584E-24    1.65286E-25
 109.0959    1.39205E-24    1.63734E-25
 109.5939    1.39815E-24    1.62203E-25
 110.0942    1.40412E-24    1.60695E-25
 110.5968    1.40998E-24    1.59208E-25
 111.1016    1.41572E-24    1.57743E-25
 111.6088    1.42134E-24    1.56299E-25
 112.1183    1.42685E-24    1.54877E-25
 112.6301    1.43225E-24    1.53476E-25
 113.1443    1.43756E-24    1.52100E-25
 113.6608    1.44275E-24    1.50746E-25
 114.1796    1.44785E-24    1.49413E-25
 114.7009    1.45284E-24    1.48103E-25
 115.2245    1.45774E-24    1.46814E-25
 115.7505    1.46254E-24    1.45547E-25
 116.2789    1.46726E-24    1.44303E-25
 116.8097    1.47188E-24    1.43080E-25
 117.3429    1.47643E-24    1.41880E-25
 117.8786    1.48090E-24    1.40703E-25
 118.4167    1.48527E-24    1.39546E-25
 118.9573    1.48956E-24    1.38409E-25
 119.5003    1.49377E-24    1.37294E-25
 120.0458    1.49792E-24    1.36202E-25
 120.5938    1.50200E-24    1.35134E-25
 121.1443    1.50604E-24    1.34088E-25
 121.6973    1.51002E-24    1.33067E-25
 122.2529    1.51396E-24    1.32070E-25
 122.8110    1.51787E-24    1.31098E-25
 123.3716    1.52175E-24    1.30150E-25
 123.9348    1.52561E-24    1.29229E-25
 124.5005    1.52951E-24    1.28339E-25
 125.0689    1.53341E-24    1.27476E-25
 125.6398    1.53729E-24    1.26639E-25
 126.2134    1.54117E-24    1.25828E-25
 126.7895    1.54504E-24    1.25044E-25
 127.3683    1.54892E-24    1.24286E-25
 127.9497    1.55280E-24    1.23555E-25
 128.5338    1.55668E-24    1.22850E-25
 129.1206    1.56056E-24    1.22170E-25
 129.7100    1.56443E-24    1.21515E-25
 130.3021    1.56827E-24    1.20882E-25
 130.8970    1.57207E-24    1.20271E-25
 131.4945    1.57581E-24    1.19677E-25
 132.0948    1.57945E-24    1.19098E-25
 132.6978    1.58296E-24    1.18529E-25
 133.3035    1.58630E-24    1.17964E-25
 133.9121    1.58940E-24    1.17396E-25
 134.5234    1.59220E-24    1.16818E-25
 135.1375    1.59462E-24    1.16221E-25
 135.7544    1.59656E-24    1.15591E-25
 136.3741    1.59795E-24    1.14922E-25
 136.9966    1.59871E-24    1.14204E-25
 137.6220    1.59876E-24    1.13428E-25
 138.2502    1.59804E-24    1.12589E-25
 138.8814    1.59650E-24    1.11682E-25
 139.5153    1.59411E-24    1.10706E-25
 140.1522    1.59086E-24    1.09662E-25
 140.7920    1.58677E-24    1.08554E-25
 141.4347    1.58187E-24    1.07391E-25
 142.0804    1.57620E-24    1.06179E-25
 142.7290    1.56984E-24    1.04929E-25
 143.3805    1.56286E-24    1.03650E-25
 144.0350    1.55534E-24    1.02353E-25
 144.6926    1.54735E-24    1.01046E-25
 145.3531    1.53896E-24    9.97384E-26
 146.0166    1.53025E-24    9.84358E-26
 146.6832    1.52128E-24    9.71441E-26
 147.3528    1.51209E-24    9.58681E-26
 148.0254    1.50274E-24    9.46112E-26
 148.7012    1.49326E-24    9.33758E-26
 149.3800    1.48369E-24    9.21640E-26
 150.0619    1.47406E-24    9.09770E-26
 150.7469    1.46441E-24    8.98167E-26
 151.4351    1.45473E-24    8.86818E-26
 152.1264    1.44504E-24    8.75722E-26
 152.8208    1.43536E-24    8.64875E-26
 153.5185    1.42568E-24    8.54273E-26
 154.2193    1.41602E-24    8.43910E-26
 154.9233    1.40637E-24    8.33777E-26
 155.6305    1.39675E-24    8.23867E-26
 156.3409    1.38716E-24    8.14173E-26
 157.0546    1.37758E-24    8.04685E-26
 157.7716    1.36803E-24    7.95397E-26
 158.4918    1.35851E-24    7.86301E-26
 159.2153    1.34901E-24    7.77389E-26
 159.9421    1.33954E-24    7.68653E-26
 160.6722    1.33009E-24    7.60086E-26
 161.4057    1.32065E-24    7.51683E-26
 162.1425    1.31124E-24    7.43435E-26
 162.8827    1.30185E-24    7.35338E-26
 163.6263    1.29248E-24    7.27385E-26
 164.3732    1.28312E-24    7.19571E-26
 165.1236    1.27377E-24    7.11890E-26
 165.8773    1.26444E-24    7.04339E-26
 166.6346    1.25513E-24    6.96911E-26
 167.3953    1.24583E-24    6.89603E-26
 168.1594    1.23653E-24    6.82411E-26
 168.9270    1.22725E-24    6.75331E-26
 169.6982    1.21798E-24    6.68358E-26
 170.4729    1.20872E-24    6.61490E-26
 171.2511    1.19947E-24    6.54724E-26
 172.0328    1.19023E-24    6.48055E-26
 172.8181    1.18100E-24    6.41482E-26
 173.6071    1.17178E-24    6.35002E-26
 174.3996    1.16256E-24    6.28611E-26
 175.1957    1.15336E-24    6.22307E-26
 175.9955    1.14416E-24    6.16086E-26
 176.7989    1.13497E-24    6.09948E-26
 177.6060    1.12579E-24    6.03891E-26
 178.4167    1.11662E-24    5.97912E-26
 179.2312    1.10746E-24    5.92009E-26
 180.0494    1.09831E-24    5.86182E-26
 180.8713    1.08917E-24    5.80427E-26
 181.6970    1.08004E-24    5.74744E-26
 182.5264    1.07093E-24    5.69130E-26
 183.3596    1.06183E-24    5.63585E-26
 184.1967    1.05274E-24    5.58106E-26
 185.0375    1.04367E-24    5.52693E-26
 185.8822    1.03461E-24    5.47344E-26
 186.7307    1.02557E-24    5.42057E-26
 187.5832    1.01655E-24    5.36832E-26
 188.4395    1.00754E-24    5.31668E-26
 189.2997    9.98548E-25    5.26563E-26
 190.1638    9.89578E-25    5.21516E-26
 191.0319    9.80627E-25    5.16526E-26
 191.9040    9.71697E-25    5.11592E-26
 192.7800    9.62788E-25    5.06713E-26
 193.6601    9.53902E-25    5.01888E-26
 194.5441    9.45039E-25    4.97117E-26
 195.4322    9.36200E-25    4.92398E-26
 196.3243    9.27387E-25    4.87731E-26
 197.2206    9.18598E-25    4.83114E-26
 198.1209    9.09837E-25    4.78547E-26
 199.0253    9.01103E-25    4.74029E-26
 199.9338    8.92398E-25    4.69560E-26
 200.8465    8.83723E-25    4.65138E-26
 201.7634    8.75077E-25    4.60763E-26
 202.6844    8.66463E-25    4.56434E-26
 203.6097    8.57880E-25    4.52151E-26
 204.5391    8.49330E-25    4.47912E-26
 205.4729    8.40813E-25    4.43718E-26
 206.4108    8.32330E-25    4.39567E-26
 207.3531    8.23883E-25    4.35459E-26
 208.2997    8.15471E-25    4.31394E-26
 209.2505    8.07096E-25    4.27370E-26
 210.2058    7.98758E-25    4.23388E-26
 211.1653    7.90458E-25    4.19446E-26
 212.1293    7.82197E-25    4.15545E-26
 213.0977    7.73976E-25    4.11683E-26
 214.0704    7.65795E-25    4.07860E-26
 215.0477    7.57655E-25    4.04077E-26
 216.0294    7.49557E-25    4.00331E-26
 217.0155    7.41501E-25    3.96623E-26
 218.0062    7.33488E-25    3.92952E-26
 219.0014    7.25519E-25    3.89318E-26
 220.0011    7.17594E-25    3.85720E-26
 221.0054    7.09714E-25    3.82158E-26
 222.0143    7.01879E-25    3.78631E-26
 223.0278    6.94090E-25    3.75140E-26
 224.0459    6.86347E-25    3.71683E-26
 225.0687    6.78652E-25    3.68260E-26
 226.0961    6.71004E-25    3.64871E-26
 227.1282    6.63404E-25    3.61516E-26
 228.1651    6.55853E-25    3.58193E-26
 229.2066    6.48351E-25    3.54904E-26
 230.2529    6.40898E-25    3.51646E-26
 231.3040    6.33495E-25    3.48420E-26
 232.3599    6.26142E-25    3.45226E-26
 233.4206    6.18839E-25    3.42063E-26
 234.4862    6.11588E-25    3.38931E-26
 235.5566    6.04388E-25    3.35829E-26
 236.6319    5.97240E-25    3.32757E-26
 237.7122    5.90144E-25    3.29715E-26
 238.7973    5.83100E-25    3.26703E-26
 239.8874    5.76109E-25    3.23719E-26
 240.9825    5.69171E-25    3.20765E-26
 242.0826    5.62285E-25    3.17839E-26
 243.1877    5.55454E-25    3.14941E-26
 244.2978    5.48675E-25    3.12071E-26
 245.4130    5.41951E-25    3.09229E-26
 246.5333    5.35280E-25    3.06414E-26
 247.6587    5.28664E-25    3.03626E-26
 248.7893    5.22102E-25    3.00865E-26
 249.9250    5.15594E-25    2.98130E-26
 251.0659    5.09141E-25    2.95421E-26
 252.2120    5.02742E-25    2.92738E-26
 253.3634    4.96398E-25    2.90081E-26
 254.5199    4.90109E-25    2.87449E-26
 255.6818    4.83875E-25    2.84842E-26
 256.8490    4.77696E-25    2.82260E-26
 258.0215    4.71572E-25    2.79702E-26
 259.1994    4.65503E-25    2.77169E-26
 260.3826    4.59489E-25    2.74659E-26
 261.5712    4.53530E-25    2.72174E-26
 262.7653    4.47627E-25    2.69712E-26
 263.9648    4.41778E-25    2.67273E-26
 265.1698    4.35984E-25    2.64858E-26
 266.3803    4.30246E-25    2.62465E-26
 267.5963    4.24562E-25    2.60095E-26
 268.8179    4.18933E-25    2.57747E-26
 270.0450    4.13359E-25    2.55422E-26
 271.2778    4.07840E-25    2.53118E-26
 272.5162    4.02375E-25    2.50836E-26
 273.7602    3.96964E-25    2.48575E-26
 275.0099    3.91608E-25    2.46336E-26
 276.2653    3.86306E-25    2.44118E-26
 277.5265    3.81058E-25    2.41921E-26
 278.7934    3.75864E-25    2.39744E-26
 280.0660    3.70724E-25    2.37588E-26
 281.3445    3.65637E-25    2.35452E-26
 282.6289    3.60604E-25    2.33336E-26
 283.9190    3.55624E-25    2.31239E-26
 285.2151    3.50697E-25    2.29163E-26
 286.5171    3.45822E-25    2.27106E-26
 287.8251    3.41000E-25    2.25068E-26
 289.1390    3.36231E-25    2.23049E-26
 290.4589    3.31513E-25    2.21049E-26
 291.7848    3.26848E-25    2.19067E-26
 293.1168    3.22234E-25    2.17105E-26
 294.4549    3.17671E-25    2.15160E-26
 295.7991    3.13160E-25    2.13233E-26
 297.1494    3.08699E-25    2.11325E-26
 298.5059    3.04289E-25    2.09434E-26
 299.8685    2.99929E-25    2.07561E-26
 301.2374    2.95619E-25    2.05705E-26
 302.6126    2.91359E-25    2.03867E-26
 303.9940    2.87148E-25    2.02045E-26
 305.3817    2.82987E-25    2.00241E-26
 306.7758    2.78874E-25    1.98453E-26
 308.1762    2.74810E-25    1.96682E-26
 309.5830    2.70794E-25    1.94927E-26
 310.9962    2.66826E-25    1.93189E-26
 312.4159    2.62905E-25    1.91466E-26
 313.8421    2.59032E-25    1.89760E-26
 315.2748    2.55205E-25    1.88069E-26
 316.7140    2.51425E-25    1.86394E-26
 318.1598    2.47692E-25    1.84735E-26
 319.6122    2.44004E-25    1.83091E-26
 321.0712    2.40362E-25    1.81462E-26
 322.5369    2.36765E-25    1.79848E-26
 324.0092    2.33213E-25    1.78249E-26
 325.4883    2.29705E-25    1.76665E-26
 326.9742    2.26242E-25    1.75095E-26
 328.4668    2.22822E-25    1.73540E-26
 329.9662    2.19446E-25    1.71999E-26
 331.4725    2.16113E-25    1.70473E-26
 332.9857    2.12822E-25    1.68960E-26
 334.5057    2.09574E-25    1.67461E-26
 336.0328    2.06368E-25    1.65977E-26
 337.5667    2.03204E-25    1.64506E-26
 339.1077    2.00081E-25    1.63048E-26
 340.6557    1.96999E-25    1.61604E-26
 342.2108    1.93957E-25    1.60173E-26
 343.7730    1.90955E-25    1.58755E-26
 345.3423    1.87994E-25    1.57350E-26
 346.9188    1.85071E-25    1.55959E-26
 348.5025    1.82188E-25    1.54580E-26
 350.0934    1.79344E-25    1.53213E-26
 351.6915    1.76537E-25    1.51859E-26
 353.2970    1.73769E-25    1.50518E-26
 354.9098    1.71038E-25    1.49189E-26
 356.5299    1.68345E-25    1.47872E-26
 358.1575    1.65688E-25    1.46567E-26
 359.7925    1.63068E-25    1.45274E-26
 361.4349    1.60484E-25    1.43993E-26
 363.0848    1.57935E-25    1.42723E-26
 364.7423    1.55422E-25    1.41466E-26
 366.4073    1.52944E-25    1.40219E-26
 368.0800    1.50501E-25    1.38984E-26
 369.7603    1.48092E-25    1.37761E-26
 371.4482    1.45716E-25    1.36549E-26
 373.1438    1.43374E-25    1.35347E-26
 374.8472    1.41066E-25    1.34157E-26
 376.5584    1.38790E-25    1.32977E-26
 378.2774    1.36547E-25    1.31809E-26
 380.0042    1.34335E-25    1.30651E-26
 381.7389    1.32156E-25    1.29503E-26
 383.4815    1.30007E-25    1.28366E-26
 385.2321    1.27890E-25    1.27239E-26
 386.9907    1.25804E-25    1.26123E-26
 388.7573    1.23747E-25    1.25017E-26
 390.5320    1.21721E-25    1.23921E-26
 392.3147    1.19724E-25    1.22834E-26
 394.1056    1.17757E-25    1.21758E-26
 395.9047    1.15818E-25    1.20692E-26
 397.7120    1.13908E-25    1.19635E-26
 399.5275    1.12027E-25    1.18588E-26
 401.3514    1.10173E-25    1.17550E-26
 403.1835    1.08347E-25    1.16522E-26
 405.0241    1.06548E-25    1.15503E-26
 406.8730    1.04776E-25    1.14493E-26
 408.7303    1.03030E-25    1.13493E-26
 410.5962    1.01311E-25    1.12501E-26
 412.4705    9.96174E-26    1.11519E-26
 414.3535    9.79496E-26    1.10545E-26
 416.2450    9.63071E-26    1.09581E-26
 418.1451    9.46896E-26    1.08625E-26
 420.0539    9.30966E-26    1.07678E-26
 421.9715    9.15280E-26    1.06739E-26
 423.8977    8.99835E-26    1.05809E-26
 425.8328    8.84626E-26    1.04887E-26
 427.7767    8.69652E-26    1.03974E-26
 429.7295    8.54908E-26    1.03068E-26
 431.6912    8.40392E-26    1.02171E-26
 433.6619    8.26102E-26    1.01283E-26
 435.6415    8.12033E-26    1.00402E-26
 437.6302    7.98184E-26    9.95289E-27
 439.6280    7.84551E-26    9.86639E-27
 441.6349    7.71131E-26    9.78068E-27
 443.6509    7.57922E-26    9.69574E-27
 445.6762    7.44920E-26    9.61156E-27
 447.7107    7.32123E-26    9.52815E-27
