#
# ISO SWS/LWS Spectra of young stellar object GL7009S
# Dartois et al. 1998, A&A, 
#
# Combined SWS/LWS spectrum of GL7009 S obtained from P.Cox 
# through XT on 09/12/98
#
# lam - wavelength in microns
# flux - flux in W/cm^2/um
#
lam      flux
 10.6991  9.90755e-18  
 10.7080  9.80483e-18  
 10.7169  9.71729e-18  
 10.7259  9.50085e-18  
 10.7348  9.16020e-18  
 10.7438  8.96697e-18  
 10.7527  9.19226e-18  
 10.7617  9.69508e-18  
 10.7706  1.01693e-17  
 10.7796  1.04728e-17  
 10.7886  1.06330e-17  
 10.7976  1.06458e-17  
 10.8066  1.04173e-17  
 10.8156  1.00211e-17  
 10.8246  9.66445e-18  
 10.8337  9.40920e-18  
 10.8427  9.26680e-18  
 10.8517  9.22639e-18  
 10.8608  9.22588e-18  
 10.8698  9.12565e-18  
 10.8789  8.91427e-18  
 10.8880  8.79120e-18  
 10.8970  8.83103e-18  
 10.9061  8.84043e-18  
 10.9152  8.62912e-18  
 10.9243  8.31302e-18  
 10.9334  8.25616e-18  
 10.9425  8.61123e-18  
 10.9517  9.08691e-18  
 10.9608  9.31702e-18  
 10.9699  9.28203e-18  
 10.9791  9.16691e-18  
 10.9882  9.21682e-18  
 10.9974  9.62551e-18  
 11.0066  1.03499e-17  
 11.0157  1.11392e-17  
 11.0249  1.16743e-17  
 11.0341  1.17423e-17  
 11.0433  1.14285e-17  
 11.0525  1.09596e-17  
 11.0617  1.06330e-17  
 11.0709  1.05481e-17  
 11.0802  1.06656e-17  
 11.0894  1.08736e-17  
 11.0987  1.10868e-17  
 11.1079  1.12146e-17  
 11.1172  1.12045e-17  
 11.1264  1.10591e-17  
 11.1357  1.10307e-17  
 11.1450  1.13890e-17  
 11.1543  1.21655e-17  
 11.1636  1.30156e-17  
 11.1729  1.35599e-17  
 11.1822  1.36491e-17  
 11.1915  1.33009e-17  
 11.2009  1.28146e-17  
 11.2102  1.25055e-17  
 11.2195  1.24426e-17  
 11.2289  1.23739e-17  
 11.2383  1.20364e-17  
 11.2476  1.14793e-17  
 11.2570  1.09696e-17  
 11.2664  1.07459e-17  
 11.2758  1.10168e-17  
 11.2852  1.16162e-17  
 11.2946  1.20729e-17  
 11.3040  1.21181e-17  
 11.3134  1.19512e-17  
 11.3229  1.18785e-17  
 11.3323  1.19092e-17  
 11.3418  1.19232e-17  
 11.3512  1.20529e-17  
 11.3607  1.26576e-17  
 11.3701  1.37610e-17  
 11.3796  1.49005e-17  
 11.3891  1.54497e-17  
 11.3986  1.54190e-17  
 11.4081  1.53530e-17  
 11.4176  1.56636e-17  
 11.4271  1.63802e-17  
 11.4367  1.72530e-17  
 11.4462  1.79543e-17  
 11.4557  1.81392e-17  
 11.4653  1.77937e-17  
 11.4748  1.70386e-17  
 11.4844  1.62580e-17  
 11.4940  1.57095e-17  
 11.5036  1.54776e-17  
 11.5132  1.54906e-17  
 11.5228  1.57370e-17  
 11.5324  1.63079e-17  
 11.5420  1.69935e-17  
 11.5516  1.73819e-17  
 11.5612  1.72207e-17  
 11.5709  1.66725e-17  
 11.5805  1.61156e-17  
 11.5902  1.59398e-17  
 11.5998  1.62631e-17  
 11.6095  1.67493e-17  
 11.6192  1.70341e-17  
 11.6289  1.71723e-17  
 11.6386  1.75946e-17  
 11.6483  1.85685e-17  
 11.6580  1.97864e-17  
 11.6677  2.09758e-17  
 11.6774  2.20389e-17  
 11.6872  2.27617e-17  
 11.6969  2.29067e-17  
 11.7067  2.26427e-17  
 11.7164  2.25208e-17  
 11.7262  2.28283e-17  
 11.7360  2.35071e-17  
 11.7457  2.44392e-17  
 11.7555  2.56570e-17  
 11.7653  2.71117e-17  
 11.7751  2.84340e-17  
 11.7850  2.90367e-17  
 11.7948  2.86586e-17  
 11.8046  2.76643e-17  
 11.8145  2.68053e-17  
 11.8243  2.63931e-17  
 11.8342  2.62700e-17  
 11.8440  2.62285e-17  
 11.8539  2.60465e-17  
 11.8638  2.54531e-17  
 11.8737  2.44020e-17  
 11.8836  2.32406e-17  
 11.8935  2.26149e-17  
 11.9034  2.27215e-17  
 11.9133  2.34258e-17  
 11.9233  2.42869e-17  
 11.9332  2.50502e-17  
 11.9431  2.57519e-17  
 11.9531  2.63385e-17  
 11.9631  2.66849e-17  
 11.9730  2.69301e-17  
 11.9830  2.75510e-17  
 11.9930  2.86366e-17  
 12.0028  3.05014e-17  
 12.0128  3.09551e-17  
 12.0229  3.08807e-17  
 12.0329  3.01069e-17  
 12.0429  2.94266e-17  
 12.0530  2.95049e-17  
 12.0630  3.02646e-17  
 12.0731  3.11045e-17  
 12.0831  3.14846e-17  
 12.0932  3.10886e-17  
 12.1033  3.04870e-17  
 12.1134  3.04527e-17  
 12.1235  3.12134e-17  
 12.1336  3.24796e-17  
 12.1437  3.36537e-17  
 12.1538  3.39529e-17  
 12.1640  3.33996e-17  
 12.1741  3.26843e-17  
 12.1842  3.23699e-17  
 12.1944  3.24802e-17  
 12.2046  3.25209e-17  
 12.2147  3.20334e-17  
 12.2249  3.10254e-17  
 12.2351  2.99980e-17  
 12.2453  2.93694e-17  
 12.2555  2.92740e-17  
 12.2657  2.95220e-17  
 12.2760  2.98365e-17  
 12.2862  3.02356e-17  
 12.2964  3.07667e-17  
 12.3067  3.13602e-17  
 12.3170  3.19413e-17  
 12.3272  3.26338e-17  
 12.3375  3.34444e-17  
 12.3478  3.41266e-17  
 12.3581  3.46953e-17  
 12.3684  3.52813e-17  
 12.3787  3.58952e-17  
 12.3890  3.64274e-17  
 12.3993  3.68802e-17  
 12.4097  3.73814e-17  
 12.4200  3.79379e-17  
 12.4304  3.84849e-17  
 12.4407  3.88943e-17  
 12.4511  3.90998e-17  
 12.4615  3.93069e-17  
 12.4719  3.97173e-17  
 12.4823  4.01057e-17  
 12.4927  4.01878e-17  
 12.5031  3.99361e-17  
 12.5135  3.96575e-17  
 12.5240  3.96908e-17  
 12.5344  4.01837e-17  
 12.5448  4.08293e-17  
 12.5553  4.12409e-17  
 12.5658  4.12759e-17  
 12.5762  4.11243e-17  
 12.5867  4.10152e-17  
 12.5972  4.11365e-17  
 12.6077  4.14057e-17  
 12.6182  4.17754e-17  
 12.6288  4.21935e-17  
 12.6393  4.26566e-17  
 12.6498  4.29673e-17  
 12.6604  4.30027e-17  
 12.6709  4.26971e-17  
 12.6815  4.23469e-17  
 12.6921  4.22252e-17  
 12.7026  4.23144e-17  
 12.7132  4.26574e-17  
 12.7238  4.32708e-17  
 12.7344  4.39355e-17  
 12.7451  4.43186e-17  
 12.7557  4.42869e-17  
 12.7663  4.41183e-17  
 12.7770  4.41482e-17  
 12.7876  4.44942e-17  
 12.7983  4.48606e-17  
 12.8089  4.50296e-17  
 12.8196  4.50543e-17  
 12.8303  4.50417e-17  
 12.8410  4.49005e-17  
 12.8517  4.45680e-17  
 12.8624  4.42790e-17  
 12.8731  4.43320e-17  
 12.8839  4.47335e-17  
 12.8946  4.51595e-17  
 12.9054  4.53172e-17  
 12.9161  4.52165e-17  
 12.9269  4.51435e-17  
 12.9377  4.53054e-17  
 12.9485  4.56371e-17  
 12.9593  4.60227e-17  
 12.9701  4.64015e-17  
 12.9809  4.66092e-17  
 12.9917  4.64884e-17  
 13.0025  4.60617e-17  
 13.0134  4.56687e-17  
 13.0242  4.56885e-17  
 13.0351  4.60647e-17  
 13.0459  4.63657e-17  
 13.0568  4.63054e-17  
 13.0677  4.61312e-17  
 13.0786  4.61597e-17  
 13.0895  4.62694e-17  
 13.1004  4.60606e-17  
 13.1113  4.54562e-17  
 13.1223  4.48621e-17  
 13.1332  4.46562e-17  
 13.1441  4.48202e-17  
 13.1551  4.51223e-17  
 13.1661  4.54804e-17  
 13.1771  4.59383e-17  
 13.1880  4.63754e-17  
 13.1990  4.65603e-17  
 13.2100  4.63795e-17  
 13.2210  4.60272e-17  
 13.2321  4.57775e-17  
 13.2431  4.57120e-17  
 13.2541  4.55488e-17  
 13.2652  4.51551e-17  
 13.2762  4.48008e-17  
 13.2873  4.47851e-17  
 13.2984  4.49584e-17  
 13.3095  4.48886e-17  
 13.3206  4.45003e-17  
 13.3317  4.41468e-17  
 13.3428  4.41277e-17  
 13.3539  4.43545e-17  
 13.3651  4.45030e-17  
 13.3762  4.44845e-17  
 13.3873  4.46209e-17  
 13.3985  4.52349e-17  
 13.4097  4.60254e-17  
 13.4209  4.64383e-17  
 13.4320  4.63590e-17  
 13.4432  4.62162e-17  
 13.4545  4.62784e-17  
 13.4657  4.63187e-17  
 13.4769  4.62295e-17  
 13.4881  4.61740e-17  
 13.4994  4.64265e-17  
 13.5106  4.69067e-17  
 13.5219  4.72232e-17  
 13.5332  4.72066e-17  
 13.5444  4.71112e-17  
 13.5557  4.71193e-17  
 13.5670  4.71018e-17  
 13.5784  4.68927e-17  
 13.5897  4.66046e-17  
 13.6010  4.65434e-17  
 13.6123  4.68599e-17  
 13.6237  4.71788e-17  
 13.6350  4.70323e-17  
 13.6464  4.63112e-17  
 13.6578  4.55322e-17  
 13.6692  4.52160e-17  
 13.6806  4.52966e-17  
 13.6920  4.54332e-17  
 13.7034  4.56229e-17  
 13.7148  4.60829e-17  
 13.7262  4.66089e-17  
 13.7377  4.69124e-17  
 13.7491  4.69006e-17  
 13.7606  4.68454e-17  
 13.7721  4.71070e-17  
 13.7836  4.77922e-17  
 13.7951  4.85682e-17  
 13.8066  4.89953e-17  
 13.8181  4.89727e-17  
 13.8296  4.87732e-17  
 13.8411  4.86196e-17  
 13.8527  4.85518e-17  
 13.8642  4.84658e-17  
 13.8758  4.83940e-17  
 13.8873  4.83833e-17  
 13.8989  4.84003e-17  
 13.9105  4.83125e-17  
 13.9221  4.80812e-17  
 13.9337  4.77789e-17  
 13.9453  4.75693e-17  
 13.9569  4.75755e-17  
 13.9686  4.77642e-17  
 13.9802  4.80401e-17  
 13.9919  4.83002e-17  
 14.0035  4.84135e-17  
 14.0152  4.83231e-17  
 14.0269  4.81122e-17  
 14.0386  4.80435e-17  
 14.0503  4.82720e-17  
 14.0620  4.86536e-17  
 14.0737  4.89323e-17  
 14.0855  4.90672e-17  
 14.0972  4.93470e-17  
 14.1090  5.00410e-17  
 14.1207  5.08517e-17  
 14.1325  5.11769e-17  
 14.1443  5.08672e-17  
 14.1561  5.03570e-17  
 14.1679  5.02415e-17  
 14.1797  5.05717e-17  
 14.1915  5.08599e-17  
 14.2033  5.07265e-17  
 14.2152  5.03940e-17  
 14.2270  5.04265e-17  
 14.2389  5.08411e-17  
 14.2508  5.10546e-17  
 14.2626  5.07030e-17  
 14.2745  5.01462e-17  
 14.2864  5.00726e-17  
 14.2983  5.06550e-17  
 14.3103  5.11667e-17  
 14.3222  5.08724e-17  
 14.3341  4.98806e-17  
 14.3461  4.91834e-17  
 14.3580  4.94702e-17  
 14.3700  5.02755e-17  
 14.3820  5.06214e-17  
 14.3940  5.03997e-17  
 14.4060  5.03762e-17  
 14.4180  5.11640e-17  
 14.4300  5.21466e-17  
 14.4420  5.23820e-17  
 14.4541  5.17533e-17  
 14.4661  5.12634e-17  
 14.4782  5.18565e-17  
 14.4903  5.31151e-17  
 14.5023  5.38269e-17  
 14.5144  5.35006e-17  
 14.5265  5.28643e-17  
 14.5386  5.27811e-17  
 14.5508  5.32249e-17  
 14.5629  5.33002e-17  
 14.5750  5.25184e-17  
 14.5872  5.14638e-17  
 14.5993  5.12099e-17  
 14.6115  5.20032e-17  
 14.6237  5.27667e-17  
 14.6359  5.28376e-17  
 14.6481  5.24017e-17  
 14.6603  5.24525e-17  
 14.6725  5.33235e-17  
 14.6848  5.41652e-17  
 14.6970  5.39371e-17  
 14.7093  5.28147e-17  
 14.7215  5.20021e-17  
 14.7338  5.21919e-17  
 14.7461  5.29040e-17  
 14.7584  5.29856e-17  
 14.7707  5.21303e-17  
 14.7830  5.10999e-17  
 14.7953  5.07090e-17  
 14.8076  5.08436e-17  
 14.8200  5.05926e-17  
 14.8323  4.94121e-17  
 14.8447  4.75733e-17  
 14.8571  4.57687e-17  
 14.8695  4.44018e-17  
 14.8819  4.31667e-17  
 14.8943  4.12938e-17  
 14.9067  3.85696e-17  
 14.9191  3.54821e-17  
 14.9316  3.26818e-17  
 14.9440  3.02011e-17  
 14.9565  2.77182e-17  
 14.9689  2.53190e-17  
 14.9814  2.32776e-17  
 14.9939  2.18930e-17  
 15.0064  2.09673e-17  
 15.0189  2.00599e-17  
 15.0314  1.90883e-17  
 15.0440  1.81655e-17  
 15.0565  1.74614e-17  
 15.0691  1.69349e-17  
 15.0816  1.64273e-17  
 15.0942  1.58559e-17  
 15.1068  1.53119e-17  
 15.1194  1.50043e-17  
 15.1320  1.50541e-17  
 15.1446  1.54079e-17  
 15.1572  1.58948e-17  
 15.1699  1.63149e-17  
 15.1825  1.65754e-17  
 15.1952  1.66959e-17  
 15.2078  1.67040e-17  
 15.2205  1.66555e-17  
 15.2332  1.66435e-17  
 15.2459  1.67591e-17  
 15.2586  1.69910e-17  
 15.2713  1.72672e-17  
 15.2841  1.76494e-17  
 15.2968  1.82027e-17  
 15.3095  1.90001e-17  
 15.3223  1.99315e-17  
 15.3351  2.07993e-17  
 15.3479  2.14992e-17  
 15.3607  2.18713e-17  
 15.3735  2.18356e-17  
 15.3863  2.14275e-17  
 15.3991  2.08982e-17  
 15.4120  2.05258e-17  
 15.4248  2.04709e-17  
 15.4377  2.07114e-17  
 15.4505  2.10524e-17  
 15.4634  2.13977e-17  
 15.4763  2.19251e-17  
 15.4892  2.27162e-17  
 15.5021  2.36306e-17  
 15.5150  2.44138e-17  
 15.5280  2.51321e-17  
 15.5409  2.59676e-17  
 15.5539  2.68655e-17  
 15.5668  2.75621e-17  
 15.5798  2.79621e-17  
 15.5928  2.83355e-17  
 15.6058  2.89501e-17  
 15.6188  2.96780e-17  
 15.6318  3.01929e-17  
 15.6449  3.03794e-17  
 15.6579  3.06173e-17  
 15.6710  3.11701e-17  
 15.6840  3.19581e-17  
 15.6971  3.26085e-17  
 15.7102  3.28386e-17  
 15.7233  3.25785e-17  
 15.7364  3.20647e-17  
 15.7495  3.16507e-17  
 15.7627  3.15152e-17  
 15.7758  3.15434e-17  
 15.7889  3.15161e-17  
 15.8021  3.12963e-17  
 15.8153  3.09560e-17  
 15.8285  3.06573e-17  
 15.8417  3.04979e-17  
 15.8549  3.03367e-17  
 15.8681  3.00916e-17  
 15.8813  2.98531e-17  
 15.8946  2.99147e-17  
 15.9078  3.03237e-17  
 15.9211  3.07084e-17  
 15.9343  3.07019e-17  
 15.9476  3.03632e-17  
 15.9609  3.00412e-17  
 15.9742  2.99459e-17  
 15.9875  3.00723e-17  
 16.0009  3.01553e-17  
 16.0142  2.98765e-17  
 16.0276  2.92395e-17  
 16.0409  2.86576e-17  
 16.0543  2.84409e-17  
 16.0677  2.84780e-17  
 16.0811  2.84364e-17  
 16.0945  2.81378e-17  
 16.1079  2.76992e-17  
 16.1213  2.73668e-17  
 16.1348  2.73529e-17  
 16.1482  2.76025e-17  
 16.1617  2.78998e-17  
 16.1752  2.80686e-17  
 16.1886  2.80483e-17  
 16.2021  2.82818e-17  
 16.2156  2.85589e-17  
 16.2292  2.87725e-17  
 16.2427  2.83871e-17  
 16.2562  2.75106e-17  
 16.2698  2.70042e-17  
 16.2834  2.73706e-17  
 16.2969  2.84367e-17  
 16.3105  2.94883e-17  
 16.3241  3.00385e-17  
 16.3377  3.01086e-17  
 16.3513  3.00924e-17  
 16.3650  3.02898e-17  
 16.3786  3.05512e-17  
 16.3923  3.04464e-17  
 16.4059  2.97071e-17  
 16.4196  2.86465e-17  
 16.4333  2.80136e-17  
 16.4470  2.84099e-17  
 16.4607  2.96837e-17  
 16.4744  3.08653e-17  
 16.4882  3.07517e-17  
 16.5007  2.91485e-17  
 16.5145  2.88114e-17  
 16.5282  2.88174e-17  
 16.5420  2.93589e-17  
 16.5558  3.01401e-17  
 16.5696  3.06078e-17  
 16.5834  3.04541e-17  
 16.5972  2.99850e-17  
 16.6111  2.97137e-17  
 16.6249  2.97907e-17  
 16.6388  2.98583e-17  
 16.6527  2.95043e-17  
 16.6665  2.87644e-17  
 16.6804  2.81061e-17  
 16.6943  2.79320e-17  
 16.7083  2.82940e-17  
 16.7222  2.88136e-17  
 16.7361  2.90456e-17  
 16.7501  2.88489e-17  
 16.7641  2.85216e-17  
 16.7780  2.85164e-17  
 16.7920  2.89898e-17  
 16.8060  2.96467e-17  
 16.8200  3.00266e-17  
 16.8340  2.98768e-17  
 16.8481  2.93736e-17  
 16.8621  2.89492e-17  
 16.8762  2.89394e-17  
 16.8903  2.92108e-17  
 16.9043  2.93574e-17  
 16.9184  2.92091e-17  
 16.9325  2.89754e-17  
 16.9466  2.89828e-17  
 16.9608  2.93582e-17  
 16.9749  2.98428e-17  
 16.9891  3.00894e-17  
 17.0032  2.99236e-17  
 17.0174  2.94648e-17  
 17.0316  2.90211e-17  
 17.0458  2.88618e-17  
 17.0600  2.88964e-17  
 17.0742  2.88303e-17  
 17.0885  2.84152e-17  
 17.1027  2.77861e-17  
 17.1170  2.72314e-17  
 17.1312  2.69448e-17  
 17.1455  2.68577e-17  
 17.1598  2.67720e-17  
 17.1741  2.65221e-17  
 17.1884  2.61156e-17  
 17.2028  2.57474e-17  
 17.2171  2.56312e-17  
 17.2315  2.57776e-17  
 17.2458  2.60372e-17  
 17.2602  2.62057e-17  
 17.2746  2.61769e-17  
 17.2890  2.59786e-17  
 17.3034  2.57682e-17  
 17.3178  2.57114e-17  
 17.3323  2.58382e-17  
 17.3467  2.60355e-17  
 17.3612  2.62173e-17  
 17.3757  2.63706e-17  
 17.3901  2.65260e-17  
 17.4046  2.67067e-17  
 17.4191  2.69532e-17  
 17.4337  2.72706e-17  
 17.4482  2.75409e-17  
 17.4628  2.75703e-17  
 17.4773  2.72516e-17  
 17.4919  2.66938e-17  
 17.5065  2.62024e-17  
 17.5211  2.59796e-17  
 17.5357  2.59813e-17  
 17.5503  2.60402e-17  
 17.5649  2.60304e-17  
 17.5796  2.58948e-17  
 17.5942  2.56699e-17  
 17.6089  2.55160e-17  
 17.6236  2.55274e-17  
 17.6383  2.56557e-17  
 17.6530  2.57446e-17  
 17.6677  2.56822e-17  
 17.6824  2.54901e-17  
 17.6971  2.53074e-17  
 17.7119  2.52356e-17  
 17.7267  2.52796e-17  
 17.7414  2.53169e-17  
 17.7562  2.52319e-17  
 17.7710  2.49534e-17  
 17.7859  2.45281e-17  
 17.8007  2.41318e-17  
 17.8155  2.39855e-17  
 17.8304  2.41344e-17  
 17.8452  2.44623e-17  
 17.8601  2.47743e-17  
 17.8750  2.49791e-17  
 17.8899  2.50585e-17  
 17.9048  2.51691e-17  
 17.9198  2.55202e-17  
 17.9347  2.60719e-17  
 17.9496  2.65086e-17  
 17.9646  2.65343e-17  
 17.9796  2.62023e-17  
 17.9946  2.58189e-17  
 18.0096  2.56638e-17  
 18.0246  2.57811e-17  
 18.0396  2.59241e-17  
 18.0547  2.58564e-17  
 18.0697  2.54949e-17  
 18.0848  2.49992e-17  
 18.0998  2.46642e-17  
 18.1149  2.47504e-17  
 18.1300  2.52095e-17  
 18.1452  2.56600e-17  
 18.1603  2.57126e-17  
 18.1754  2.54170e-17  
 18.1906  2.52036e-17  
 18.2057  2.53587e-17  
 18.2209  2.58008e-17  
 18.2361  2.61381e-17  
 18.2513  2.60220e-17  
 18.2665  2.53932e-17  
 18.2818  2.45487e-17  
 18.2970  2.38709e-17  
 18.3122  2.35235e-17  
 18.3275  2.34462e-17  
 18.3428  2.35095e-17  
 18.3581  2.35996e-17  
 18.3734  2.36701e-17  
 18.3887  2.37621e-17  
 18.4040  2.39863e-17  
 18.4194  2.43733e-17  
 18.4347  2.47013e-17  
 18.4501  2.46616e-17  
 18.4655  2.41951e-17  
 18.4809  2.36351e-17  
 18.4963  2.33462e-17  
 18.5117  2.35910e-17  
 18.5271  2.44139e-17  
 18.5426  2.56079e-17  
 18.5580  2.67253e-17  
 18.5735  2.72977e-17  
 18.5890  2.72801e-17  
 18.6045  2.69172e-17  
 18.6200  2.64824e-17  
 18.6355  2.61155e-17  
 18.6511  2.57821e-17  
 18.6666  2.54975e-17  
 18.6822  2.51316e-17  
 18.6978  2.46718e-17  
 18.7133  2.42693e-17  
 18.7289  2.41832e-17  
 18.7446  2.44771e-17  
 18.7602  2.50178e-17  
 18.7758  2.54764e-17  
 18.7915  2.55192e-17  
 18.8071  2.52257e-17  
 18.8228  2.48672e-17  
 18.8385  2.46014e-17  
 18.8542  2.44239e-17  
 18.8699  2.42557e-17  
 18.8857  2.40130e-17  
 18.9014  2.36224e-17  
 18.9172  2.31871e-17  
 18.9329  2.29513e-17  
 18.9487  2.30738e-17  
 18.9645  2.33978e-17  
 18.9803  2.36709e-17  
 18.9962  2.37929e-17  
 19.0120  2.37775e-17  
 19.0278  2.37479e-17  
 19.0437  2.38907e-17  
 19.0596  2.44707e-17  
 19.0755  2.53541e-17  
 19.0914  2.59852e-17  
 19.1073  2.59414e-17  
 19.1232  2.53943e-17  
 19.1392  2.48801e-17  
 19.1551  2.47721e-17  
 19.1711  2.50582e-17  
 19.1871  2.55828e-17  
 19.2031  2.60939e-17  
 19.2191  2.63566e-17  
 19.2351  2.62608e-17  
 19.2511  2.59647e-17  
 19.2672  2.57257e-17  
 19.2832  2.56485e-17  
 19.2993  2.56473e-17  
 19.3154  2.55861e-17  
 19.3315  2.54212e-17  
 19.3476  2.51945e-17  
 19.3638  2.50332e-17  
 19.3799  2.51598e-17  
 19.3961  2.56745e-17  
 19.4122  2.64238e-17  
 19.4284  2.70431e-17  
 19.4446  2.73220e-17  
 19.4608  2.73126e-17  
 19.4770  2.73052e-17  
 19.4933  2.75397e-17  
 19.5145  3.27572e-17  
 19.5308  3.26859e-17  
 19.5470  3.25453e-17  
 19.5633  3.24634e-17  
 19.5796  3.25495e-17  
 19.5960  3.27988e-17  
 19.6123  3.30749e-17  
 19.6287  3.33913e-17  
 19.6450  3.38215e-17  
 19.6614  3.42322e-17  
 19.6778  3.44260e-17  
 19.6942  3.44492e-17  
 19.7106  3.45262e-17  
 19.7270  3.48054e-17  
 19.7435  3.52197e-17  
 19.7599  3.56226e-17  
 19.7764  3.58755e-17  
 19.7929  3.59617e-17  
 19.8094  3.59383e-17  
 19.8259  3.59512e-17  
 19.8425  3.62064e-17  
 19.8590  3.67034e-17  
 19.8755  3.72068e-17  
 19.8921  3.75470e-17  
 19.9087  3.76689e-17  
 19.9253  3.75314e-17  
 19.9419  3.71961e-17  
 19.9585  3.69932e-17  
 19.9752  3.71068e-17  
 19.9918  3.74988e-17  
 20.0085  3.79401e-17  
 20.0252  3.82393e-17  
 20.0419  3.83307e-17  
 20.0586  3.82077e-17  
 20.0753  3.80160e-17  
 20.0920  3.80373e-17  
 20.1088  3.83831e-17  
 20.1256  3.89232e-17  
 20.1423  3.94095e-17  
 20.1591  3.96822e-17  
 20.1759  3.97099e-17  
 20.1927  3.95688e-17  
 20.2096  3.94704e-17  
 20.2264  3.94923e-17  
 20.2433  3.97374e-17  
 20.2602  4.02165e-17  
 20.2771  4.07694e-17  
 20.2940  4.10895e-17  
 20.3109  4.09466e-17  
 20.3278  4.05214e-17  
 20.3448  4.01166e-17  
 20.3617  4.00786e-17  
 20.3787  4.04719e-17  
 20.3957  4.10512e-17  
 20.4127  4.15373e-17  
 20.4297  4.17620e-17  
 20.4467  4.17092e-17  
 20.4638  4.15168e-17  
 20.4809  4.14212e-17  
 20.4979  4.15681e-17  
 20.5150  4.19266e-17  
 20.5321  4.23516e-17  
 20.5492  4.27106e-17  
 20.5664  4.28468e-17  
 20.5835  4.27251e-17  
 20.6007  4.25221e-17  
 20.6178  4.25179e-17  
 20.6350  4.28265e-17  
 20.6522  4.32449e-17  
 20.6695  4.35515e-17  
 20.6867  4.36119e-17  
 20.7039  4.33661e-17  
 20.7212  4.29065e-17  
 20.7385  4.24709e-17  
 20.7558  4.23262e-17  
 20.7731  4.25672e-17  
 20.7904  4.30143e-17  
 20.8077  4.33806e-17  
 20.8251  4.34638e-17  
 20.8424  4.32536e-17  
 20.8598  4.28802e-17  
 20.8772  4.25908e-17  
 20.8946  4.25655e-17  
 20.9120  4.28459e-17  
 20.9294  4.33487e-17  
 20.9469  4.38130e-17  
 20.9644  4.39439e-17  
 20.9818  4.36948e-17  
 20.9993  4.33300e-17  
 21.0168  4.32712e-17  
 21.0344  4.37086e-17  
 21.0519  4.44464e-17  
 21.0694  4.51258e-17  
 21.0870  4.54868e-17  
 21.1046  4.54316e-17  
 21.1222  4.51174e-17  
 21.1398  4.47865e-17  
 21.1574  4.46062e-17  
 21.1751  4.47143e-17  
 21.1927  4.51414e-17  
 21.2104  4.57260e-17  
 21.2281  4.61563e-17  
 21.2458  4.62698e-17  
 21.2635  4.60260e-17  
 21.2812  4.56485e-17  
 21.2989  4.54846e-17  
 21.3167  4.57486e-17  
 21.3345  4.63262e-17  
 21.3522  4.69375e-17  
 21.3700  4.73420e-17  
 21.3879  4.73785e-17  
 21.4057  4.71923e-17  
 21.4235  4.69036e-17  
 21.4414  4.66935e-17  
 21.4593  4.66790e-17  
 21.4772  4.69248e-17  
 21.4951  4.73238e-17  
 21.5130  4.76615e-17  
 21.5309  4.77336e-17  
 21.5489  4.75266e-17  
 21.5668  4.72589e-17  
 21.5848  4.71993e-17  
 21.6028  4.75455e-17  
 21.6208  4.82935e-17  
 21.6388  4.91312e-17  
 21.6569  4.96938e-17  
 21.6749  4.98249e-17  
 21.6930  4.96364e-17  
 21.7111  4.93747e-17  
 21.7292  4.92007e-17  
 21.7473  4.92102e-17  
 21.7654  4.93869e-17  
 21.7836  4.95960e-17  
 21.8018  4.96107e-17  
 21.8199  4.93078e-17  
 21.8381  4.88563e-17  
 21.8563  4.85242e-17  
 21.8745  4.85626e-17  
 21.8928  4.90613e-17  
 21.9110  4.98938e-17  
 21.9293  5.07615e-17  
 21.9476  5.13653e-17  
 21.9659  5.15096e-17  
 21.9842  5.12987e-17  
 22.0025  5.10318e-17  
 22.0209  5.10744e-17  
 22.0392  5.15755e-17  
 22.0576  5.22602e-17  
 22.0760  5.27773e-17  
 22.0944  5.30088e-17  
 22.1128  5.29806e-17  
 22.1312  5.27891e-17  
 22.1497  5.26071e-17  
 22.1682  5.26386e-17  
 22.1866  5.29119e-17  
 22.2051  5.33762e-17  
 22.2236  5.38869e-17  
 22.2422  5.42840e-17  
 22.2607  5.45102e-17  
 22.2793  5.46259e-17  
 22.2979  5.46868e-17  
 22.3164  5.46330e-17  
 22.3350  5.44745e-17  
 22.3537  5.43490e-17  
 22.3723  5.43233e-17  
 22.3910  5.42456e-17  
 22.4096  5.40471e-17  
 22.4283  5.37904e-17  
 22.4470  5.36416e-17  
 22.4657  5.37438e-17  
 22.4844  5.41753e-17  
 22.5032  5.48813e-17  
 22.5219  5.55813e-17  
 22.5407  5.61162e-17  
 22.5595  5.63799e-17  
 22.5783  5.63710e-17  
 22.5971  5.62370e-17  
 22.6160  5.61508e-17  
 22.6348  5.61917e-17  
 22.6537  5.64163e-17  
 22.6726  5.68186e-17  
 22.6915  5.72601e-17  
 22.7104  5.75147e-17  
 22.7293  5.75220e-17  
 22.7483  5.73890e-17  
 22.7673  5.72877e-17  
 22.7862  5.73243e-17  
 22.8052  5.75464e-17  
 22.8243  5.78947e-17  
 22.8433  5.82651e-17  
 22.8623  5.85063e-17  
 22.8814  5.85693e-17  
 22.9005  5.85282e-17  
 22.9195  5.85296e-17  
 22.9387  5.86568e-17  
 22.9578  5.88962e-17  
 22.9769  5.92072e-17  
 22.9961  5.95136e-17  
 23.0152  5.97506e-17  
 23.0344  5.98007e-17  
 23.0536  5.97230e-17  
 23.0729  5.96556e-17  
 23.0921  5.97091e-17  
