#
# Draine & Li IR Dust Emission
# "small" silicate grains (a<250A)
#
# lambda - wavelength in microns
# lamIlamH - IR emission per H column (erg s^-1 H^-1)
# sigExt - exinction cross section 
# 
lambda      lamIlamH     sigExt    
 460.1142   1.0587E-26   2.2467E-27
 462.2146   1.0409E-26   2.2266E-27
 464.3246   1.0232E-26   2.2066E-27
 466.4442   1.0057E-26   2.1869E-27
 468.5735   9.8848E-27   2.1674E-27
 470.7126   9.7156E-27   2.1481E-27
 472.8613   9.5491E-27   2.1290E-27
 475.0199   9.3859E-27   2.1100E-27
 477.1884   9.2276E-27   2.0913E-27
 479.3667   9.0693E-27   2.0728E-27
 481.5550   8.9135E-27   2.0545E-27
 483.7533   8.7603E-27   2.0364E-27
 485.9616   8.6097E-27   2.0184E-27
 488.1800   8.4617E-27   2.0007E-27
 490.4086   8.3160E-27   1.9831E-27
 492.6473   8.1727E-27   1.9657E-27
 494.8962   8.0318E-27   1.9485E-27
 497.1554   7.8933E-27   1.9315E-27
 499.4249   7.7570E-27   1.9146E-27
 501.7047   7.6232E-27   1.8980E-27
 503.9950   7.4931E-27   1.8815E-27
 506.2957   7.3637E-27   1.8652E-27
 508.6069   7.2364E-27   1.8491E-27
 510.9287   7.1115E-27   1.8331E-27
 513.2611   6.9885E-27   1.8173E-27
 515.6041   6.8675E-27   1.8017E-27
 517.9578   6.7501E-27   1.7862E-27
 520.3223   6.6332E-27   1.7709E-27
 522.6975   6.5182E-27   1.7557E-27
 525.0836   6.4051E-27   1.7407E-27
 527.4806   6.2939E-27   1.7258E-27
 529.8886   6.1856E-27   1.7111E-27
 532.3075   6.0782E-27   1.6966E-27
 534.7374   5.9726E-27   1.6822E-27
 537.1785   5.8689E-27   1.6679E-27
 539.6307   5.7674E-27   1.6538E-27
 542.0941   5.6670E-27   1.6399E-27
 544.5688   5.5683E-27   1.6260E-27
 547.0547   5.4714E-27   1.6123E-27
 549.5520   5.3760E-27   1.5988E-27
 552.0607   5.2821E-27   1.5853E-27
 554.5808   5.1900E-27   1.5720E-27
 557.1124   5.0998E-27   1.5588E-27
 559.6557   5.0107E-27   1.5458E-27
 562.2105   4.9230E-27   1.5328E-27
 564.7769   4.8369E-27   1.5200E-27
 567.3551   4.7522E-27   1.5074E-27
 569.9451   4.6692E-27   1.4948E-27
 572.5469   4.5873E-27   1.4824E-27
 575.1605   4.5069E-27   1.4701E-27
 577.7861   4.4278E-27   1.4579E-27
 580.4237   4.3509E-27   1.4459E-27
 583.0733   4.2745E-27   1.4339E-27
 585.7350   4.1995E-27   1.4221E-27
 588.4089   4.1261E-27   1.4104E-27
 591.0949   4.0536E-27   1.3988E-27
 593.7933   3.9823E-27   1.3873E-27
 596.5039   3.9122E-27   1.3759E-27
 599.2269   3.8433E-27   1.3647E-27
 601.9624   3.7757E-27   1.3535E-27
 604.7103   3.7094E-27   1.3425E-27
 607.4708   3.6442E-27   1.3315E-27
 610.2439   3.5799E-27   1.3207E-27
 613.0296   3.5168E-27   1.3100E-27
 615.8281   3.4551E-27   1.2994E-27
 618.6393   3.3941E-27   1.2888E-27
 621.4634   3.3342E-27   1.2784E-27
 624.3004   3.2753E-27   1.2681E-27
 627.1503   3.2175E-27   1.2579E-27
 630.0132   3.1607E-27   1.2478E-27
 632.8892   3.1048E-27   1.2378E-27
 635.7783   3.0499E-27   1.2278E-27
 638.6806   2.9960E-27   1.2180E-27
 641.5962   2.9431E-27   1.2083E-27
 644.5250   2.8910E-27   1.1986E-27
 647.4673   2.8399E-27   1.1891E-27
 650.4230   2.7899E-27   1.1797E-27
 653.3921   2.7407E-27   1.1703E-27
 656.3748   2.6921E-27   1.1610E-27
 659.3712   2.6446E-27   1.1519E-27
 662.3812   2.5980E-27   1.1429E-27
 665.4049   2.5521E-27   1.1340E-27
 668.4425   2.5071E-27   1.1251E-27
 671.4939   2.4629E-27   1.1164E-27
 674.5592   2.4194E-27   1.1077E-27
 677.6386   2.3766E-27   1.0991E-27
 680.7320   2.3347E-27   1.0905E-27
 683.8395   2.2932E-27   1.0820E-27
 686.9612   2.2525E-27   1.0736E-27
 690.0972   2.2125E-27   1.0652E-27
 693.2474   2.1732E-27   1.0569E-27
 696.4121   2.1345E-27   1.0487E-27
 699.5912   2.0966E-27   1.0406E-27
 702.7848   2.0594E-27   1.0326E-27
 705.9930   2.0229E-27   1.0246E-27
 709.2158   1.9870E-27   1.0168E-27
 712.4534   1.9517E-27   1.0090E-27
 715.7057   1.9171E-27   1.0012E-27
 718.9729   1.8830E-27   9.9358E-28
 722.2550   1.8495E-27   9.8599E-28
 725.5520   1.8168E-27   9.7846E-28
 728.8642   1.7845E-27   9.7101E-28
 732.1914   1.7528E-27   9.6362E-28
 735.5338   1.7216E-27   9.5629E-28
 738.8915   1.6910E-27   9.4903E-28
 742.2645   1.6609E-27   9.4183E-28
 745.6529   1.6313E-27   9.3469E-28
 749.0568   1.6022E-27   9.2762E-28
 752.4762   1.5737E-27   9.2061E-28
 755.9113   1.5456E-27   9.1366E-28
 759.3620   1.5181E-27   9.0676E-28
 762.8285   1.4910E-27   8.9993E-28
 766.3107   1.4644E-27   8.9316E-28
 769.8089   1.4383E-27   8.8645E-28
 773.3231   1.4126E-27   8.7980E-28
 776.8533   1.3874E-27   8.7320E-28
 780.3996   1.3626E-27   8.6666E-28
 783.9621   1.3382E-27   8.6018E-28
 787.5408   1.3143E-27   8.5376E-28
 791.1359   1.2908E-27   8.4739E-28
 794.7475   1.2677E-27   8.4107E-28
 798.3755   1.2451E-27   8.3481E-28
 802.0200   1.2228E-27   8.2862E-28
 805.6812   1.2010E-27   8.2248E-28
 809.3591   1.1795E-27   8.1639E-28
 813.0538   1.1584E-27   8.1036E-28
 816.7654   1.1377E-27   8.0437E-28
 820.4939   1.1173E-27   7.9843E-28
 824.2394   1.0973E-27   7.9254E-28
 828.0020   1.0776E-27   7.8670E-28
 831.7818   1.0583E-27   7.8091E-28
 835.5789   1.0394E-27   7.7517E-28
 839.3933   1.0207E-27   7.6947E-28
 843.2251   1.0024E-27   7.6382E-28
 847.0744   9.8444E-28   7.5822E-28
 850.9413   9.6677E-28   7.5267E-28
 854.8258   9.4941E-28   7.4716E-28
 858.7280   9.3237E-28   7.4169E-28
 862.6481   9.1563E-28   7.3627E-28
 866.5861   8.9918E-28   7.3090E-28
 870.5420   8.8302E-28   7.2557E-28
 874.5160   8.6715E-28   7.2028E-28
 878.5081   8.5156E-28   7.1504E-28
 882.5185   8.3625E-28   7.0984E-28
 886.5472   8.2121E-28   7.0469E-28
 890.5942   8.0643E-28   6.9957E-28
 894.6598   7.9193E-28   6.9450E-28
 898.7439   7.7768E-28   6.8947E-28
 902.8466   7.6364E-28   6.8445E-28
 906.9681   7.4983E-28   6.7945E-28
 911.1083   7.3627E-28   6.7448E-28
 915.2675   7.2295E-28   6.6956E-28
 919.4457   7.0986E-28   6.6467E-28
 923.6429   6.9700E-28   6.5981E-28
 927.8593   6.8436E-28   6.5499E-28
 932.0950   6.7194E-28   6.5021E-28
 936.3500   6.5975E-28   6.4546E-28
 940.6244   6.4777E-28   6.4074E-28
 944.9183   6.3600E-28   6.3606E-28
 949.2318   6.2443E-28   6.3141E-28
 953.5650   6.1308E-28   6.2680E-28
 957.9180   6.0192E-28   6.2222E-28
 962.2909   5.9096E-28   6.1768E-28
 966.6837   5.8019E-28   6.1316E-28
 971.0966   5.6962E-28   6.0868E-28
 975.5296   5.5923E-28   6.0424E-28
 979.9829   5.4903E-28   5.9982E-28
 984.4565   5.3901E-28   5.9544E-28
 988.9505   5.2917E-28   5.9109E-28
 993.4650   5.1950E-28   5.8678E-28
 998.0002   5.1001E-28   5.8249E-28
1002.5560   5.0068E-28   5.7824E-28
1007.1326   4.9153E-28   5.7402E-28
1011.7302   4.8254E-28   5.6984E-28
1016.3487   4.7371E-28   5.6568E-28
1020.9883   4.6503E-28   5.6155E-28
1025.6491   4.5651E-28   5.5745E-28
1030.3311   4.4815E-28   5.5338E-28
1035.0345   4.3993E-28   5.4934E-28
1039.7594   4.3185E-28   5.4533E-28
1044.5059   4.2393E-28   5.4135E-28
1049.2740   4.1614E-28   5.3739E-28
1054.0640   4.0849E-28   5.3347E-28
1058.8757   4.0098E-28   5.2957E-28
1063.7095   3.9361E-28   5.2570E-28
1068.5653   3.8637E-28   5.2185E-28
1073.4432   3.7926E-28   5.1804E-28
1078.3435   3.7227E-28   5.1425E-28
1083.2661   3.6541E-28   5.1049E-28
1088.2111   3.5868E-28   5.0676E-28
1093.1788   3.5206E-28   5.0305E-28
1098.1691   3.4557E-28   4.9937E-28
1103.1822   3.3919E-28   4.9572E-28
1108.2182   3.3293E-28   4.9209E-28
1113.2772   3.2678E-28   4.8849E-28
1118.3593   3.2075E-28   4.8492E-28
1123.4645   3.1482E-28   4.8137E-28
1128.5931   3.0900E-28   4.7785E-28
1133.7451   3.0328E-28   4.7435E-28
1138.9206   2.9767E-28   4.7088E-28
1144.1198   2.9216E-28   4.6743E-28
1149.3426   2.8676E-28   4.6401E-28
1154.5893   2.8145E-28   4.6061E-28
1159.8600   2.7623E-28   4.5724E-28
1165.1547   2.7111E-28   4.5389E-28
1170.4736   2.6609E-28   4.5057E-28
1175.8168   2.6115E-28   4.4727E-28
1181.1844   2.5631E-28   4.4399E-28
1186.5764   2.5155E-28   4.4074E-28
1191.9931   2.4689E-28   4.3751E-28
1197.4345   2.4230E-28   4.3431E-28
1202.9008   2.3781E-28   4.3113E-28
1208.3920   2.3339E-28   4.2798E-28
1213.9083   2.2906E-28   4.2485E-28
1219.4497   2.2480E-28   4.2174E-28
1225.0165   2.2063E-28   4.1866E-28
1230.6086   2.1653E-28   4.1560E-28
1236.2263   2.1250E-28   4.1256E-28
1241.8697   2.0855E-28   4.0954E-28
1247.5388   2.0467E-28   4.0654E-28
1253.2337   2.0086E-28   4.0356E-28
1258.9547   1.9713E-28   4.0061E-28
1264.7018   1.9346E-28   3.9768E-28
1270.4751   1.8986E-28   3.9477E-28
1276.2748   1.8632E-28   3.9188E-28
1282.1009   1.8285E-28   3.8901E-28
1287.9537   1.7944E-28   3.8616E-28
1293.8332   1.7610E-28   3.8333E-28
1299.7395   1.7282E-28   3.8052E-28
1305.6727   1.6959E-28   3.7774E-28
1311.6331   1.6643E-28   3.7497E-28
1317.6207   1.6333E-28   3.7222E-28
1323.6356   1.6028E-28   3.6949E-28
1329.6779   1.5729E-28   3.6679E-28
1335.7478   1.5436E-28   3.6410E-28
1341.8455   1.5147E-28   3.6143E-28
1347.9710   1.4865E-28   3.5879E-28
1354.1244   1.4587E-28   3.5616E-28
1360.3060   1.4315E-28   3.5355E-28
1366.5157   1.4048E-28   3.5096E-28
1372.7538   1.3785E-28   3.4839E-28
1379.0204   1.3528E-28   3.4583E-28
1385.3156   1.3275E-28   3.4330E-28
1391.6395   1.3027E-28   3.4078E-28
1397.9923   1.2783E-28   3.3829E-28
1404.3741   1.2544E-28   3.3581E-28
1410.7850   1.2310E-28   3.3335E-28
1417.2252   1.2080E-28   3.3091E-28
1423.6948   1.1854E-28   3.2848E-28
1430.1939   1.1632E-28   3.2607E-28
1436.7227   1.1415E-28   3.2369E-28
1443.2813   1.1201E-28   3.2131E-28
1449.8698   1.0992E-28   3.1896E-28
1456.4884   1.0786E-28   3.1662E-28
1463.1373   1.0585E-28   3.1431E-28
1469.8164   1.0387E-28   3.1200E-28
1476.5261   1.0192E-28   3.0972E-28
1483.2664   1.0002E-28   3.0745E-28
1490.0375   9.8147E-29   3.0520E-28
1496.8394   9.6311E-29   3.0296E-28
1503.6725   9.4510E-29   3.0075E-28
1510.5367   9.2743E-29   2.9855E-28
1517.4322   9.1010E-29   2.9637E-28
1524.3593   8.9308E-29   2.9420E-28
1531.3179   8.7638E-29   2.9205E-28
1538.3083   8.5999E-29   2.8992E-28
1545.3307   8.4391E-29   2.8780E-28
1552.3850   8.2812E-29   2.8570E-28
1559.4716   8.1263E-29   2.8361E-28
1566.5906   7.9743E-29   2.8153E-28
1573.7420   7.8251E-29   2.7947E-28
1580.9261   7.6788E-29   2.7743E-28
1588.1430   7.5351E-29   2.7540E-28
1595.3928   7.3941E-29   2.7338E-28
1602.6757   7.2557E-29   2.7138E-28
1609.9919   7.1200E-29   2.6940E-28
1617.3414   6.9867E-29   2.6743E-28
1624.7245   6.8560E-29   2.6547E-28
1632.1414   6.7277E-29   2.6352E-28
1639.5920   6.6018E-29   2.6160E-28
1647.0767   6.4782E-29   2.5968E-28
1654.5956   6.3570E-29   2.5778E-28
1662.1488   6.2380E-29   2.5589E-28
1669.7364   6.1213E-29   2.5402E-28
1677.3587   6.0067E-29   2.5216E-28
1685.0158   5.8943E-29   2.5031E-28
1692.7078   5.7840E-29   2.4848E-28
1700.4350   5.6758E-29   2.4666E-28
1708.1974   5.5695E-29   2.4485E-28
1715.9953   5.4653E-29   2.4306E-28
1723.8288   5.3631E-29   2.4128E-28
1731.6980   5.2627E-29   2.3951E-28
1739.6031   5.1642E-29   2.3776E-28
1747.5444   5.0676E-29   2.3601E-28
1755.5219   4.9728E-29   2.3429E-28
1763.5358   4.8798E-29   2.3257E-28
1771.5862   4.7885E-29   2.3087E-28
1779.6735   4.6989E-29   2.2918E-28
1787.7976   4.6111E-29   2.2750E-28
1795.9589   4.5248E-29   2.2583E-28
1804.1574   4.4402E-29   2.2418E-28
1812.3933   4.3572E-29   2.2254E-28
1820.6668   4.2757E-29   2.2091E-28
1828.9781   4.1958E-29   2.1929E-28
1837.3273   4.1173E-29   2.1768E-28
1845.7147   4.0404E-29   2.1609E-28
1854.1403   3.9649E-29   2.1451E-28
1862.6044   3.8908E-29   2.1293E-28
1871.1071   3.8181E-29   2.1138E-28
1879.6487   3.7468E-29   2.0983E-28
1888.2292   3.6768E-29   2.0829E-28
1896.8489   3.6081E-29   2.0677E-28
1905.5080   3.5407E-29   2.0525E-28
1914.2065   3.4746E-29   2.0375E-28
1922.9448   3.4097E-29   2.0226E-28
1931.7230   3.3461E-29   2.0078E-28
1940.5413   3.2836E-29   1.9931E-28
1949.3998   3.2223E-29   1.9785E-28
1958.2987   3.1622E-29   1.9641E-28
1967.2383   3.1032E-29   1.9497E-28
1976.2187   3.0453E-29   1.9354E-28
1985.2401   2.9885E-29   1.9213E-28
1994.3026   2.9328E-29   1.9072E-28
2003.4065   2.8784E-29   1.8934E-28
2012.5520   2.8254E-29   1.8801E-28
2021.7393   2.7734E-29   1.8668E-28
2030.9684   2.7224E-29   1.8535E-28
2040.2398   2.6722E-29   1.8404E-28
2049.5534   2.6230E-29   1.8273E-28
2058.9095   2.5747E-29   1.8143E-28
2068.3084   2.5273E-29   1.8014E-28
2077.7502   2.4807E-29   1.7886E-28
2087.2350   2.4349E-29   1.7759E-28
2096.7632   2.3901E-29   1.7632E-28
2106.3348   2.3460E-29   1.7506E-28
2115.9502   2.3027E-29   1.7381E-28
2125.6094   2.2602E-29   1.7257E-28
2135.3128   2.2185E-29   1.7133E-28
2145.0604   2.1776E-29   1.7010E-28
2154.8525   2.1374E-29   1.6888E-28
2164.6894   2.0979E-29   1.6767E-28
2174.5711   2.0592E-29   1.6647E-28
2184.4980   2.0211E-29   1.6527E-28
2194.4701   1.9838E-29   1.6408E-28
2204.4878   1.9472E-29   1.6290E-28
2214.5512   1.9112E-29   1.6172E-28
2224.6606   1.8759E-29   1.6056E-28
2234.8161   1.8412E-29   1.5940E-28
2245.0180   1.8072E-29   1.5825E-28
2255.2664   1.7738E-29   1.5710E-28
2265.5616   1.7410E-29   1.5596E-28
2275.9038   1.7088E-29   1.5483E-28
2286.2933   1.6772E-29   1.5371E-28
2296.7301   1.6462E-29   1.5260E-28
2307.2146   1.6157E-29   1.5149E-28
2317.7470   1.5858E-29   1.5039E-28
2328.3274   1.5565E-29   1.4930E-28
2338.9562   1.5277E-29   1.4821E-28
2349.6334   1.4995E-29   1.4713E-28
2360.3594   1.4717E-29   1.4606E-28
2371.1344   1.4445E-29   1.4499E-28
2381.9586   1.4178E-29   1.4394E-28
2392.8321   1.3915E-29   1.4289E-28
2403.7553   1.3658E-29   1.4184E-28
2414.7284   1.3405E-29   1.4080E-28
2425.7516   1.3157E-29   1.3977E-28
2436.8250   1.2913E-29   1.3875E-28
2447.9491   1.2675E-29   1.3774E-28
2459.1239   1.2440E-29   1.3673E-28
2470.3497   1.2210E-29   1.3572E-28
2481.6268   1.1984E-29   1.3473E-28
2492.9553   1.1762E-29   1.3374E-28
2504.3356   1.1544E-29   1.3276E-28
2515.7678   1.1331E-29   1.3178E-28
2527.2522   1.1121E-29   1.3081E-28
2538.7890   1.0915E-29   1.2985E-28
2550.3785   1.0713E-29   1.2889E-28
2562.0209   1.0515E-29   1.2794E-28
2573.7165   1.0320E-29   1.2700E-28
2585.4654   1.0129E-29   1.2607E-28
2597.2680   9.9417E-30   1.2514E-28
2609.1244   9.7578E-30   1.2421E-28
2621.0350   9.5772E-30   1.2329E-28
2632.9999   9.4000E-30   1.2238E-28
2645.0195   9.2260E-30   1.2148E-28
2657.0939   9.0553E-30   1.2058E-28
2669.2235   8.8878E-30   1.1969E-28
2681.4084   8.7234E-30   1.1880E-28
2693.6489   8.5620E-30   1.1792E-28
2705.9453   8.4036E-30   1.1705E-28
2718.2979   8.2482E-30   1.1618E-28
2730.7068   8.0956E-30   1.1532E-28
2743.1724   7.9459E-30   1.1446E-28
2755.6949   7.7990E-30   1.1362E-28
2768.2746   7.6548E-30   1.1277E-28
2780.9117   7.5132E-30   1.1193E-28
2793.6065   7.3743E-30   1.1110E-28
2806.3592   7.2380E-30   1.1028E-28
2819.1701   7.1042E-30   1.0946E-28
2832.0395   6.9729E-30   1.0864E-28
2844.9677   6.8440E-30   1.0783E-28
2857.9549   6.7176E-30   1.0703E-28
2871.0014   6.5934E-30   1.0623E-28
2884.1074   6.4716E-30   1.0544E-28
2897.2733   6.3521E-30   1.0466E-28
2910.4992   6.2348E-30   1.0387E-28
2923.7856   6.1196E-30   1.0310E-28
2937.1326   6.0066E-30   1.0233E-28
2950.5405   5.8957E-30   1.0157E-28
2964.0096   5.7868E-30   1.0081E-28
2977.5402   5.6800E-30   1.0006E-28
2991.1326   5.5752E-30   9.9308E-29
3004.7870   5.4722E-30   9.8563E-29
3018.5038   5.3708E-30   9.7820E-29
3032.2831   5.2714E-30   9.7082E-29
3046.1254   5.1738E-30   9.6349E-29
3060.0309   5.0780E-30   9.5621E-29
3073.9998   4.9840E-30   9.4899E-29
3088.0325   4.8918E-30   9.4182E-29
3102.1293   4.8012E-30   9.3469E-29
3116.2904   4.7124E-30   9.2762E-29
3130.5162   4.6252E-30   9.2060E-29
3144.8069   4.5396E-30   9.1363E-29
3159.1629   4.4556E-30   9.0671E-29
3173.5843   4.3732E-30   8.9984E-29
3188.0717   4.2923E-30   8.9302E-29
3202.6251   4.2129E-30   8.8625E-29
3217.2450   4.1350E-30   8.7952E-29
3231.9316   4.0586E-30   8.7285E-29
3246.6853   3.9835E-30   8.6622E-29
3261.5063   3.9099E-30   8.5964E-29
3276.3950   3.8376E-30   8.5311E-29
3291.3516   3.7667E-30   8.4663E-29
3306.3765   3.6971E-30   8.4019E-29
3321.4700   3.6288E-30   8.3380E-29
3336.6324   3.5618E-30   8.2745E-29
3351.8641   3.4960E-30   8.2116E-29
3367.1652   3.4314E-30   8.1490E-29
3382.5362   3.3680E-30   8.0870E-29
3397.9774   3.3058E-30   8.0254E-29
3413.4890   3.2448E-30   7.9642E-29
3429.0715   3.1849E-30   7.9035E-29
3444.7251   3.1261E-30   7.8432E-29
3460.4502   3.0685E-30   7.7834E-29
3476.2470   3.0118E-30   7.7240E-29
3492.1160   2.9563E-30   7.6651E-29
3508.0574   2.9018E-30   7.6066E-29
3524.0716   2.8483E-30   7.5485E-29
3540.1588   2.7957E-30   7.4908E-29
3556.3195   2.7442E-30   7.4336E-29
3572.5540   2.6936E-30   7.3768E-29
3588.8626   2.6440E-30   7.3204E-29
3605.2457   2.5953E-30   7.2644E-29
3621.7035   2.5475E-30   7.2088E-29
3638.2365   2.5005E-30   7.1537E-29
3654.8449   2.4545E-30   7.0990E-29
3671.5292   2.4093E-30   7.0446E-29
3688.2896   2.3649E-30   6.9907E-29
3705.1265   2.3214E-30   6.9372E-29
3722.0403   2.2787E-30   6.8840E-29
3739.0313   2.2368E-30   6.8313E-29
3756.0998   2.1956E-30   6.7790E-29
3773.2463   2.1552E-30   6.7270E-29
3790.4711   2.1156E-30   6.6754E-29
3807.7745   2.0767E-30   6.6243E-29
3825.1568   2.0385E-30   6.5735E-29
3842.6185   2.0011E-30   6.5231E-29
3860.1600   1.9643E-30   6.4730E-29
3877.7815   1.9282E-30   6.4234E-29
3895.4834   1.8928E-30   6.3741E-29
3913.2662   1.8581E-30   6.3251E-29
3931.1301   1.8240E-30   6.2766E-29
3949.0756   1.7905E-30   6.2284E-29
3967.1030   1.7576E-30   6.1806E-29
3985.2127   1.7254E-30   6.1331E-29
4003.4051   1.6937E-30   6.0860E-29
4021.6805   1.6627E-30   6.0393E-29
4040.0394   1.6322E-30   5.9929E-29
4058.4820   1.6023E-30   5.9468E-29
4077.0089   1.5729E-30   5.9011E-29
4095.6203   1.5441E-30   5.8558E-29
4114.3167   1.5158E-30   5.8107E-29
4133.0984   1.4880E-30   5.7661E-29
4151.9658   1.4608E-30   5.7217E-29
4170.9194   1.4341E-30   5.6777E-29
4189.9596   1.4078E-30   5.6341E-29
4209.0866   1.3821E-30   5.5907E-29
4228.3009   1.3568E-30   5.5477E-29
4247.6030   1.3320E-30   5.5051E-29
4266.9932   1.3076E-30   5.4627E-29
4286.4719   1.2837E-30   5.4207E-29
4306.0395   1.2602E-30   5.3790E-29
4325.6964   1.2372E-30   5.3376E-29
4345.4431   1.2146E-30   5.2965E-29
4365.2799   1.1924E-30   5.2557E-29
4385.2072   1.1707E-30   5.2153E-29
4405.2256   1.1493E-30   5.1751E-29
4425.3353   1.1283E-30   5.1353E-29
4445.5368   1.1077E-30   5.0958E-29
4465.8305   1.0875E-30   5.0565E-29
4486.2169   1.0677E-30   5.0176E-29
4506.6964   1.0482E-30   4.9790E-29
4527.2693   1.0291E-30   4.9406E-29
4547.9361   1.0104E-30   4.9026E-29
4568.6973   9.9198E-31   4.8649E-29
4589.5533   9.7392E-31   4.8274E-29
4610.5044   9.5619E-31   4.7902E-29
4631.5513   9.3878E-31   4.7533E-29
4652.6941   9.2170E-31   4.7167E-29
4673.9335   9.0493E-31   4.6804E-29
4695.2699   8.8847E-31   4.6444E-29
4716.7037   8.7232E-31   4.6086E-29
4738.2353   8.5646E-31   4.5731E-29
4759.8652   8.4090E-31   4.5379E-29
4781.5938   8.2562E-31   4.5029E-29
4803.4216   8.1063E-31   4.4683E-29
4825.3491   7.9591E-31   4.4338E-29
4847.3767   7.8146E-31   4.3997E-29
4869.5048   7.6728E-31   4.3658E-29
4891.7339   7.5336E-31   4.3322E-29
4914.0645   7.3970E-31   4.2988E-29
4936.4971   7.2628E-31   4.2657E-29
4959.0320   7.1312E-31   4.2329E-29
4981.6699   7.0019E-31   4.2003E-29
5004.4110   6.8751E-31   4.1680E-29
5027.2560   6.7506E-31   4.1359E-29
5050.2053   6.6283E-31   4.1040E-29
5073.2593   6.5084E-31   4.0724E-29
5096.4186   6.3906E-31   4.0411E-29
5119.6836   6.2750E-31   4.0100E-29
5143.0548   6.1615E-31   3.9791E-29
5166.5326   6.0501E-31   3.9485E-29
5190.1177   5.9407E-31   3.9181E-29
5213.8104   5.8334E-31   3.8879E-29
5237.6113   5.7280E-31   3.8580E-29
5261.5208   5.6245E-31   3.8283E-29
5285.5395   5.5230E-31   3.7989E-29
5309.6678   5.4233E-31   3.7697E-29
5333.9063   5.3254E-31   3.7407E-29
5358.2554   5.2294E-31   3.7119E-29
5382.7157   5.1351E-31   3.6833E-29
5407.2876   5.0425E-31   3.6550E-29
5431.9717   4.9516E-31   3.6269E-29
5456.7685   4.8624E-31   3.5990E-29
5481.6785   4.7748E-31   3.5713E-29
5506.7022   4.6889E-31   3.5439E-29
5531.8401   4.6045E-31   3.5166E-29
5557.0927   4.5216E-31   3.4896E-29
5582.4607   4.4403E-31   3.4628E-29
5607.9445   4.3604E-31   3.4362E-29
5633.5446   4.2820E-31   3.4098E-29
5659.2615   4.2050E-31   3.3836E-29
5685.0959   4.1295E-31   3.3576E-29
5711.0481   4.0553E-31   3.3318E-29
5737.1189   3.9825E-31   3.3062E-29
5763.3087   3.9110E-31   3.2808E-29
5789.6180   3.8408E-31   3.2556E-29
5816.0474   3.7719E-31   3.2306E-29
5842.5975   3.7043E-31   3.2059E-29
5869.2688   3.6379E-31   3.1813E-29
5896.0618   3.5727E-31   3.1568E-29
5922.9771   3.5086E-31   3.1326E-29
5950.0153   3.4458E-31   3.1086E-29
5977.1770   3.3841E-31   3.0848E-29
6004.4626   3.3235E-31   3.0611E-29
6031.8728   3.2641E-31   3.0376E-29
6059.4081   3.2057E-31   3.0143E-29
6087.0691   3.1483E-31   2.9912E-29
6114.8564   3.0920E-31   2.9683E-29
6142.7705   3.0368E-31   2.9456E-29
6170.8120   2.9825E-31   2.9230E-29
6198.9816   2.9293E-31   2.9006E-29
6227.2798   2.8770E-31   2.8784E-29
6255.7071   2.8256E-31   2.8564E-29
6284.2642   2.7752E-31   2.8345E-29
6312.9517   2.7257E-31   2.8128E-29
6341.7701   2.6771E-31   2.7913E-29
6370.7201   2.6294E-31   2.7699E-29
6399.8022   2.5825E-31   2.7487E-29
6429.0171   2.5365E-31   2.7277E-29
6458.3654   2.4913E-31   2.7069E-29
6487.8476   2.4470E-31   2.6862E-29
6517.4644   2.4034E-31   2.6656E-29
6547.2165   2.3607E-31   2.6453E-29
6577.1043   2.3187E-31   2.6251E-29
6607.1286   2.2775E-31   2.6050E-29
6637.2899   2.2370E-31   2.5851E-29
6667.5889   2.1973E-31   2.5654E-29
6698.0263   2.1582E-31   2.5458E-29
6728.6025   2.1199E-31   2.5264E-29
6759.3184   2.0823E-31   2.5071E-29
6790.1745   2.0453E-31   2.4880E-29
6821.1714   2.0091E-31   2.4690E-29
6852.3098   1.9734E-31   2.4502E-29
6883.5904   1.9385E-31   2.4315E-29
6915.0138   1.9041E-31   2.4130E-29
6946.5806   1.8704E-31   2.3946E-29
6978.2915   1.8373E-31   2.3764E-29
7010.1472   1.8047E-31   2.3583E-29
7042.1483   1.7728E-31   2.3403E-29
7074.2955   1.7415E-31   2.3225E-29
7106.5894   1.7107E-31   2.3048E-29
7139.0308   1.6804E-31   2.2873E-29
7171.6202   1.6507E-31   2.2699E-29
7204.3585   1.6216E-31   2.2527E-29
7237.2461   1.5929E-31   2.2355E-29
7270.2839   1.5648E-31   2.2186E-29
7303.4726   1.5372E-31   2.2017E-29
7336.8127   1.5101E-31   2.1850E-29
7370.3050   1.4834E-31   2.1684E-29
7403.9502   1.4573E-31   2.1519E-29
7437.7490   1.4316E-31   2.1356E-29
7471.7021   1.4064E-31   2.1194E-29
7505.8102   1.3816E-31   2.1033E-29
7540.0740   1.3573E-31   2.0874E-29
7574.4942   1.3334E-31   2.0716E-29
7609.0715   1.3100E-31   2.0559E-29
7643.8067   1.2869E-31   2.0403E-29
7678.7004   1.2643E-31   2.0249E-29
7713.7534   1.2421E-31   2.0095E-29
7748.9665   1.2203E-31   1.9943E-29
7784.3403   1.1988E-31   1.9792E-29
7819.8755   1.1778E-31   1.9643E-29
7855.5730   1.1571E-31   1.9494E-29
7891.4335   1.1368E-31   1.9347E-29
7927.4576   1.1169E-31   1.9201E-29
7963.6462   1.0973E-31   1.9056E-29
8000.0000   1.0781E-31   1.8912E-29
