#
# Draine & Li IR Dust Emission
# "big" silicate grains (a>250A)
#
# lambda - wavelength in microns
# lamIlamH - IR emission per H column (erg s^-1 H^-1)
# sigExt - exinction cross section 
# 
lambda       lamIlamH       sigExt
  24.3802    5.38497E-33    7.22577E-24
  24.4915    6.12857E-33    7.15492E-24
  24.6033    6.97010E-33    7.08474E-24
  24.7156    7.92181E-33    7.01523E-24
  24.8284    8.99740E-33    6.94639E-24
  24.9417    1.02122E-32    6.87821E-24
  25.0556    1.15824E-32    6.81022E-24
  25.1700    1.31270E-32    6.74251E-24
  25.2849    1.48680E-32    6.67554E-24
  25.4003    1.68289E-32    6.60933E-24
  25.5163    1.90363E-32    6.54385E-24
  25.6327    2.15195E-32    6.47909E-24
  25.7498    2.43111E-32    6.41505E-24
  25.8673    2.74474E-32    6.35172E-24
  25.9854    3.09688E-32    6.28909E-24
  26.1040    3.49201E-32    6.22715E-24
  26.2232    3.93509E-32    6.16590E-24
  26.3429    4.43164E-32    6.10532E-24
  26.4631    4.98776E-32    6.04542E-24
  26.5839    5.61021E-32    5.98617E-24
  26.7053    6.30647E-32    5.92758E-24
  26.8272    7.08482E-32    5.86963E-24
  26.9497    7.95441E-32    5.81232E-24
  27.0727    8.92534E-32    5.75564E-24
  27.1963    1.00088E-31    5.69959E-24
  27.3204    1.12170E-31    5.64415E-24
  27.4451    1.25636E-31    5.58932E-24
  27.5704    1.40636E-31    5.53513E-24
  27.6963    1.57340E-31    5.48176E-24
  27.8227    1.75925E-31    5.42895E-24
  27.9497    1.96590E-31    5.37671E-24
  28.0773    2.19553E-31    5.32503E-24
  28.2055    2.45056E-31    5.27389E-24
  28.3342    2.73364E-31    5.22330E-24
  28.4636    3.04766E-31    5.17324E-24
  28.5935    3.39580E-31    5.12372E-24
  28.7241    3.78155E-31    5.07472E-24
  28.8552    4.20873E-31    5.02624E-24
  28.9869    4.68151E-31    4.97827E-24
  29.1192    5.20448E-31    4.93082E-24
  29.2522    5.78262E-31    4.88386E-24
  29.3857    6.42140E-31    4.83740E-24
  29.5198    7.12678E-31    4.79143E-24
  29.6546    7.90528E-31    4.74594E-24
  29.7900    8.76400E-31    4.70094E-24
  29.9260    9.71067E-31    4.65641E-24
  30.0626    1.07526E-30    4.61188E-24
  30.1998    1.18987E-30    4.56733E-24
  30.3377    1.31599E-30    4.52330E-24
  30.4762    1.45471E-30    4.47978E-24
  30.6153    1.60721E-30    4.43676E-24
  30.7550    1.77476E-30    4.39425E-24
  30.8954    1.95876E-30    4.35222E-24
  31.0365    2.16071E-30    4.31067E-24
  31.1781    2.38224E-30    4.26961E-24
  31.3205    2.62514E-30    4.22901E-24
  31.4635    2.89133E-30    4.18887E-24
  31.6071    3.18287E-30    4.14918E-24
  31.7514    3.50204E-30    4.10995E-24
  31.8963    3.85125E-30    4.07116E-24
  32.0419    4.23315E-30    4.03280E-24
  32.1882    4.65058E-30    3.99487E-24
  32.3351    5.10663E-30    3.95737E-24
  32.4827    5.60459E-30    3.92028E-24
  32.6310    6.14807E-30    3.88361E-24
  32.7800    6.74091E-30    3.84734E-24
  32.9296    7.38728E-30    3.81148E-24
  33.0799    8.09167E-30    3.77600E-24
  33.2309    8.85890E-30    3.74092E-24
  33.3826    9.69416E-30    3.70622E-24
  33.5350    1.06035E-29    3.67207E-24
  33.6881    1.15952E-29    3.63911E-24
  33.8419    1.26735E-29    3.60649E-24
  33.9964    1.38455E-29    3.57420E-24
  34.1516    1.51185E-29    3.54224E-24
  34.3075    1.65007E-29    3.51060E-24
  34.4641    1.80007E-29    3.47928E-24
  34.6214    1.96278E-29    3.44829E-24
  34.7795    2.13919E-29    3.41761E-24
  34.9382    2.33035E-29    3.38723E-24
  35.0977    2.53742E-29    3.35717E-24
  35.2580    2.76160E-29    3.32741E-24
  35.4189    3.00419E-29    3.29795E-24
  35.5806    3.26659E-29    3.26879E-24
  35.7430    3.55028E-29    3.23992E-24
  35.9062    3.85684E-29    3.21134E-24
  36.0701    4.18796E-29    3.18304E-24
  36.2348    4.54545E-29    3.15504E-24
  36.4002    4.93123E-29    3.12731E-24
  36.5663    5.34735E-29    3.09986E-24
  36.7333    5.79599E-29    3.07268E-24
  36.9009    6.27948E-29    3.04577E-24
  37.0694    6.80027E-29    3.01913E-24
  37.2386    7.36101E-29    2.99276E-24
  37.4086    7.96448E-29    2.96665E-24
  37.5794    8.61349E-29    2.94074E-24
  37.7509    9.30778E-29    2.91399E-24
  37.9233    1.00534E-28    2.88743E-24
  38.0964    1.08538E-28    2.86107E-24
  38.2703    1.17125E-28    2.83491E-24
  38.4450    1.26335E-28    2.80894E-24
  38.6205    1.36207E-28    2.78317E-24
  38.7968    1.46785E-28    2.75761E-24
  38.9739    1.58114E-28    2.73224E-24
  39.1518    1.70241E-28    2.70706E-24
  39.3305    1.83217E-28    2.68209E-24
  39.5101    1.97095E-28    2.65731E-24
  39.6904    2.11931E-28    2.63272E-24
  39.8716    2.27784E-28    2.60834E-24
  40.0536    2.44717E-28    2.58415E-24
  40.2365    2.62795E-28    2.56015E-24
  40.4202    2.82087E-28    2.53635E-24
  40.6047    3.02666E-28    2.51274E-24
  40.7900    3.24608E-28    2.48932E-24
  40.9762    3.47992E-28    2.46610E-24
  41.1633    3.72903E-28    2.44307E-24
  41.3512    3.99426E-28    2.42021E-24
  41.5400    4.27628E-28    2.39739E-24
  41.7296    4.57632E-28    2.37476E-24
  41.9201    4.89538E-28    2.35232E-24
  42.1115    5.23453E-28    2.33008E-24
  42.3037    5.59489E-28    2.30803E-24
  42.4968    5.97761E-28    2.28618E-24
  42.6908    6.38391E-28    2.26451E-24
  42.8857    6.81508E-28    2.24303E-24
  43.0815    7.27243E-28    2.22174E-24
  43.2781    7.75735E-28    2.20063E-24
  43.4757    8.27129E-28    2.17971E-24
  43.6742    8.81578E-28    2.15896E-24
  43.8735    9.39238E-28    2.13840E-24
  44.0738    1.00027E-27    2.11802E-24
  44.2750    1.06486E-27    2.09782E-24
  44.4771    1.13316E-27    2.07779E-24
  44.6802    1.20538E-27    2.05794E-24
  44.8841    1.28170E-27    2.03826E-24
  45.0890    1.36233E-27    2.01876E-24
  45.2948    1.44758E-27    1.99957E-24
  45.5016    1.53757E-27    1.98056E-24
  45.7093    1.63254E-27    1.96172E-24
  45.9180    1.73274E-27    1.94306E-24
  46.1276    1.83839E-27    1.92457E-24
  46.3382    1.94976E-27    1.90626E-24
  46.5497    2.06710E-27    1.88812E-24
  46.7622    2.19071E-27    1.87014E-24
  46.9757    2.32085E-27    1.85234E-24
  47.1901    2.45781E-27    1.83470E-24
  47.4055    2.60192E-27    1.81722E-24
  47.6219    2.75347E-27    1.79991E-24
  47.8393    2.91279E-27    1.78276E-24
  48.0577    3.08021E-27    1.76576E-24
  48.2771    3.25610E-27    1.74893E-24
  48.4975    3.44079E-27    1.73225E-24
  48.7189    3.63466E-27    1.71572E-24
  48.9413    3.83809E-27    1.69935E-24
  49.1647    4.05147E-27    1.68313E-24
  49.3891    4.27521E-27    1.66707E-24
  49.6146    4.50973E-27    1.65115E-24
  49.8411    4.75544E-27    1.63537E-24
  50.0686    5.01274E-27    1.61973E-24
  50.2972    5.28204E-27    1.60421E-24
  50.5268    5.56386E-27    1.58882E-24
  50.7574    5.85869E-27    1.57357E-24
  50.9891    6.16701E-27    1.55846E-24
  51.2219    6.48933E-27    1.54349E-24
  51.4557    6.82614E-27    1.52865E-24
  51.6906    7.17795E-27    1.51394E-24
  51.9266    7.54504E-27    1.49931E-24
  52.1636    7.92823E-27    1.48481E-24
  52.4017    8.32808E-27    1.47044E-24
  52.6409    8.74516E-27    1.45621E-24
  52.8813    9.18007E-27    1.44211E-24
  53.1227    9.63340E-27    1.42813E-24
  53.3652    1.01058E-26    1.41429E-24
  53.6088    1.05978E-26    1.40057E-24
  53.8535    1.11101E-26    1.38698E-24
  54.0993    1.16433E-26    1.37350E-24
  54.3463    1.21982E-26    1.36016E-24
  54.5944    1.27754E-26    1.34694E-24
  54.8436    1.33757E-26    1.33386E-24
  55.0940    1.39999E-26    1.32091E-24
  55.3455    1.46485E-26    1.30808E-24
  55.5981    1.53224E-26    1.29538E-24
  55.8519    1.60223E-26    1.28281E-24
  56.1069    1.67490E-26    1.27036E-24
  56.3630    1.75032E-26    1.25804E-24
  56.6203    1.82869E-26    1.24591E-24
  56.8788    1.90998E-26    1.23390E-24
  57.1384    1.99426E-26    1.22200E-24
  57.3993    2.08161E-26    1.21022E-24
  57.6613    2.17213E-26    1.19854E-24
  57.9245    2.26589E-26    1.18697E-24
  58.1889    2.36298E-26    1.17552E-24
  58.4546    2.46348E-26    1.16416E-24
  58.7214    2.56748E-26    1.15292E-24
  58.9895    2.67506E-26    1.14178E-24
  59.2587    2.78621E-26    1.13071E-24
  59.5293    2.90107E-26    1.11972E-24
  59.8010    3.01975E-26    1.10883E-24
  60.0740    3.14233E-26    1.09803E-24
  60.3482    3.26890E-26    1.08733E-24
  60.6237    3.39955E-26    1.07673E-24
  60.9005    3.53437E-26    1.06622E-24
  61.1785    3.67344E-26    1.05580E-24
  61.4578    3.81685E-26    1.04548E-24
  61.7383    3.96468E-26    1.03524E-24
  62.0201    4.11704E-26    1.02510E-24
  62.3033    4.27418E-26    1.01510E-24
  62.5877    4.43607E-26    1.00519E-24
  62.8734    4.60279E-26    9.95377E-25
  63.1604    4.77444E-26    9.85661E-25
  63.4487    4.95110E-26    9.76040E-25
  63.7384    5.13310E-26    9.66556E-25
  64.0293    5.32052E-26    9.57201E-25
  64.3216    5.51326E-26    9.47938E-25
  64.6152    5.71143E-26    9.38767E-25
  64.9102    5.91512E-26    9.29685E-25
  65.2065    6.12440E-26    9.20693E-25
  65.5042    6.33897E-26    9.11730E-25
  65.8032    6.55921E-26    9.02846E-25
  66.1036    6.78530E-26    8.94051E-25
  66.4054    7.01732E-26    8.85344E-25
  66.7085    7.25535E-26    8.76724E-25
  67.0130    7.49947E-26    8.68190E-25
  67.3189    7.75026E-26    8.59795E-25
  67.6263    8.00739E-26    8.51488E-25
  67.9350    8.27095E-26    8.43269E-25
  68.2451    8.54101E-26    8.35136E-25
  68.5566    8.81767E-26    8.27088E-25
  68.8696    9.10099E-26    8.19124E-25
  69.1840    9.39008E-26    8.11158E-25
  69.4998    9.68561E-26    8.03249E-25
  69.8171    9.98765E-26    7.95398E-25
  70.1358    1.02959E-25    7.87580E-25
  70.4559    1.06106E-25    7.79814E-25
  70.7776    1.09326E-25    7.72156E-25
  71.1007    1.12634E-25    7.64700E-25
  71.4252    1.16018E-25    7.57345E-25
  71.7513    1.19473E-25    7.50060E-25
  72.0788    1.23000E-25    7.42844E-25
  72.4079    1.26600E-25    7.35696E-25
  72.7384    1.30273E-25    7.28616E-25
  73.0705    1.34018E-25    7.21598E-25
  73.4040    1.37836E-25    7.14639E-25
  73.7391    1.41726E-25    7.07742E-25
  74.0757    1.45691E-25    7.00908E-25
  74.4139    1.49729E-25    6.94136E-25
  74.7536    1.53841E-25    6.87426E-25
  75.0948    1.58027E-25    6.80776E-25
  75.4376    1.62283E-25    6.74170E-25
  75.7820    1.66614E-25    6.67628E-25
  76.1279    1.71021E-25    6.61152E-25
  76.4755    1.75503E-25    6.54741E-25
  76.8246    1.80061E-25    6.48394E-25
  77.1753    1.84696E-25    6.42111E-25
  77.5276    1.89406E-25    6.35895E-25
  77.8815    1.94203E-25    6.29773E-25
  78.2370    1.99076E-25    6.23713E-25
  78.5942    2.04025E-25    6.17714E-25
  78.9529    2.09050E-25    6.11775E-25
  79.3134    2.14150E-25    6.05895E-25
  79.6754    2.19327E-25    6.00074E-25
  80.0391    2.24576E-25    5.94308E-25
  80.4045    2.29892E-25    5.88576E-25
  80.7716    2.35280E-25    5.82900E-25
  81.1403    2.40742E-25    5.77280E-25
  81.5107    2.46276E-25    5.71716E-25
  81.8828    2.51882E-25    5.66206E-25
  82.2566    2.57560E-25    5.60751E-25
  82.6321    2.63308E-25    5.55349E-25
  83.0093    2.69133E-25    5.50016E-25
  83.3882    2.75028E-25    5.44736E-25
  83.7689    2.80993E-25    5.39510E-25
  84.1513    2.87027E-25    5.34336E-25
  84.5354    2.93128E-25    5.29213E-25
  84.9213    2.99295E-25    5.24142E-25
  85.3090    3.05528E-25    5.19121E-25
  85.6984    3.11824E-25    5.14146E-25
  86.0896    3.18180E-25    5.09217E-25
  86.4826    3.24599E-25    5.04337E-25
  86.8774    3.31079E-25    4.99505E-25
  87.2740    3.37619E-25    4.94722E-25
  87.6724    3.44218E-25    4.89986E-25
  88.0726    3.50874E-25    4.85297E-25
  88.4747    3.57587E-25    4.80654E-25
  88.8786    3.64358E-25    4.76063E-25
  89.2843    3.71183E-25    4.71519E-25
  89.6919    3.78061E-25    4.67019E-25
  90.1013    3.84989E-25    4.62564E-25
  90.5126    3.91965E-25    4.58152E-25
  90.9258    3.98989E-25    4.53783E-25
  91.3409    4.06058E-25    4.49457E-25
  91.7579    4.13171E-25    4.45174E-25
  92.1767    4.20322E-25    4.40927E-25
  92.5975    4.27511E-25    4.36721E-25
  93.0202    4.34740E-25    4.32557E-25
  93.4449    4.42005E-25    4.28433E-25
  93.8714    4.49305E-25    4.24350E-25
  94.2999    4.56639E-25    4.20308E-25
  94.7304    4.64003E-25    4.16305E-25
  95.1629    4.71397E-25    4.12341E-25
  95.5973    4.78819E-25    4.08418E-25
  96.0337    4.86268E-25    4.04533E-25
  96.4721    4.93740E-25    4.00687E-25
  96.9125    5.01235E-25    3.96880E-25
  97.3549    5.08749E-25    3.93110E-25
  97.7993    5.16281E-25    3.89378E-25
  98.2457    5.23828E-25    3.85682E-25
  98.6942    5.31388E-25    3.82023E-25
  99.1448    5.38960E-25    3.78400E-25
  99.5974    5.46540E-25    3.74813E-25
 100.0520    5.54129E-25    3.71262E-25
 100.5087    5.61727E-25    3.67750E-25
 100.9676    5.69327E-25    3.64271E-25
 101.4285    5.76924E-25    3.60825E-25
 101.8915    5.84518E-25    3.57413E-25
 102.3566    5.92106E-25    3.54033E-25
 102.8239    5.99685E-25    3.50685E-25
 103.2933    6.07253E-25    3.47369E-25
 103.7648    6.14785E-25    3.44071E-25
 104.2385    6.22301E-25    3.40806E-25
 104.7143    6.29801E-25    3.37573E-25
 105.1923    6.37284E-25    3.34373E-25
 105.6725    6.44745E-25    3.31205E-25
 106.1549    6.52183E-25    3.28068E-25
 106.6395    6.59596E-25    3.24962E-25
 107.1263    6.66981E-25    3.21887E-25
 107.6154    6.74337E-25    3.18843E-25
 108.1066    6.81659E-25    3.15829E-25
 108.6001    6.88948E-25    3.12845E-25
 109.0959    6.96199E-25    3.09890E-25
 109.5939    7.03410E-25    3.06965E-25
 110.0942    7.10580E-25    3.04069E-25
 110.5968    7.17706E-25    3.01201E-25
 111.1016    7.24786E-25    2.98361E-25
 111.6088    7.31817E-25    2.95549E-25
 112.1183    7.38797E-25    2.92765E-25
 112.6301    7.45724E-25    2.90009E-25
 113.1443    7.52610E-25    2.87285E-25
 113.6608    7.59442E-25    2.84589E-25
 114.1796    7.66217E-25    2.81919E-25
 114.7009    7.72931E-25    2.79277E-25
 115.2245    7.79582E-25    2.76660E-25
 115.7505    7.86168E-25    2.74069E-25
 116.2789    7.92687E-25    2.71504E-25
 116.8097    7.99138E-25    2.68964E-25
 117.3429    8.05517E-25    2.66449E-25
 117.8786    8.11824E-25    2.63959E-25
 118.4167    8.18056E-25    2.61494E-25
 118.9573    8.24208E-25    2.59052E-25
 119.5003    8.30276E-25    2.56632E-25
 120.0458    8.36258E-25    2.54234E-25
 120.5938    8.42153E-25    2.51859E-25
 121.1443    8.47958E-25    2.49505E-25
 121.6973    8.53672E-25    2.47174E-25
 122.2529    8.59293E-25    2.44863E-25
 122.8110    8.64819E-25    2.42574E-25
 123.3716    8.70249E-25    2.40306E-25
 123.9348    8.75580E-25    2.38059E-25
 124.5005    8.80770E-25    2.35822E-25
 125.0689    8.85858E-25    2.33605E-25
 125.6398    8.90847E-25    2.31410E-25
 126.2134    8.95735E-25    2.29237E-25
 126.7895    9.00522E-25    2.27085E-25
 127.3683    9.05205E-25    2.24953E-25
 127.9497    9.09785E-25    2.22843E-25
 128.5338    9.14258E-25    2.20753E-25
 129.1206    9.18625E-25    2.18684E-25
 129.7100    9.22883E-25    2.16635E-25
 130.3021    9.27032E-25    2.14606E-25
 130.8970    9.31070E-25    2.12596E-25
 131.4945    9.34997E-25    2.10606E-25
 132.0948    9.38812E-25    2.08636E-25
 132.6978    9.42513E-25    2.06684E-25
 133.3035    9.46100E-25    2.04752E-25
 133.9121    9.49572E-25    2.02838E-25
 134.5234    9.52928E-25    2.00943E-25
 135.1375    9.56173E-25    1.99067E-25
 135.7544    9.59322E-25    1.97214E-25
 136.3741    9.62352E-25    1.95379E-25
 136.9966    9.65263E-25    1.93560E-25
 137.6220    9.68053E-25    1.91760E-25
 138.2502    9.70722E-25    1.89976E-25
 138.8814    9.73271E-25    1.88209E-25
 139.5153    9.75698E-25    1.86460E-25
 140.1522    9.78003E-25    1.84726E-25
 140.7920    9.80185E-25    1.83010E-25
 141.4347    9.82245E-25    1.81309E-25
 142.0804    9.84183E-25    1.79625E-25
 142.7290    9.85997E-25    1.77956E-25
 143.3805    9.87688E-25    1.76304E-25
 144.0350    9.89257E-25    1.74667E-25
 144.6926    9.90702E-25    1.73045E-25
 145.3531    9.92024E-25    1.71439E-25
 146.0166    9.93223E-25    1.69849E-25
 146.6832    9.94299E-25    1.68273E-25
 147.3528    9.95252E-25    1.66712E-25
 148.0254    9.96083E-25    1.65166E-25
 148.7012    9.96791E-25    1.63634E-25
 149.3800    9.97377E-25    1.62117E-25
 150.0619    9.97840E-25    1.60614E-25
 150.7469    9.98173E-25    1.59124E-25
 151.4351    9.98384E-25    1.57648E-25
 152.1264    9.98475E-25    1.56185E-25
 152.8208    9.98445E-25    1.54737E-25
 153.5185    9.98295E-25    1.53302E-25
 154.2193    9.98027E-25    1.51880E-25
 154.9233    9.97640E-25    1.50472E-25
 155.6305    9.97136E-25    1.49077E-25
 156.3409    9.96514E-25    1.47696E-25
 157.0546    9.95776E-25    1.46327E-25
 157.7716    9.94923E-25    1.44971E-25
 158.4918    9.93955E-25    1.43628E-25
 159.2153    9.92874E-25    1.42297E-25
 159.9421    9.91679E-25    1.40979E-25
 160.6722    9.90373E-25    1.39673E-25
 161.4057    9.88956E-25    1.38380E-25
 162.1425    9.87429E-25    1.37099E-25
 162.8827    9.85793E-25    1.35829E-25
 163.6263    9.84049E-25    1.34572E-25
 164.3732    9.82199E-25    1.33326E-25
 165.1236    9.80243E-25    1.32092E-25
 165.8773    9.78183E-25    1.30870E-25
 166.6346    9.76019E-25    1.29659E-25
 167.3953    9.73754E-25    1.28459E-25
 168.1594    9.71387E-25    1.27271E-25
 168.9270    9.68922E-25    1.26094E-25
 169.6982    9.66358E-25    1.24928E-25
 170.4729    9.63697E-25    1.23772E-25
 171.2511    9.60940E-25    1.22628E-25
 172.0328    9.58089E-25    1.21494E-25
 172.8181    9.55146E-25    1.20371E-25
 173.6071    9.52111E-25    1.19258E-25
 174.3996    9.48985E-25    1.18156E-25
 175.1957    9.45774E-25    1.17064E-25
 175.9955    9.42484E-25    1.15984E-25
 176.7989    9.39107E-25    1.14913E-25
 177.6060    9.35646E-25    1.13853E-25
 178.4167    9.32103E-25    1.12803E-25
 179.2312    9.28478E-25    1.11762E-25
 180.0494    9.24773E-25    1.10731E-25
 180.8713    9.20990E-25    1.09709E-25
 181.6970    9.17130E-25    1.08698E-25
 182.5264    9.13195E-25    1.07695E-25
 183.3596    9.09186E-25    1.06702E-25
 184.1967    9.05105E-25    1.05718E-25
 185.0375    9.00954E-25    1.04744E-25
 185.8822    8.96734E-25    1.03778E-25
 186.7307    8.92446E-25    1.02821E-25
 187.5832    8.88092E-25    1.01874E-25
 188.4395    8.83675E-25    1.00935E-25
 189.2997    8.79194E-25    1.00005E-25
 190.1638    8.74653E-25    9.90836E-26
 191.0319    8.70052E-25    9.81707E-26
 191.9040    8.65393E-25    9.72664E-26
 192.7800    8.60679E-25    9.63705E-26
 193.6601    8.55909E-25    9.54829E-26
 194.5441    8.51087E-25    9.46036E-26
 195.4322    8.46213E-25    9.37325E-26
 196.3243    8.41289E-25    9.28696E-26
 197.2206    8.36317E-25    9.20145E-26
 198.1209    8.31298E-25    9.11676E-26
 199.0253    8.26234E-25    9.03284E-26
 199.9338    8.21127E-25    8.94971E-26
 200.8465    8.15972E-25    8.86729E-26
 201.7634    8.10773E-25    8.78560E-26
 202.6844    8.05534E-25    8.70465E-26
 203.6097    8.00254E-25    8.62442E-26
 204.5391    7.94936E-25    8.54491E-26
 205.4729    7.89581E-25    8.46611E-26
 206.4108    7.84192E-25    8.38802E-26
 207.3531    7.78769E-25    8.31063E-26
 208.2997    7.73313E-25    8.23394E-26
 209.2505    7.67828E-25    8.15793E-26
 210.2058    7.62314E-25    8.08261E-26
 211.1653    7.56772E-25    8.00797E-26
 212.1293    7.51205E-25    7.93399E-26
 213.0977    7.45614E-25    7.86069E-26
 214.0704    7.39999E-25    7.78804E-26
 215.0477    7.34363E-25    7.71605E-26
 216.0294    7.28708E-25    7.64470E-26
 217.0155    7.23034E-25    7.57401E-26
 218.0062    7.17343E-25    7.50394E-26
 219.0014    7.11636E-25    7.43451E-26
 220.0011    7.05915E-25    7.36571E-26
 221.0054    7.00182E-25    7.29752E-26
 222.0143    6.94437E-25    7.22996E-26
 223.0278    6.88682E-25    7.16300E-26
 224.0459    6.82918E-25    7.09665E-26
 225.0687    6.77148E-25    7.03091E-26
 226.0961    6.71390E-25    6.96596E-26
 227.1282    6.65616E-25    6.90148E-26
 228.1651    6.59828E-25    6.83747E-26
 229.2066    6.54027E-25    6.77393E-26
 230.2529    6.48213E-25    6.71086E-26
 231.3040    6.42390E-25    6.64825E-26
 232.3599    6.36558E-25    6.58611E-26
 233.4206    6.30719E-25    6.52442E-26
 234.4862    6.24875E-25    6.46320E-26
 235.5566    6.19025E-25    6.40242E-26
 236.6319    6.13173E-25    6.34211E-26
 237.7122    6.07320E-25    6.28224E-26
 238.7973    6.01465E-25    6.22283E-26
 239.8874    5.95612E-25    6.16386E-26
 240.9825    5.89762E-25    6.10534E-26
 242.0826    5.83915E-25    6.04727E-26
 243.1877    5.78073E-25    5.98963E-26
 244.2978    5.72237E-25    5.93244E-26
 245.4130    5.66408E-25    5.87568E-26
 246.5333    5.60588E-25    5.81936E-26
 247.6587    5.54777E-25    5.76347E-26
 248.7893    5.48977E-25    5.70801E-26
 249.9250    5.43190E-25    5.65298E-26
 251.0659    5.37098E-25    5.59507E-26
 252.2120    5.30988E-25    5.53724E-26
 253.3634    5.24889E-25    5.47978E-26
 254.5199    5.18802E-25    5.42269E-26
 255.6818    5.12728E-25    5.36597E-26
 256.8490    5.06670E-25    5.30962E-26
 258.0215    5.00627E-25    5.25363E-26
 259.1994    4.94602E-25    5.19801E-26
 260.3826    4.88594E-25    5.14275E-26
 261.5712    4.82606E-25    5.08786E-26
 262.7653    4.76639E-25    5.03334E-26
 263.9648    4.70693E-25    4.97918E-26
 265.1698    4.64769E-25    4.92538E-26
 266.3803    4.58870E-25    4.87194E-26
 267.5963    4.52995E-25    4.81886E-26
 268.8179    4.47145E-25    4.76614E-26
 270.0450    4.41322E-25    4.71379E-26
 271.2778    4.35527E-25    4.66179E-26
 272.5162    4.29760E-25    4.61014E-26
 273.7602    4.24022E-25    4.55885E-26
 275.0099    4.18321E-25    4.50801E-26
 276.2653    4.12896E-25    4.46014E-26
 277.5265    4.07521E-25    4.41285E-26
 278.7934    4.02196E-25    4.36611E-26
 280.0660    3.96922E-25    4.31994E-26
 281.3445    3.91698E-25    4.27431E-26
 282.6289    3.86525E-25    4.22923E-26
 283.9190    3.81403E-25    4.18468E-26
 285.2151    3.76330E-25    4.14065E-26
 286.5171    3.71308E-25    4.09715E-26
 287.8251    3.66336E-25    4.05416E-26
 289.1390    3.61415E-25    4.01168E-26
 290.4589    3.56543E-25    3.96970E-26
 291.7848    3.51721E-25    3.92822E-26
 293.1168    3.46949E-25    3.88722E-26
 294.4549    3.42226E-25    3.84670E-26
 295.7991    3.37553E-25    3.80666E-26
 297.1494    3.32929E-25    3.76709E-26
 298.5059    3.28354E-25    3.72799E-26
 299.8685    3.23828E-25    3.68934E-26
 301.2374    3.19362E-25    3.65127E-26
 302.6126    3.14946E-25    3.61367E-26
 303.9940    3.10578E-25    3.57650E-26
 305.3817    3.06258E-25    3.53977E-26
 306.7758    3.01985E-25    3.50346E-26
 308.1762    2.97760E-25    3.46758E-26
 309.5830    2.93582E-25    3.43211E-26
 310.9962    2.89451E-25    3.39705E-26
 312.4159    2.85367E-25    3.36240E-26
 313.8421    2.81329E-25    3.32816E-26
 315.2748    2.77338E-25    3.29431E-26
 316.7140    2.73393E-25    3.26085E-26
 318.1598    2.69493E-25    3.22777E-26
 319.6122    2.65639E-25    3.19508E-26
 321.0712    2.61830E-25    3.16277E-26
 322.5369    2.58065E-25    3.13083E-26
 324.0092    2.54346E-25    3.09926E-26
 325.4883    2.50671E-25    3.06805E-26
 326.9742    2.47040E-25    3.03720E-26
 328.4668    2.43452E-25    3.00670E-26
 329.9662    2.39908E-25    2.97655E-26
 331.4725    2.36408E-25    2.94675E-26
 332.9857    2.32950E-25    2.91729E-26
 334.5057    2.29534E-25    2.88817E-26
 336.0328    2.26161E-25    2.85938E-26
 337.5667    2.22830E-25    2.83092E-26
 339.1077    2.19540E-25    2.80278E-26
 340.6557    2.16291E-25    2.77497E-26
 342.2108    2.13083E-25    2.74747E-26
 343.7730    2.09916E-25    2.72029E-26
 345.3423    2.06789E-25    2.69341E-26
 346.9188    2.03702E-25    2.66684E-26
 348.5025    2.00655E-25    2.64057E-26
 350.0934    1.97644E-25    2.61456E-26
 351.6915    1.94671E-25    2.58884E-26
 353.2970    1.91736E-25    2.56340E-26
 354.9098    1.88840E-25    2.53825E-26
 356.5299    1.85982E-25    2.51338E-26
 358.1575    1.83161E-25    2.48880E-26
 359.7925    1.80377E-25    2.46448E-26
 361.4349    1.77630E-25    2.44044E-26
 363.0848    1.74919E-25    2.41667E-26
 364.7423    1.72244E-25    2.39316E-26
 366.4073    1.69606E-25    2.36992E-26
 368.0800    1.67002E-25    2.34694E-26
 369.7603    1.64434E-25    2.32421E-26
 371.4482    1.61900E-25    2.30173E-26
 373.1438    1.59401E-25    2.27951E-26
 374.8472    1.56936E-25    2.25753E-26
 376.5584    1.54505E-25    2.23580E-26
 378.2774    1.52107E-25    2.21430E-26
 380.0042    1.49742E-25    2.19305E-26
 381.7389    1.47409E-25    2.17203E-26
 383.4815    1.45109E-25    2.15124E-26
 385.2321    1.42841E-25    2.13069E-26
 386.9907    1.40604E-25    2.11035E-26
 388.7573    1.38399E-25    2.09025E-26
 390.5320    1.36225E-25    2.07036E-26
 392.3147    1.34081E-25    2.05070E-26
 394.1056    1.31968E-25    2.03125E-26
 395.9047    1.29885E-25    2.01201E-26
 397.7120    1.27831E-25    1.99299E-26
 399.5275    1.25807E-25    1.97418E-26
 401.3514    1.23813E-25    1.95560E-26
 403.1835    1.21848E-25    1.93722E-26
 405.0241    1.19911E-25    1.91904E-26
 406.8730    1.18002E-25    1.90106E-26
 408.7303    1.16120E-25    1.88328E-26
 410.5962    1.14266E-25    1.86569E-26
 412.4705    1.12439E-25    1.84829E-26
 414.3535    1.10638E-25    1.83108E-26
 416.2450    1.08864E-25    1.81406E-26
 418.1451    1.07116E-25    1.79723E-26
 420.0539    1.05393E-25    1.78057E-26
 421.9715    1.03696E-25    1.76410E-26
 423.8977    1.02024E-25    1.74781E-26
 425.8328    1.00377E-25    1.73169E-26
 427.7767    9.87541E-26    1.71575E-26
 429.7295    9.71555E-26    1.69998E-26
